Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-141405,"Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components",4,20,0.001422576285653318,0.42732745861404,0.8012023056231186,3,3,2.5033377837116157E-4,9606,Homo sapiens,"UBE2C;BUB3;ANAPC11;MAD2L1","","R-HSA-141429;R-HSA-141423;R-HSA-141437"
R-HSA-141430,"Inactivation of APC/C via direct inhibition of the APC/C complex",4,20,0.001422576285653318,0.42732745861404,0.8012023056231186,2,2,1.6688918558077436E-4,9606,Homo sapiens,"UBE2C;BUB3;ANAPC11;MAD2L1","","R-HSA-141423;R-HSA-141437"
R-HSA-3232118,"SUMOylation of transcription factors",4,20,0.001422576285653318,0.42732745861404,0.8012023056231186,6,11,9.17890520694259E-4,9606,Homo sapiens,"PIAS3;SP3;MDM2;PIAS2","","R-HSA-3232162;R-HSA-6804468;R-HSA-3247493;R-HSA-4090281;R-HSA-2997706;R-HSA-3465545"
R-HSA-450604,"KSRP (KHSRP) binds and destabilizes mRNA",4,20,0.001422576285653318,0.42732745861404,0.8012023056231186,2,5,4.1722296395193593E-4,9606,Homo sapiens,"EXOSC7;EXOSC8;YWHAZ;EXOSC1","","R-HSA-450422;R-HSA-450620"
R-HSA-167200,"Formation of HIV-1 elongation complex containing HIV-1 Tat",9,49,0.0034853118998506294,0.43114962017192315,0.8012023056231186,4,5,4.1722296395193593E-4,9606,Homo sapiens,"CTDP1;ERCC2;TCEB1;POLR2H;POLR2I;MNAT1;GTF2F2;POLR2J;GTF2H5","","R-HSA-170706;R-HSA-170704;R-HSA-167191;R-HSA-167196"
R-HSA-76042,"RNA Polymerase II Transcription Initiation And Promoter Clearance",10,55,0.003912084785546625,0.4350123943951121,0.8012023056231186,11,11,9.17890520694259E-4,9606,Homo sapiens,"TAF13;ERCC2;POLR2H;POLR2I;MNAT1;GTF2F2;POLR2J;TAF2;GTF2E2;GTF2H5","","R-HSA-75873;R-HSA-111264;R-HSA-76576;R-HSA-75861;R-HSA-9613494;R-HSA-75864;R-HSA-75866;R-HSA-75850;R-HSA-9613497;R-HSA-75949;R-HSA-75869"
R-HSA-3928665,"EPH-ephrin mediated repulsion of cells",10,55,0.003912084785546625,0.4350123943951121,0.8012023056231186,9,9,7.510013351134847E-4,9606,Homo sapiens,"APH1A;PSENEN;YES1;CLTC;PSEN2;CLTA;RAC1;EFNA4;EPHB4;VAV2","","R-HSA-4093327;R-HSA-3928607;R-HSA-3928654;R-HSA-3928604;R-HSA-3928642;R-HSA-3928657;R-HSA-3928656;R-HSA-3928660;R-HSA-3928628"
R-HSA-8854050,"FBXL7 down-regulates AURKA during mitotic entry and in early mitosis",10,55,0.003912084785546625,0.4350123943951121,0.8012023056231186,6,6,5.006675567423231E-4,9606,Homo sapiens,"PSMA5;PSMC5;PSMA3;PSMD4;PSMC4;PSMB3;PSMD13;SHFM1;AURKA;RBX1","","R-HSA-8854071;R-HSA-8854052;R-HSA-8854051;R-HSA-8854044;R-HSA-8854041;R-HSA-8853496"
R-HSA-174113,"SCF-beta-TrCP mediated degradation of Emi1",10,55,0.003912084785546625,0.4350123943951121,0.8012023056231186,3,3,2.5033377837116157E-4,9606,Homo sapiens,"PSMA5;PSMC5;FZR1;PSMA3;PSMD4;PSMC4;PSMB3;PSMD13;SHFM1;FBXO5","","R-HSA-174209;R-HSA-174203;R-HSA-174159"
R-HSA-1482925,"Acyl chain remodelling of PG",5,26,0.0018493491713493136,0.43635381383714944,0.8012023056231186,6,10,8.344459279038719E-4,9606,Homo sapiens,"LPGAT1;LPCAT1;PLA2G4A;PLA2R1;CRLS1","","R-HSA-1482900;R-HSA-1482546;R-HSA-1482689;R-HSA-1602368;R-HSA-1482635;R-HSA-1482539"
R-HSA-264642,"Acetylcholine Neurotransmitter Release Cycle",5,26,0.0018493491713493136,0.43635381383714944,0.8012023056231186,3,6,5.006675567423231E-4,9606,Homo sapiens,"UNC13B;BZRAP1;STXBP1;STX1A;VAMP2","","R-HSA-264615;R-HSA-372529;R-HSA-372505"
R-HSA-449836,"Other interleukin signaling",5,26,0.0018493491713493136,0.43635381383714944,0.8012023056231186,6,19,0.0015854472630173564,9606,Homo sapiens,"CSF1;RPL13A;STX1A;VAMP2;JAK1","","R-HSA-6786789;R-HSA-448661;R-HSA-9009485;R-HSA-8854736;R-HSA-9009488;R-HSA-449117"
R-HSA-5676590,"NIK-->noncanonical NF-kB signaling",11,61,0.00433885767124262,0.4383001883693056,0.8012023056231186,7,9,7.510013351134847E-4,9606,Homo sapiens,"PSMA5;PSMC5;PSMA3;CHUK;PSMD4;PSMC4;PSMB3;PSMD13;SHFM1;UBE2M;NFKB2","","R-HSA-5607731;R-HSA-5607725;R-HSA-5607741;R-HSA-5607726;R-HSA-5607720;R-HSA-5607723;R-HSA-5607722"
R-HSA-421270,"Cell-cell junction organization",12,67,0.004765630556938616,0.44114318496891636,0.8012023056231186,11,21,0.0017523364485981308,9606,Homo sapiens,"CLDN11;PRKCI;PARD6B;CDH3;CLDN12;PVRL4;MPP5;F11R;PVRL2;PVR","","R-HSA-420598;R-HSA-420661;R-HSA-420019;R-HSA-419011;R-HSA-420593;R-HSA-420591;R-HSA-433711;R-HSA-419981;R-HSA-419002;R-HSA-419003;R-HSA-419001"
R-HSA-9027283,"Erythropoietin activates STAT5",2,9,6.401593285439932E-4,0.44240676024548276,0.8012023056231186,3,3,2.5033377837116157E-4,9606,Homo sapiens,"STAT5B","","R-HSA-9012651;R-HSA-9012650;R-HSA-9012654"
R-HSA-8874211,"CREB3 factors activate genes",2,9,6.401593285439932E-4,0.44240676024548276,0.8012023056231186,9,21,0.0017523364485981308,9606,Homo sapiens,"CREB3;CREB3L4","","R-HSA-8874197;R-HSA-8874195;R-HSA-8874849;R-HSA-8874209;R-HSA-8874192;R-HSA-8874204;R-HSA-8874186;R-HSA-8874218;R-HSA-8874200"
R-HSA-400042,"Adrenaline,noradrenaline inhibits insulin secretion",6,32,0.0022761220570453092,0.4427150029242609,0.8012023056231186,4,6,5.006675567423231E-4,9606,Homo sapiens,"GNGT1;GNB2;GNG7;GNG12;ADCY6","","R-HSA-400037;R-HSA-400097;R-HSA-400046;R-HSA-400092"
R-HSA-3214842,"HDMs demethylate histones",6,32,0.0022761220570453092,0.4427150029242609,0.8012023056231186,11,17,0.0014185580774365822,9606,Homo sapiens,"KDM5A;KDM6B;KDM5B;KDM4C;KDM1B;HIST4H4","","R-HSA-3214912;R-HSA-5661124;R-HSA-5661125;R-HSA-4754187;R-HSA-5661123;R-HSA-5661120;R-HSA-5661121;R-HSA-5661116;R-HSA-4754181;R-HSA-5423117;R-HSA-4724279"
R-HSA-210500,"Glutamate Neurotransmitter Release Cycle",6,32,0.0022761220570453092,0.4427150029242609,0.8012023056231186,4,8,6.675567423230974E-4,9606,Homo sapiens,"UNC13B;BZRAP1;STXBP1;SAT2;STX1A;VAMP2","","R-HSA-212642;R-HSA-210426;R-HSA-210430;R-HSA-210444"
R-HSA-179419,"APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint",13,73,0.005192403442634611,0.44363371236405247,0.8012023056231186,6,6,5.006675567423231E-4,9606,Homo sapiens,"UBE2C;PSMD13;SHFM1;ANAPC11;PSMA5;PSMC5;PSMA3;PSMD4;PSMC4;PSMB3;NEK2;BUB3;MAD2L1","","R-HSA-179410;R-HSA-174171;R-HSA-174104;R-HSA-179417;R-HSA-174255;R-HSA-179421"
R-HSA-68949,"Orc1 removal from chromatin",13,73,0.005192403442634611,0.44363371236405247,0.8012023056231186,3,4,3.337783711615487E-4,9606,Homo sapiens,"MCM7;MCM8;PSMD13;SHFM1;RBX1;PSMA5;PSMC5;PSMA3;PSMD4;PSMC4;PSMB3;MCM4;MCM2","","R-HSA-68944;R-HSA-68946;R-HSA-68948"
R-HSA-6781827,"Transcription-Coupled Nucleotide Excision Repair (TC-NER)",15,85,0.006045949214026602,0.44781068939641555,0.8012023056231186,16,16,0.0013351134846461949,9606,Homo sapiens,"RFC5;BIVM;PCNA;RFC4;RPA2;GTF2H5;RBX1;COPS3;RPA3;ERCC2;POLD2;POLR2H;POLR2I;MNAT1;POLR2J","","R-HSA-6782211;R-HSA-6781824;R-HSA-6782208;R-HSA-6781867;R-HSA-6781833;R-HSA-6782069;R-HSA-6782004;R-HSA-6782131;R-HSA-6782227;R-HSA-6782224;R-HSA-6781840;R-HSA-6782141;R-HSA-6782204;R-HSA-6782138;R-HSA-6781818;R-HSA-6782234"
R-HSA-416482,"G alpha (12/13) signalling events",15,85,0.006045949214026602,0.44781068939641555,0.8012023056231186,7,14,0.0011682242990654205,9606,Homo sapiens,"ARHGEF11;ARHGEF10;ARHGEF12;ARHGEF15;ARHGEF16;GNG12;VAV2;GNGT1;GNB2;GNG7;MCF2L;ARHGEF2;ECT2;ARHGEF5","","R-HSA-751019;R-HSA-751039;R-HSA-419166;R-HSA-751027;R-HSA-751029;R-HSA-398184;R-HSA-398185"
R-HSA-73762,"RNA Polymerase I Transcription Initiation",9,50,0.0035564407141332956,0.45437006363208254,0.8012023056231186,6,6,5.006675567423231E-4,9606,Homo sapiens,"KAT2A;ZNRD1;TAF1A;ERCC2;POLR1D;RPA2;POLR2H;MNAT1;GTF2H5","","R-HSA-73729;R-HSA-73865;R-HSA-73736;R-HSA-73739;R-HSA-73757;R-HSA-73758"
R-HSA-167152,"Formation of HIV elongation complex in the absence of HIV Tat",9,50,0.0035564407141332956,0.45437006363208254,0.8012023056231186,2,2,1.6688918558077436E-4,9606,Homo sapiens,"CTDP1;ERCC2;TCEB1;POLR2H;POLR2I;MNAT1;GTF2F2;POLR2J;GTF2H5","","R-HSA-167077;R-HSA-167084"
R-HSA-202670,"ERKs are inactivated",3,15,0.0010669322142399886,0.45648349749903794,0.8012023056231186,2,2,1.6688918558077436E-4,9606,Homo sapiens,"PPP2CB;VRK3;MAPK3","","R-HSA-199959;R-HSA-203797"
R-HSA-3772470,"Negative regulation of TCF-dependent signaling by WNT ligand antagonists",3,15,0.0010669322142399886,0.45648349749903794,0.8012023056231186,3,5,4.1722296395193593E-4,9606,Homo sapiens,"KREMEN1;KREMEN2;LRP6","","R-HSA-3769401;R-HSA-5368586;R-HSA-3769397"
R-HSA-180585,"Vif-mediated degradation of APOBEC3G",10,56,0.003983213599829291,0.4569443141801115,0.8012023056231186,3,4,3.337783711615487E-4,9606,Homo sapiens,"PSMA5;PSMC5;PSMA3;PSMD4;PSMC4;PSMB3;PSMD13;SHFM1;TCEB1;RBX1","","R-HSA-180603;R-HSA-180555;R-HSA-180540"
R-HSA-73884,"Base Excision Repair",11,62,0.004409986485525286,0.459137574344492,0.8012023056231186,52,87,0.007259679572763685,9606,Homo sapiens,"RFC5;POLB;PCNA;RFC4;NTHL1;MPG;PNKP;TDG;RPA3;POLD2;RPA2","","R-HSA-110208;R-HSA-110211;R-HSA-110210;R-HSA-110213;R-HSA-110212;R-HSA-5651792;R-HSA-5649873;R-HSA-110219;R-HSA-5651805;R-HSA-110218;R-HSA-5649883;R-HSA-110350;R-HSA-5649734;R-HSA-5651782;R-HSA-110352;R-HSA-110224;R-HSA-110227;R-HSA-110226;R-HSA-111253;R-HSA-110229;R-HSA-110356;R-HSA-110360;R-HSA-110363;R-HSA-5651789;R-HSA-110234;R-HSA-110364;R-HSA-110239;R-HSA-110238;R-HSA-110368;R-HSA-110240;R-HSA-110371;R-HSA-110375;R-HSA-110376;R-HSA-110248;R-HSA-110251;R-HSA-110250;R-HSA-110380;R-HSA-5651809;R-HSA-73931;R-HSA-5651739;R-HSA-73932;R-HSA-110159;R-HSA-110158;R-HSA-5651723;R-HSA-5649726;R-HSA-5649854;R-HSA-5649724;R-HSA-5649725;R-HSA-5651773;R-HSA-5649723;R-HSA-5649708;R-HSA-5649705"
R-HSA-68867,"Assembly of the pre-replicative complex",12,68,0.0048367593712212815,0.4610358219168147,0.8012023056231186,5,12,0.0010013351134846463,9606,Homo sapiens,"PSMA5;PSMC5;PSMA3;PSMD4;MCM7;PSMC4;PSMB3;MCM8;PSMD13;SHFM1;MCM4;MCM2","","R-HSA-68849;R-HSA-68688;R-HSA-68825;R-HSA-68826;R-HSA-176973"
R-HSA-73887,"Death Receptor Signalling",27,157,0.011167223842378548,0.4618936752689292,0.8012023056231186,27,90,0.007510013351134846,9606,Homo sapiens,"PSEN2;OTUD7B;AATF;APH1A;SMPD2;SHARPIN;CASP10;MCF2L;RAC1;ECT2;ARHGEF11;PSENEN;ARHGEF10;PRKCI;ARHGEF12;CHUK;ARHGEF15;RIPK2;IMP3;ARHGEF16;TNFRSF10A;CFLAR;GNB2L1;VAV2;ARHGEF2;RBCK1;ARHGEF5","","R-HSA-5357776;R-HSA-5357904;R-HSA-5357845;R-HSA-141316;R-HSA-5626962;R-HSA-5635741;R-HSA-193672;R-HSA-75146;R-HSA-193682;R-HSA-141139;R-HSA-205136;R-HSA-193684;R-HSA-5357831;R-HSA-5661517;R-HSA-204958;R-HSA-75238;R-HSA-193706;R-HSA-205039;R-HSA-5626981;R-HSA-140978;R-HSA-75187;R-HSA-5626982;R-HSA-5357860;R-HSA-193656;R-HSA-8863101;R-HSA-205112;R-HSA-141310"
R-HSA-6804114,"TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest",4,21,0.001493705099935984,0.4637167268362785,0.8012023056231186,6,11,9.17890520694259E-4,9606,Homo sapiens,"RBL2;PCNA;PRMT1;AURKA","","R-HSA-3215152;R-HSA-6791109;R-HSA-6791235;R-HSA-3215144;R-HSA-6798268;R-HSA-6798282"
R-HSA-109581,"Apoptosis",32,187,0.013301088270858524,0.4652123350880104,0.8012023056231186,63,139,0.011598798397863819,9606,Homo sapiens,"PSMD13;DIABLO;STK3;CASP9;CASP7;CDH3;PPP3CC;PSMD4;PSMB3;LMNA;CLSPN;BID;MAPK3;APPL1;APAF1;SHFM1;TNFRSF10A;CFLAR;YWHAZ;DYNLL2;PTK2;PSMA5;H1F0;PSMC5;PSMA3;STK24;PSMC4;BCL2;CYCS;BCL2L1","","R-HSA-139906;R-HSA-211715;R-HSA-114307;R-HSA-114306;R-HSA-508163;R-HSA-508162;R-HSA-139908;R-HSA-114440;R-HSA-139917;R-HSA-139920;R-HSA-168848;R-HSA-6804596;R-HSA-168849;R-HSA-351901;R-HSA-418845;R-HSA-201628;R-HSA-201634;R-HSA-9627056;R-HSA-211239;R-HSA-201639;R-HSA-264865;R-HSA-211247;R-HSA-114352;R-HSA-139952;R-HSA-114354;R-HSA-141367;R-HSA-114361;R-HSA-202939;R-HSA-9029680;R-HSA-373700;R-HSA-9627089;R-HSA-9627350;R-HSA-351936;R-HSA-3465459;R-HSA-6804652;R-HSA-114252;R-HSA-351947;R-HSA-114254;R-HSA-373717;R-HSA-114256;R-HSA-114259;R-HSA-3371360;R-HSA-9627078;R-HSA-114261;R-HSA-6805426;R-HSA-73945;R-HSA-114392;R-HSA-3465448;R-HSA-6805507;R-HSA-141159;R-HSA-141156;R-HSA-3371359;R-HSA-114284;R-HSA-6790025;R-HSA-9627106;R-HSA-9627107;R-HSA-114419;R-HSA-9627104;R-HSA-139895;R-HSA-139893;R-HSA-139898;R-HSA-139899;R-HSA-139897"
R-HSA-5696399,"Global Genome Nucleotide Excision Repair (GG-NER)",16,92,0.006543850914005263,0.46668392087873345,0.8012023056231186,18,20,0.0016688918558077437,9606,Homo sapiens,"RFC5;BIVM;PIAS3;PCNA;RFC4;USP45;RPA2;GTF2H5;RBX1;COPS3;RPA3;ERCC2;RUVBL1;POLD2;MNAT1;RNF111","","R-HSA-5690996;R-HSA-5690997;R-HSA-5696465;R-HSA-5691006;R-HSA-5696670;R-HSA-5691000;R-HSA-5696664;R-HSA-5691001;R-HSA-6790487;R-HSA-6790454;R-HSA-5689861;R-HSA-5690213;R-HSA-5689317;R-HSA-5690990;R-HSA-6782943;R-HSA-5690991;R-HSA-5696655;R-HSA-5690988"
R-HSA-2565942,"Regulation of PLK1 Activity at G2/M Transition",16,92,0.006543850914005263,0.46668392087873345,0.8012023056231186,8,12,0.0010013351134846463,9606,Homo sapiens,"NDE1;PLK1;HAUS6;HAUS5;TUBG1;TUBA4A;AURKA;HAUS1;PPP1CB;CEP72;FGFR1OP;NEK2;DIP2A;PCNT;CEP76;CEP78;PAFAH1B1","","R-HSA-3000319;R-HSA-3002798;R-HSA-3002811;R-HSA-2562526;R-HSA-2574845;R-HSA-3000327;R-HSA-3000310;R-HSA-2574840"
R-HSA-76066,"RNA Polymerase III Transcription Initiation From Type 2 Promoter",5,27,0.0019204779856319795,0.4682916459931781,0.8012023056231186,4,4,3.337783711615487E-4,9606,Homo sapiens,"GTF3C3;POLR3B;GTF3C6;POLR1D;POLR2H","","R-HSA-112150;R-HSA-83805;R-HSA-83788;R-HSA-83790"
R-HSA-167242,"Abortive elongation of HIV-1 transcript in the absence of Tat",5,27,0.0019204779856319795,0.4682916459931781,0.8012023056231186,2,2,1.6688918558077436E-4,9606,Homo sapiens,"CTDP1;POLR2H;POLR2I;GTF2F2;POLR2J","","R-HSA-167147;R-HSA-167087"
R-HSA-997272,"Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits",5,27,0.0019204779856319795,0.4682916459931781,0.8012023056231186,1,1,8.344459279038718E-5,9606,Homo sapiens,"GNGT1;GNB2;GNG7;KCNJ14;GNG12","","R-HSA-1013020"
R-HSA-1296041,"Activation of G protein gated Potassium channels",5,27,0.0019204779856319795,0.4682916459931781,0.8012023056231186,1,1,8.344459279038718E-5,9606,Homo sapiens,"GNGT1;GNB2;GNG7;KCNJ14;GNG12","","R-HSA-1013020"
R-HSA-1296059,"G protein gated Potassium channels",5,27,0.0019204779856319795,0.4682916459931781,0.8012023056231186,1,1,8.344459279038718E-5,9606,Homo sapiens,"GNGT1;GNB2;GNG7;KCNJ14;GNG12","","R-HSA-1013020"
R-HSA-2173795,"Downregulation of SMAD2/3:SMAD4 transcriptional activity",5,27,0.0019204779856319795,0.4682916459931781,0.8012023056231186,20,21,0.0017523364485981308,9606,Homo sapiens,"SKI;SMAD4;NCOR1;SMURF2;RNF111","","R-HSA-870477;R-HSA-870479;R-HSA-2187330;R-HSA-870538;R-HSA-870437;R-HSA-2176491;R-HSA-173481;R-HSA-2179274;R-HSA-173545;R-HSA-2179276;R-HSA-2186607;R-HSA-2186767;R-HSA-2186741;R-HSA-2176503;R-HSA-2176502;R-HSA-2186747;R-HSA-870449;R-HSA-2187325;R-HSA-209055;R-HSA-2187388"
R-HSA-2500257,"Resolution of Sister Chromatid Cohesion",23,134,0.009531261113877232,0.47265471186640906,0.8012023056231186,8,8,6.675567423230974E-4,9606,Homo sapiens,"AHCTF1;TUBAL3;NDE1;RCC2;MIS12;PLK1;DYNLL2;TUBA4A;NDC80;PPP2CB;DSN1;KIF18A;CENPF;TUBA3C;SGOL1;RAD21;NUF2;CENPL;BIRC5;BUB3;MAD2L1;PAFAH1B1","","R-HSA-2468293;R-HSA-2466068;R-HSA-2484822;R-HSA-2545253;R-HSA-2467794;R-HSA-1638803;R-HSA-2468287;R-HSA-1638821"
R-HSA-8875878,"MET promotes cell motility",8,45,0.003200796642719966,0.47587014132608063,0.8012023056231186,10,12,0.0010013351134846463,9606,Homo sapiens,"LAMA5;RAP1A;LAMA3;DOCK7;RAC1;CRK;PTK2;GULP1","","R-HSA-8875591;R-HSA-8875558;R-HSA-8875540;R-HSA-8874083;R-HSA-8874082;R-HSA-8874080;R-HSA-8875568;R-HSA-8874079;R-HSA-8874078;R-HSA-8875576"
R-HSA-2467813,"Separation of Sister Chromatids",33,194,0.013798989970837186,0.4775797606026817,0.8012023056231186,6,8,6.675567423230974E-4,9606,Homo sapiens,"AHCTF1;TUBAL3;PSMD13;MIS12;ANAPC11;PPP2CB;DSN1;TUBA3C;SGOL1;PSMD4;PSMB3;RAD21;NUF2;BUB3;UBE2C;NDE1;RCC2;SHFM1;PLK1;DYNLL2;TUBA4A;NDC80;PSMA5;KIF18A;CENPF;PSMC5;PSMA3;PSMC4;CENPL;BIRC5;MAD2L1;PAFAH1B1","","R-HSA-174144;R-HSA-2467809;R-HSA-2545203;R-HSA-2467811;R-HSA-174202;R-HSA-174121"
R-HSA-5693571,"Nonhomologous End-Joining (NHEJ)",10,57,0.004054342414111956,0.47874603247291614,0.8012023056231186,13,13,0.0010847797062750334,9606,Homo sapiens,"BARD1;DCLRE1C;SLC22A5;HIST4H4;PRKDC;POLM;LIG4;POLL;NBN;WHSC1","","R-HSA-5686900;R-HSA-5686704;R-HSA-5693599;R-HSA-5686685;R-HSA-5693533;R-HSA-5693574;R-HSA-5693575;R-HSA-5693604;R-HSA-5687360;R-HSA-5693615;R-HSA-5687183;R-HSA-5686924;R-HSA-5693578"
R-HSA-4641257,"Degradation of AXIN",10,57,0.004054342414111956,0.47874603247291614,0.8012023056231186,8,8,6.675567423230974E-4,9606,Homo sapiens,"PSMA5;PSMC5;PSMA3;PSMD4;SMURF2;TNKS2;PSMC4;PSMB3;PSMD13;SHFM1","","R-HSA-4641134;R-HSA-3640862;R-HSA-3640861;R-HSA-3640844;R-HSA-3640874;R-HSA-3640858;R-HSA-4641256;R-HSA-4641129"
R-HSA-6799198,"Complex I biogenesis",10,57,0.004054342414111956,0.47874603247291614,0.8012023056231186,12,13,0.0010847797062750334,9606,Homo sapiens,"NDUFA9;NDUFB9;NDUFA8;NDUFB6;NDUFB10;NDUFS6;NDUFAF4;NDUFB3;NDUFS1;NDUFV2","","R-HSA-6799191;R-HSA-6800870;R-HSA-6800868;R-HSA-6799203;R-HSA-6799202;R-HSA-6799199;R-HSA-6799197;R-HSA-6799196;R-HSA-6788556;R-HSA-6799179;R-HSA-6788523;R-HSA-6799178"
R-HSA-174084,"Autodegradation of Cdh1 by Cdh1:APC/C",11,63,0.004481115299807952,0.4798631543988565,0.8012023056231186,2,2,1.6688918558077436E-4,9606,Homo sapiens,"PSMA5;PSMC5;FZR1;PSMA3;PSMD4;UBE2C;PSMC4;PSMB3;PSMD13;SHFM1;ANAPC11","","R-HSA-174058;R-HSA-174057"
R-HSA-73777,"RNA Polymerase I Chain Elongation",11,63,0.004481115299807952,0.4798631543988565,0.8012023056231186,1,1,8.344459279038718E-5,9606,Homo sapiens,"HIST2H2AA3;ZNRD1;HIST4H4;TAF1A;H3F3A;ERCC2;POLR1D;RPA2;POLR2H;MNAT1;GTF2H5","","R-HSA-74986"
R-HSA-176409,"APC/C:Cdc20 mediated degradation of mitotic proteins",13,75,0.005334661071199943,0.48168068896809,0.8012023056231186,13,13,0.0010847797062750334,9606,Homo sapiens,"UBE2C;PSMD13;SHFM1;ANAPC11;PSMA5;PSMC5;PSMA3;PSMD4;PSMC4;PSMB3;NEK2;BUB3;MAD2L1","","R-HSA-174144;R-HSA-174120;R-HSA-174121;R-HSA-174255;R-HSA-174157;R-HSA-179410;R-HSA-174227;R-HSA-174202;R-HSA-174171;R-HSA-174104;R-HSA-179417;R-HSA-174238;R-HSA-179421"
R-HSA-167172,"Transcription of the HIV genome",14,81,0.005761433956895938,0.4824345701970536,0.8012023056231186,46,47,0.003921895861148198,9606,Homo sapiens,"RNGTT;CTDP1;RNMT;TAF13;GTF2F2;GTF2E2;GTF2H5;ERCC2;TCEB1;POLR2H;POLR2I;MNAT1;POLR2J;TAF2","","R-HSA-167111;R-HSA-167115;R-HSA-167113;R-HSA-167118;R-HSA-167181;R-HSA-167117;R-HSA-170706;R-HSA-170704;R-HSA-167121;R-HSA-167191;R-HSA-167130;R-HSA-167128;R-HSA-167192;R-HSA-167134;R-HSA-167196;R-HSA-167133;R-HSA-167197;R-HSA-9613490;R-HSA-167459;R-HSA-167072;R-HSA-167136;R-HSA-167076;R-HSA-167077;R-HSA-9613498;R-HSA-167147;R-HSA-167083;R-HSA-167150;R-HSA-167087;R-HSA-167468;R-HSA-167148;R-HSA-167084;R-HSA-167085;R-HSA-167474;R-HSA-167090;R-HSA-167282;R-HSA-167153;R-HSA-167089;R-HSA-167478;R-HSA-167284;R-HSA-167477;R-HSA-167098;R-HSA-167288;R-HSA-167097;R-HSA-167481;R-HSA-167484;R-HSA-167292"
R-HSA-75108,"Activation, myristolyation of BID and translocation to mitochondria",1,4,2.8451525713066365E-4,0.48675330007289774,0.8012023056231186,4,4,3.337783711615487E-4,9606,Homo sapiens,"BID","","R-HSA-139920;R-HSA-141367;R-HSA-139893;R-HSA-139898"
R-HSA-5627083,"RHO GTPases regulate CFTR trafficking",1,4,2.8451525713066365E-4,0.48675330007289774,0.8012023056231186,3,3,2.5033377837116157E-4,9606,Homo sapiens,"GOPC","","R-HSA-5627072;R-HSA-5627071;R-HSA-5627275"
R-HSA-9024909,"BDNF activates NTRK2 (TRKB) signaling",1,4,2.8451525713066365E-4,0.48675330007289774,0.8012023056231186,3,3,2.5033377837116157E-4,9606,Homo sapiens,"BDNF","","R-HSA-9024906;R-HSA-9026464;R-HSA-9024967"
R-HSA-8854521,"Interaction between PHLDA1 and AURKA",1,4,2.8451525713066365E-4,0.48675330007289774,0.8012023056231186,2,2,1.6688918558077436E-4,9606,Homo sapiens,"AURKA","","R-HSA-8853429;R-HSA-8853444"
R-HSA-1299308,"Tandem of pore domain in a weak inwardly rectifying K+ channels (TWIK)",1,4,2.8451525713066365E-4,0.48675330007289774,0.8012023056231186,1,1,8.344459279038718E-5,9606,Homo sapiens,"KCNK1","","R-HSA-1299304"
R-HSA-5578998,"Defective OPLAH causes 5-oxoprolinase deficiency (OPLAHD)",1,4,2.8451525713066365E-4,0.48675330007289774,0.8012023056231186,1,1,8.344459279038718E-5,9606,Homo sapiens,"OPLAH","","R-HSA-5603208"
R-HSA-5660862,"Defective SLC7A7 causes lysinuric protein intolerance (LPI)",1,4,2.8451525713066365E-4,0.48675330007289774,0.8012023056231186,1,1,8.344459279038718E-5,9606,Homo sapiens,"SLC7A7","","R-HSA-5660910"
R-HSA-5658034,"HHAT G278V abrogates palmitoylation of Hh-Np",1,4,2.8451525713066365E-4,0.48675330007289774,0.8012023056231186,1,1,8.344459279038718E-5,9606,Homo sapiens,"SKI","","R-HSA-5483229"
R-HSA-5619060,"Defective CP causes aceruloplasminemia (ACERULOP)",1,4,2.8451525713066365E-4,0.48675330007289774,0.8012023056231186,1,1,8.344459279038718E-5,9606,Homo sapiens,"CP","","R-HSA-5621402"
R-HSA-110330,"Recognition and association of DNA glycosylase with site containing an affected purine",1,4,2.8451525713066365E-4,0.48675330007289774,0.8012023056231186,3,5,4.1722296395193593E-4,9606,Homo sapiens,"MPG","","R-HSA-110240;R-HSA-110239;R-HSA-110238"
R-HSA-9014843,"Interleukin-33 signaling",1,4,2.8451525713066365E-4,0.48675330007289774,0.8012023056231186,1,2,1.6688918558077436E-4,9606,Homo sapiens,"IL1RAP","","R-HSA-448603"
R-HSA-180897,"Vpr-mediated induction of apoptosis by mitochondrial outer membrane permeabilization",1,4,2.8451525713066365E-4,0.48675330007289774,0.8012023056231186,1,2,1.6688918558077436E-4,9606,Homo sapiens,"SLC25A4","","R-HSA-180905"
R-HSA-446343,"Localization of the PINCH-ILK-PARVIN complex to focal adhesions",1,4,2.8451525713066365E-4,0.48675330007289774,0.8012023056231186,1,2,1.6688918558077436E-4,9606,Homo sapiens,"PXN","","R-HSA-446322"
R-HSA-844615,"The AIM2 inflammasome",1,4,2.8451525713066365E-4,0.48675330007289774,0.8012023056231186,1,4,3.337783711615487E-4,9606,Homo sapiens,"CASP1","","R-HSA-844618"
