stat	raw.pval	BH.adj.pval	Gene
gene724	4.11402426791069e-19	0.624743561022092	0.673996076180731	GPNMB
gene725	0.00888666408625993	0.204088128460379	0.261224349198691	MMEL1
gene726	0.00681213024702083	0.262641096114082	0.3249943592448	RBP1
gene727	0.180712752404001	2.87436741075453e-12	1.47269620489654e-11	CLDN15
gene728	0.0123199017966519	0.13196457665762	0.177959214135189	MMP12
gene729	0.0327060289483053	0.0173922754485925	0.0281806398313499	FAM83A
gene730	5.05149056840779e-19	0.830250749303935	0.839869673905613	TNC
gene731	5.90757429167909e-20	0.818881828949428	0.838212676398329	HHIP
gene732	0.03514664375759	0.0053544044359326	0.00942051964966616	STRA6
gene733	0.00926454008398396	0.202895512556384	0.259967106705214	VNN2
gene734	0.0212354128352752	0.0383302240891159	0.0581493873426583	HOXD11
gene735	0.00187563207692867	0.520869626523961	0.581788398823491	NGFR
gene736	0.0128967901738066	0.109697834661326	0.150811640977269	ECEL1
gene737	0.000573201677529015	0.673010634280198	0.715323421212238	CORIN
gene738	9.76750165664634e-19	0.825557930937555	0.839513042243721	SEC14L4
gene739	5.00236124461027e-18	0.786784414517589	0.814192077927346	TNFRSF6B
gene740	0.00245806548765199	0.287541243474037	0.350610230572486	PROM2
gene741	0.00320074681508661	0.451134114452114	0.514736902077299	ZNF606
gene742	0.109346530395605	1.54332082558106e-07	4.74909331736324e-07	CHRFAM7A
gene743	0.0225701231849125	0.0473795751595817	0.070663382792917	PRND
gene744	0.00302009429585486	0.585839859122556	0.640917933696578	NALCN
gene745	0.032694077658132	0.00814151180634703	0.0138872053696117	RASAL1
gene746	0.0204416446615045	0.0420976013407657	0.0633283210431141	BTNL3
gene747	0.0169142251346881	0.0689045621564147	0.0994253481408216	AOX1
gene748	0.000992825249776929	0.621115173144109	0.670956408191862	GCG
gene749	0.0271463826052252	0.0165668733216123	0.0269347476841477	KLRG2
gene750	0.000342633094059523	0.726173038499359	0.761997657279025	SST
gene751	0.018998418908166	0.0516696990948999	0.0764345393122784	HOXD10
gene752	0.0130252208127992	0.119617347104022	0.16285459683943	SLC8A2
gene753	0.0743732177762009	2.09807999466127e-05	5.06012345316628e-05	MEP1B
gene754	0.0309805863627358	0.011146663419101	0.0186073843756923	PLA2G2F
gene755	0.0189396069038273	0.049391540500674	0.0734248354994982	ADRA2C
gene756	0.000354988206766615	0.727233073103619	0.762980415775068	CCDC80
gene757	0.00191934817208439	0.543564188343528	0.602941050134577	FN1
gene758	0.00734474360662721	0.248109389361297	0.309335737865911	ROBO2
gene759	0.0152871068157827	0.0875842776394722	0.123206204105703	SCNN1G
gene760	0.00278977978105245	0.469264631055354	0.532327181070504	ZNF300
gene761	0.12642099348708	1.30281012644673e-08	4.53014280884319e-08	TRNP1
gene762	0.00605481850765335	0.302780618168885	0.366300820296729	BST2
gene763	0.00434069657199603	0.367712814170256	0.432904159046968	FCGR2B
gene764	0.0186693634399076	0.0827989404669842	0.117230389303124	CST4
gene765	5.69898830102795e-19	0.820324653039502	0.838760250529965	RNF150
gene766	2.70840073184236e-19	0.786334168421973	0.814192077927346	APCDD1L
gene767	0.0104100249995572	0.156595050836701	0.206774403060151	NELL2
gene768	0.000655086677281745	0.673458437226828	0.715676272013856	HS3ST2
gene769	0.0942114531443946	1.359575258153e-06	3.74618306360196e-06	PLAC8
gene770	0.0925007066300492	2.01234462149369e-06	5.4274454020993e-06	LY6G6E
gene771	0.0689077405324166	4.49813200297244e-05	0.000104083361615602	CLEC10A
gene772	5.73503211166916e-18	0.822142912675908	0.839023283524681	CPE
gene773	0.00543794985831763	0.325288479988689	0.389753251473746	LHFPL3
gene774	0.000822833633729646	0.665999241170255	0.709152043975703	IRF4
gene775	0.453360921475547	0	0	RAB27B
gene776	0.0338361417007161	0.00603077904801463	0.0105147245309488	TTR
gene777	0.0624142369793588	0.000129482494813926	0.000283613022139401	KLRD1
gene778	0.00889512742199581	0.187062628994811	0.24198587044782	BMPR1B
gene779	0.00869083360942815	0.204908714172957	0.261994374373008	THRB
gene780	0.00239854221042434	0.500912684142638	0.562701477196138	MCOLN3
gene781	0.00460645924321882	0.361559292021057	0.426553673584365	PTGER3
gene782	0.0187255984235735	0.0587007688586729	0.0857329804533461	CYP2B6
gene783	0.00950588305232497	0.178466505952904	0.232107880505787	ZNF518B
gene784	0.0223206622976828	0.0330411064574314	0.0507547537104956	MLF1
gene785	0.00964923268643519	0.169660324615097	0.221892506253929	AATK
gene786	0.0190838516271459	0.0531859392858591	0.0784427542301763	NLRP7
gene787	0.018976076063881	0.0533590485561179	0.0786605179597406	ATAD3C
gene788	0.0144430997176757	0.135087228399748	0.181536316720757	CBWD5
gene789	0.0124691585286247	0.119978139995192	0.163255874703875	ADAMTS16
gene790	0.0232951335020039	0.0311903867096929	0.0480671902928525	CD209
gene791	0.000824365455055922	0.66632400216693	0.709314498990345	LRRC4C
gene792	0.0751990006375449	4.45472826763327e-05	0.000103170037352721	SLC4A11
gene793	0.000169247660791347	0.752468369899189	0.784593664800387	EOMES
gene794	0.00486155821194744	0.349538528867457	0.414310103562635	CNR1
gene795	0.00133145671284564	0.579818500526311	0.635455571967377	CXCL6
gene796	0.00809352832507032	0.227622318510758	0.287007102556469	SSC5D
gene797	0.0334517191377742	0.00767762462869792	0.0131408505009431	ATP13A4
gene798	0.00104277604295048	0.631172382563512	0.677943809670337	GPR97
gene799	0.0153191542187136	0.0835377582216245	0.118145984905337	CLDN18
gene800	0.00543951698194291	0.330282398485291	0.394589122242964	IRX3
gene801	0.0136533152950811	0.101775235631732	0.14108113986954	ABCC13
gene802	0.000785436558480064	0.613863611634848	0.665556226912499	WISP2
gene803	0.0424639962801426	0.00195675335496115	0.00367028497638377	ADH6
gene804	0.0952200006135454	1.16135521299743e-06	3.23025607072298e-06	ANPEP
gene805	0.0101898619792346	0.163375806013846	0.214558789661967	LAX1
gene806	0.0176389725402394	0.0595211877671723	0.0868125620708976	IL8
gene807	0.000628561129879696	0.449069593629927	0.512807432829295	ACTG2
gene808	0.0163456732193377	0.0734382590090495	0.105265457392573	VENTX
gene809	0.0008678240098353	0.638405947448299	0.684548433715061	UCHL1
gene810	0.0245294974107109	0.0246617406028802	0.0387945252508138	PTPRD
gene811	0.0451041505283065	0.00149190239222441	0.00284213500279162	CTNNA2
gene812	0.0157662597500044	0.0772665305717	0.110146474195994	KCNJ15
gene813	0.00358884895434321	0.427281940337592	0.490875729170955	SORCS1
gene814	0.00777354274110661	0.227188209061444	0.286576695680445	AQP12B
gene815	0.045749935835929	0.00139228178192607	0.00266715521020655	FAM184B
gene816	9.30054012905195e-19	0.821329420156621	0.839023283524681	MAB21L2
gene817	1.95274547821219e-18	0.612817346134787	0.66500270533439	LRRTM1
gene818	0.007391532632375	0.25327737343334	0.314952885982009	SCGN
gene819	0.0184705238302668	0.0578662059060662	0.0846485052778368	CXCR5
gene820	0.0101644881899806	0.174293951522497	0.227255186000741	H19
gene821	0.0339595913656567	0.00673349470178564	0.0116218613861267	KCND3
gene822	0.253884853093023	0	0	ZBTB7C
gene823	0.0511648837503753	0.000686230015071065	0.00137024245051676	CNTNAP2
gene824	0.0904805692425382	7.22174707878942e-06	1.82732085175429e-05	SPERT
gene825	0.0262782074589978	0.0202617070484916	0.0324344787182978	KLK4
gene826	0.00787572280989239	0.236731158805608	0.296922087640127	ZSCAN18
gene827	0.00575304502223763	0.301906815865183	0.365601610040365	SLAMF7
gene828	0.0226474165611867	0.0349986297725324	0.0535023585760707	SAMD3
gene829	0.00897096602998242	0.200769475005131	0.257534840972436	PKIB
gene830	0.0303394491253627	0.0110855330803526	0.0185153423174751	KCNA3
gene831	0.102554065443575	3.27204138450554e-07	9.68756287247712e-07	PNMA2
gene832	0.0565875310688159	0.000325430300142315	0.000676706654746548	ZNF683
gene833	0.0338951588372466	0.00552421776157719	0.00970494235574061	PNOC
gene834	0.0662207631685593	8.56195313652108e-05	0.000191335654360086	GJB4
gene835	5.95538020756373e-21	0.826004109832174	0.839513042243721	FAP
gene836	4.64238654138757e-05	0.885842006089802	0.887277963305055	POSTN
gene837	0.00954189542575731	0.19215334101381	0.247563697690644	APOC1
gene838	0.0217950473341079	0.0340149510912217	0.0521211116658794	RGS6
gene839	0.0582977602634533	0.000185802103343957	0.000399190263060609	SLC7A2
gene840	0.00403929492815272	0.38744569514383	0.452172433713046	BCHE
gene841	0.0670571752562263	6.78972298713276e-05	0.000153732863090851	FAM131B
gene842	0.00209015022525586	0.552274592572026	0.610575184738334	NTM
gene843	0.00715390145935699	0.255713437936241	0.317566743645469	TREML2
gene844	0.0155448033247938	0.0673656348394962	0.0974145232092785	MSR1
gene845	0.00874010666840795	0.187468954828427	0.242336960645366	ALPK3
gene846	0.00405198286934955	0.398183954837437	0.462629482942479	FPR1
gene847	0.00842471192547808	0.21665777727035	0.274780050442014	DDX43
gene848	0.0193295262074977	0.0497556323018944	0.0739127423953373	PTGS2
gene849	0.00210746568006277	0.503948154898993	0.565598819871439	MGP
gene850	0.0055078915277492	0.310043630034323	0.374098728760414	FAM5C
gene851	0.00133215595852037	0.581340909221649	0.636728791647712	FAM180A
gene852	0.0454321382620386	0.00123686314432669	0.00239054656515316	CCBE1
gene853	0.134061803384918	3.24211879565439e-09	1.19886607051756e-08	DOC2B
gene854	0.0195768352268343	0.0482706160318827	0.0719055295229033	TNNC1
gene855	0.00967005479062134	0.184000991717089	0.238702945164789	NPTXR
gene856	0.109884241762128	4.6714726442687e-07	1.35771540305439e-06	POU5F1B
gene857	0.00731438916910532	0.229255795617054	0.288689896078586	APCDD1
gene858	0.00782081821101638	0.232447439768252	0.292345355246902	CPXM2
gene859	0.00985988094609698	0.171481112523981	0.223964316528424	SLC1A3
gene860	0.00214455677923539	0.525152099898932	0.585883330373838	SIGLEC5
gene861	0.0420962567917027	0.00238610941907913	0.00441807770201897	PDIA2
gene862	0.00538257200402615	0.318570919076786	0.382966869450478	GLDC
gene863	2.78697762301231e-18	0.91255049047278	0.912845957686791	SLAIN1
gene864	0.00382056563704126	0.389482082545274	0.453930066731148	KIF19
gene865	0.00880657381204932	0.21552877232001	0.273518515491488	VNN1
gene866	0.00871022434512944	0.203440110451757	0.260556833346752	FCGR1A
gene867	0.0136154286966478	0.100354396883362	0.139346026593774	GZMB
gene868	0.00053274071430384	0.699140141395493	0.738609060132458	GFRA1
gene869	0.00193294122421749	0.542534628389345	0.601961118480475	TAS1R3
gene870	0.0704775585975931	4.8768301634361e-05	0.000112356202758656	LGALS2
gene871	0.0396334710657356	0.00623164313220437	0.0108282685359648	WASF3
gene872	8.96971852803029e-05	0.767679936167797	0.797829337411626	SYNPO2
gene873	0.00333375490090487	0.428042369710364	0.491657924052485	ABCG5
gene874	0.00998937706093732	0.178913501723818	0.232615786880898	SLC17A4
gene875	0.00375700073060683	0.409998474116349	0.473839066971836	P4HA3
gene876	0.0183663763003566	0.0555205202966345	0.0815388102541432	VTCN1
gene877	0.00675315436711272	0.278074490740235	0.340721806450408	FAM50B
gene878	0.0322169324741	0.00894512889736832	0.0151388527682385	LRMP
gene879	0.0479900684903282	0.00110367369240261	0.00215027581439562	ZNF541
gene880	0.00521199495002446	0.331065782934873	0.395333940043402	GUCA2B
gene881	0.00729781023620285	0.250598484419145	0.312124175614976	TREM2
gene882	0.00441967309245987	0.37549569334275	0.440290622544696	MS4A2
gene883	0.00233095799299854	0.485483330528322	0.548059102828994	HTR2B
gene884	0.0387672167849273	0.00365397787735711	0.00656812488849151	MEP1A
gene885	6.53599238053362e-18	0.611202339714338	0.663912022274692	GNLY
gene886	0.0224063394137364	0.0341622393684665	0.052327336900782	CXCL10
gene887	2.93153446813694e-18	0.82918825024035	0.839533825068544	SCN9A
gene888	0.0208615115994289	0.071438322876226	0.1027747140983	PI15
gene889	0.0122381460551977	0.128522123227204	0.173848117211229	ISX
gene890	2.45646505780686e-05	0.794883434575724	0.820443454813898	EVC
gene891	0.00054881149468081	0.690463093337411	0.73129438699552	FZD9
gene892	0.0366035452702498	0.00459707551365274	0.00816127843667871	HOXC5
gene893	0.0217789922463195	0.0137574705745898	0.0226113607342439	CAPN13
gene894	0.000736740100743904	0.650509120334543	0.695506223013261	FLNC
gene895	0.000291221728292391	0.72912093699711	0.764377039312036	BICC1
gene896	0.00960221564572352	0.176867664226939	0.230173819978571	VIPR2
gene897	0.00200152896325558	0.671295819809926	0.713930614562054	CTHRC1
gene898	0.010237001249373	0.165472323224945	0.216966256807838	MADCAM1
gene899	0.0356493722452779	0.00604739249618813	0.0105392295117604	KLHDC7A
gene900	0.00172805283401875	0.553806602958944	0.611940450587146	FAM198A
gene901	0.0692293039551445	5.55963912234336e-05	0.00012709215736944	TMEM61
gene902	0.0274569526180416	0.0172295638263783	0.027942644326297	MAPK8IP2
gene903	0.00287172545854572	0.46835162139907	0.531389032064792	PALM3
gene904	0.00406388653532979	0.389684391002101	0.454098981990001	PDE6A
gene905	0.042726309546953	0.00217848199542736	0.00405997293009973	KCNQ4
gene906	0.0069826340643803	0.274710359173573	0.33702676647146	ZNF793
gene907	0.0345019350156801	0.00723720104971193	0.0124356688782453	FXYD1
gene908	0.00184600554084909	0.552480500295651	0.61069356195471	FCAR
gene909	0.00813324245340885	0.214034942524771	0.271844174688706	MLPH
gene910	0.00249499731615956	0.48381432895721	0.54647505914139	LMOD1
gene911	0.00144042165342267	0.564796755994908	0.621510316084759	HOTAIR
gene912	0.0116395621954583	0.139215040734056	0.186392874737539	C16orf89
gene913	0.0645552532933203	0.000112757635022831	0.000248743101323125	PTAFR
gene914	0.0313909576669375	0.00866619279425396	0.0147111003504657	COLEC12
gene915	0.00419632899502886	0.388189268458968	0.452698214552792	SPON1
gene916	0.028081491817276	0.014529478193074	0.0238010725755579	HOXC9
gene917	0.0020273175461504	0.526540091478527	0.587064507046847	CREB3L3
gene918	0.0273214275055916	0.0168737743006863	0.0273979901205992	IGFN1
gene919	0.0518122213352731	0.000559617405164747	0.00112726192225362	GZMH
gene920	0.00485754920431579	0.345396970138377	0.410204817531372	SLC5A9
gene921	0.0121358578407641	0.13255589460257	0.17860071363918	SIGLEC14
gene922	0.0279892910659749	0.01483673214279	0.0242722181388138	DIO3
gene923	0.00128302281072386	0.595673150804323	0.649869485543921	LGR5
gene924	0.0574407174455906	0.000281568406137023	0.000590968471983921	FOXI1
gene925	0.00102189956659963	0.401332002135715	0.465608419300898	EFEMP1
gene926	0.02629335354183	0.0196482804619966	0.0315547043468946	NEB
gene927	0.0308253853156247	0.0112974582304864	0.0188285891857521	IRX5
gene928	0.0668618545986308	7.43282383389721e-05	0.000167434992598071	VANGL2
gene929	4.52753267316207e-18	0.824395865885876	0.839023283524681	IGF1
gene930	0.00315376329333825	0.441725540134822	0.505495344475056	HK3
gene931	0.0148069096870708	0.0946627257581553	0.132215411948382	TINAG
gene932	0.0714767821491144	3.10543167136856e-05	7.33924738855856e-05	GLTPD2
gene933	0.0106016052371404	0.165009676151662	0.216382595276129	TRPM5
gene934	0.021713042865826	0.037018438173317	0.0563738581572213	CBFA2T3
gene935	0.000472626848935715	0.663786433649633	0.707318550709779	AEBP1
gene936	0.015133995608982	0.0843864116071844	0.119196168092535	CBS
gene937	0.00836753969166996	0.222936929752359	0.281818185134989	SCN2B
gene938	0.016176792581068	0.0769940676509469	0.109796063700716	CIITA
gene939	0.0871783068064367	4.50861258516344e-06	1.16930607192969e-05	CYP2C18
gene940	0.01463897897395	0.090471527622709	0.126906599132967	GABRB3
gene941	0.105044042299558	3.03833650794338e-07	9.03676596032836e-07	SLC25A21
gene942	0.00580842790097626	0.299916134746582	0.363582851991197	FCRL3
gene943	0.0117248324503496	0.134467783303926	0.180821857026107	TYRP1
gene944	0.0194281325647506	0.0493848685442244	0.0734237494549477	RET
gene945	0.0928260207244008	1.93352170019256e-06	5.22626009863948e-06	MB
gene946	0.090239081615888	1.91903406654426e-06	5.18823517706277e-06	PDGFRL
gene947	0.00502072090738625	0.336963281300165	0.401484017576883	SYNM
gene948	0.00910311309391909	0.193261741068347	0.248891684866079	KNDC1
gene949	0.15735826747269	3.71239039509419e-10	1.51261854607893e-09	F10
gene950	0.00742188669906175	0.240019802886264	0.300584183630771	SLC30A10
gene951	0.00714612427395334	0.238541691871105	0.298895338457748	SV2B
gene952	0.00532326064720147	0.316578759914124	0.381091010619398	COCH
gene953	0.00289158255539662	0.464248246459753	0.527556765953988	CXCL14
gene954	0.00132617080173996	0.597953654299837	0.651632386229047	SULT4A1
gene955	1.13395918807076e-18	0.816388621168915	0.836908384936164	ABCA6
gene956	0.0012897661934926	0.585921969922285	0.640951022775922	SCG2
gene957	0.00654596755890383	0.272994227264409	0.335387479921818	SLC4A3
gene958	0.0379562001719378	0.00412011949966151	0.00736105779627251	DAPK1
gene959	1.13465267405041e-34	0.617519256704152	0.66780169929638	ANTXR1
gene960	0.0924378690416336	1.99596051086992e-06	5.38678313896713e-06	C3orf67
gene961	0.00373122895909526	0.394306607753427	0.458793057020699	PPP1R1A
gene962	0.00165207747249959	0.564831069748173	0.621510316084759	TPSB2
gene963	0.0061423635650542	0.288680989293488	0.351602917426479	CXCR2
gene964	0.0221316327422726	0.0333244188763706	0.0511327499967951	SLC38A11
gene965	0.0339032769007425	0.00542563431919241	0.00954040821237618	DEFB1
gene966	0.00634402095145365	0.290281032345324	0.353288654493156	CILP2
gene967	0.0148110606062604	0.091345495874903	0.128030808440745	CST6
gene968	0.00462733240304485	0.312609800685254	0.376753649002181	FGF20
gene969	4.61410155810293e-18	0.833988987760496	0.840480487559938	CD109
gene970	0.00278955341756425	0.463573360217245	0.526946423454313	KCNMB4
gene971	0.0146568416515157	0.0943146722353363	0.131803225982084	ZNF682
gene972	0.00831326079210665	0.18292313762515	0.237354487061277	NEFL
gene973	0.0129035072191272	0.119347382578273	0.162576604266127	EMR3
gene974	0.0415354030075064	0.00251924975362949	0.00465017004560915	FABP6
gene975	0.00112724133990254	0.622328146322186	0.671973021603283	LILRA6
gene976	0.0184712510609846	0.0449377655063374	0.0673140492275537	XKR6
gene977	0.00586887540844351	0.309835333044512	0.373883902525542	LILRB4
gene978	0.0140989304525918	0.107714479495032	0.148299413725446	FFAR2
gene979	0.00368468472036531	0.540924721717951	0.600390489580603	RUNX1T1
gene980	0.000112798914910136	0.762394486342498	0.793234227626666	FCGR3A
gene981	0.0181040579408087	0.0603122728795041	0.0878937580477491	KCNJ5
gene982	2.08199903679405e-18	0.792197847413583	0.818218219668789	TSHZ2
gene983	0.00522265214027437	0.322832613717469	0.387110948992867	CHI3L1
gene984	0.00727667869710693	0.238797305340707	0.299144156046676	CLGN
gene985	0.0205658623365175	0.0352568752590519	0.0538571649507247	EEF1A2
gene986	3.14618486754207e-06	0.776359632251764	0.805562748561486	HAR1A
gene987	0.0425375101607656	0.00216105666233224	0.00402932079557963	PTPRR
gene988	0.152033308986244	2.16908047079301e-10	9.0773777372367e-10	CTTNBP2
gene989	0.0135600764421657	0.109921120368622	0.151051396143159	KIAA1644
gene990	0.00722523397927097	0.245861730630849	0.307134162939684	CCL11
gene991	0.000849273940547823	0.648975345881039	0.694014998649868	ST6GALNAC5
gene992	0.00560937065191453	0.318807375474739	0.38321384555168	ELFN2
gene993	0.00732097838104913	0.254547473969827	0.316404916849641	PSD
gene994	0.00726547473919956	0.26536035238196	0.327571994279918	HAMP
gene995	0.00407441131461322	0.385454837033874	0.450274210801079	LIN7A
gene996	0.0209543446759644	0.0397051776487241	0.0600583335842022	LINGO3
gene997	0.000192440525651691	0.750598907654658	0.783173024383338	DOCK2
gene998	0.102521022007163	1.45576619314802e-06	3.99253409119469e-06	TH
gene999	0.0103010102759142	0.156396860245074	0.206534772270637	MAPT
gene1000	0.00412304074569618	0.386659328197407	0.451510533673207	DDO
gene1001	0.0180400811066198	0.0576507530912563	0.0843732835980277	MATN3
gene1002	0.00015249809483824	0.750711771004469	0.783224657329947	KCND2
gene1003	7.25287791427771e-18	0.838201786790257	0.842486368275288	PKHD1
gene1004	0.0109999440886107	0.23106414714074	0.29072395951591	CRISPLD1
gene1005	0.000231329196787254	0.749275988154865	0.781990766119231	ZNF415
gene1006	0.0073778316824599	0.255552650707808	0.317422262695373	TUBB2B
gene1007	0.00076821945873603	0.647773271347884	0.693089358209277	FCGR2C
gene1008	7.3009047238967e-18	0.611674382853339	0.664008434935134	IL1A
gene1009	0.00160692532308071	0.563499940843397	0.620432311915779	ADAM23
gene1010	0.025356886561357	0.0234208373292888	0.0370121109610423	PNMAL1
gene1011	0.019202591742542	0.0885944893824161	0.124400715803647	SAMD5
gene1012	0.0119264204237582	0.137380907059421	0.18432796431215	MT1H
gene1013	0.0370357215259879	0.00463191974265209	0.00821369840431834	KCTD16
gene1014	0.0206565861224199	0.0439541351494478	0.065936538258907	RNF182
gene1015	0.0911121213868447	2.42033781583384e-06	6.46295045982597e-06	LRRC36
gene1016	0.00447646068696053	0.370150725154628	0.435193859904947	COL24A1
gene1017	0.00502789191341042	0.339740250444129	0.404363865452041	ALDH1A1
gene1018	0.000862330046194553	0.634207686490001	0.680519109980328	LRRN2
gene1019	0.00102558830091582	0.631204197610203	0.677943809670337	TREH
gene1020	0.00271534529744596	0.485948529784724	0.548484056176785	LRRK2
gene1021	0.00585091228868388	0.306795171307743	0.370679185726237	SULT1E1
gene1022	0.328690714008124	0	0	DUSP15
gene1023	0.00090406375565622	0.629686367217339	0.676741971427636	MAP9
gene1024	0.00598109350604264	0.265285891524184	0.32753065556574	GDF5
gene1025	0.0329828075776981	0.00781060276744727	0.0133540991975807	NMNAT2
gene1026	0.0493113610627069	0.00085751387655808	0.00169094566563025	KNG1
gene1027	0.0146448079645315	0.0807922673774771	0.114683073771062	MYOCD
gene1028	0.00210142263614851	0.516459782548667	0.577436894303485	S100A8
gene1029	0.000920484088873372	0.629701887801131	0.676741971427636	DPP4
gene1030	0.0172372253061643	0.0683491152666836	0.0986635166996468	LILRB5
gene1031	5.05130700159721e-18	0.828179773789297	0.839533825068544	NCF1
gene1032	0.107823393937321	1.5997615454566e-07	4.91665087758087e-07	PCK1
gene1033	0.00160111338695976	0.558618814368075	0.616230781421068	CD1C
gene1034	0.118339910737485	1.37239481112772e-07	4.25170596037011e-07	ARL11
gene1035	9.8998293498939e-05	0.774909241311605	0.804446242232052	C5orf46
gene1036	1.65916171382718e-18	0.625494534991645	0.673996076180731	SP8
gene1037	0.0232288583875181	0.0310011850792702	0.0478233235812784	MYCN
gene1038	0.00691490851518427	0.257632930589813	0.319725623240501	BNC2
gene1039	0.0126870345153482	0.118925140623845	0.162055010235911	ROR2
gene1040	0.00032554048170996	0.721731163262812	0.758355148174285	SLC11A1
gene1041	0.00361864181309724	0.393070200234863	0.457526752802339	HDGFRP3
gene1042	0.00853312881521571	0.2077477728824	0.264933502917607	WDFY4
gene1043	0.00219265409069157	0.503346648463842	0.565076115708227	PDE3A
gene1044	0.000278494771034876	0.733467271662548	0.768021398339753	PCDHGB2
gene1045	0.00671503183623881	0.276282432239174	0.338686469359361	ZNF549
gene1046	0.000682809210026041	0.650594913257266	0.695506223013261	RERG
gene1047	0.000529682896019996	0.700135633403039	0.739252639367686	CRTAC1
gene1048	1.22405275053513e-05	0.770690729265631	0.800554428197417	TFAP2C
gene1049	0.0466708536548208	0.00118747793835161	0.00230193762543517	TBX4
gene1050	6.23174038792318e-18	0.611738866752963	0.664020106748627	IL1RN
gene1051	0.000981497820289197	0.642558126595001	0.688333820664393	MMP8
gene1052	0.000347384072084482	0.717516957476328	0.754644643446167	CCR4
gene1053	0.0183803043512694	0.0578905534162899	0.0846640780021906	KLK1
gene1054	0.15612609241665	9.57640633458823e-11	4.1612246653601e-10	MYH7B
gene1055	0.023359772541087	0.0290664001029908	0.0450693315524166	GBP5
gene1056	0.00447333262168112	0.361500881107792	0.426546756508858	PCP4L1
gene1057	3.02414358982831e-19	0.82067111109936	0.839001786148733	HOPX
gene1058	1.29334952598724e-18	0.823095553488744	0.839023283524681	IL2RA
gene1059	0.00490105262480725	0.340633798040421	0.405271250234285	CRABP2
gene1060	0.0164714568250342	0.0715999140336919	0.10297122514004	OSM
gene1061	0.0241046406490966	0.0226644668067504	0.0359362946879422	WFDC3
gene1062	0.011931319465751	0.135448164870599	0.181981780981829	ZNF85
gene1063	0.00695532309447128	0.260291735056023	0.322571727017884	CHL1
gene1064	0.000457500395819294	0.706088844296191	0.744399073350309	ST3GAL4
gene1065	0.020849440376371	0.0409950605247423	0.0618277956998738	TUBBP5
gene1066	0.00422625558395469	0.379121820673794	0.443867305478014	GDF10
gene1067	0.0123196376625068	0.133789228957889	0.179987730400783	PADI1
gene1068	0.0136778590160953	0.107991241967974	0.148663893086802	KLK15
gene1069	0.0372679266149525	0.00454616570947319	0.00807437709653201	RAB26
gene1070	0.0246201487084761	0.0258756951993631	0.0405698859773825	CYP2C19
gene1071	0.0154443175510726	0.0797011938971113	0.113233787859278	FLRT2
gene1072	0.0368665088947947	0.00486931923980816	0.00861119736198472	HRASLS2
gene1073	0.00324617161254665	0.571458977316157	0.627797141227938	SULF1
gene1074	0.00600616531259805	0.310492269082625	0.374530352496152	TMEM82
gene1075	0.000557682767994373	0.649707650813216	0.694738007160139	WSCD1
gene1076	0.140996855110531	1.11353848364359e-09	4.3165334318907e-09	HSPA4L
gene1077	0.0173721002429208	0.0641755822752392	0.0930628779344528	HOXD9
gene1078	0.0218452873977819	0.0346469323252387	0.0530237510433809	ZDHHC11
gene1079	0.00179707844274839	0.547358796908173	0.606074760583607	COL8A2
gene1080	0.0259018541171375	0.0208914019028263	0.0333388358361477	KIF26B
gene1081	0.0289420299671704	0.0145898585157996	0.023893648494335	ZP2
gene1082	0.0101286190127624	0.174167400989556	0.22716208352812	SIGLEC8
gene1083	0.0128764450543702	0.185435590280375	0.240311768528196	NBEA
gene1084	0.000724586705199041	0.65925520924253	0.703204026874637	PTGDS
gene1085	0.0236163417330053	0.0290092134303089	0.0449863043759264	SCUBE3
gene1086	2.423140908389e-19	0.793995592282478	0.819869445974838	MMP9
gene1087	0.0264876909742603	0.0198392696445213	0.0318324713408198	CRTAM
gene1088	0.0187908822463945	0.0576126700133452	0.0843375238124758	MAP4K1
gene1089	0.000163449302619539	0.753892088725177	0.785755180830874	ADAMTS2
gene1090	0.0136021661083489	0.109653580914063	0.150767573757898	PON3
gene1091	0.0156585261156469	0.0799900331689691	0.113622624126681	SPRR3
gene1092	0.00916187164604216	0.19660852140277	0.252776540521788	SAA4
gene1093	2.69947288340551e-05	0.794088117448177	0.819896478855758	COL4A3
gene1094	0.0340738219487702	0.00683115629740749	0.0117805511475526	ENTPD3
gene1095	0.0178561310941283	0.0647170567110815	0.0937930558033946	ADRA2A
gene1096	0.00804687953230257	0.229109579204541	0.288558518121659	GRM4
gene1097	0.00218682025835889	0.515496698148938	0.576516578798604	TACR2
gene1098	0.106362947674036	2.77957201921808e-07	8.30750061105102e-07	GRIN1
gene1099	0.0376966543429037	0.00411157529436479	0.00734791720719596	KLF15
gene1100	0.108190553433804	1.7238550520382e-07	5.27442454396834e-07	LPO
gene1101	0.0162470087991856	0.0771756764093994	0.110029650330798	PRKCB
gene1102	0.0593425614736903	0.000217161021576762	0.00046278253227205	CACNA2D2
gene1103	0.00556369548678644	0.315309526507037	0.379719344662873	TPRXL
gene1104	0.00175192585022094	0.534597572841572	0.594489049327467	ALPP
gene1105	0.001875173717388	0.54741982789304	0.606075455393495	FBLN1
gene1106	0.0733701057053649	3.12090988540126e-05	7.37441766038026e-05	WBSCR27
gene1107	0.0177319319269574	0.0638292474745713	0.0925823756209803	GNAO1
gene1108	0.0661905284309722	0.000183911936729619	0.000395473066661673	GSDMA
gene1109	0.0224209481829184	0.0318844070635971	0.0490816520293887	SLC26A9
