HGNC ID	Approved symbol	Alias symbol	Previous symbol	NCBI gene ID
HGNC:54377	TMEM252-DT			105376072
HGNC:27340	TMEM254-AS1			219347
HGNC:44261	TMLHE-AS1			100507404
HGNC:44158	TMPO-AS1			100128191
HGNC:53858	TMSB15B-AS1			100128594
HGNC:53164	TNFRSF10A-AS1	RP11-1149O23.2		110806274
HGNC:26966	TNFRSF14-AS1	ENST00000416860.2		115110
HGNC:49093	TNK2-AS1			100128262
HGNC:45173	TNKS2-AS1			100507633
HGNC:41391	TNR-IT1			100874256
HGNC:44360	TNRC6C-AS1	lnc		100131096
HGNC:44360	TNRC6C-AS1	TMC6		100131096
HGNC:44340	TOB1-AS1			400604
HGNC:27403	TOLLIP-AS1			255512
HGNC:51556	TONSL-AS1			100287098
HGNC:43652	TP53COR1	linc-p21		102800311
HGNC:43652	TP53COR1	lincRNA-p21		102800311
HGNC:43652	TP53COR1	Trp53cor1		102800311
HGNC:17026	TP53TG1	H_RG012D21.9	TP53AP1	11257
HGNC:17026	TP53TG1	LINC00096	TP53AP1	11257
HGNC:29052	TP73-AS1	PDAM	KIAA0495	57212
HGNC:53635	TPM1-AS	TPM1-AS1		111064646
HGNC:42391	TPRG1-AS1			100874043
HGNC:41062	TPRG1-AS2			100874027
HGNC:43686	TPT1-AS1			100190939
HGNC:34914	TRA-AGC1-1	tRNA-Ala-AGC-1-1	TRNAA34	100189346
HGNC:34654	TRA-AGC2-1	tRNA-Ala-AGC-2-1	TRNAA13	100189093
HGNC:34861	TRA-AGC2-2	tRNA-Ala-AGC-2-2	TRNAA27	100189295
HGNC:34865	TRA-AGC3-1	tRNA-Ala-AGC-3-1	TRNAA28	100189299
HGNC:34605	TRA-AGC4-1	tRNA-Ala-AGC-4-1	TRNAA7	100189046
HGNC:34606	TRA-AGC5-1	tRNA-Ala-AGC-5-1	TRNAA8	100189047
HGNC:34601	TRA-AGC6-1	tRNA-Ala-AGC-6-1	TRNAA6	100189042
HGNC:34653	TRA-AGC7-1	tRNA-Ala-AGC-7-1	TRNAA12	100189092
HGNC:33254	TRA-AGC8-1	tRNA-Ala-AGC-8-1	TRNAA3	100009604
HGNC:34966	TRA-AGC8-2	tRNA-Ala-AGC-8-2	TRNAA39	100189398
HGNC:34718	TRA-AGC9-1	tRNA-Ala-AGC-9-1	TRNAA20	100189156
HGNC:34992	TRA-AGC9-2	tRNA-Ala-AGC-9-2	TRNAA42	100189423
HGNC:34690	TRA-AGC10-1	tRNA-Ala-AGC-10-1	TRNAA18	100189128
HGNC:33253	TRA-AGC11-1	tRNA-Ala-AGC-11-1	TRNAA2	100009603
HGNC:34937	TRA-AGC12-1	tRNA-Ala-AGC-12-1	TRNAA37	100189369
HGNC:34894	TRA-AGC12-2	tRNA-Ala-AGC-12-2	TRNAA31	100189327
HGNC:34667	TRA-AGC12-3	tRNA-Ala-AGC-12-3	TRNAA14	100189106
HGNC:34980	TRA-AGC13-1	tRNA-Ala-AGC-13-1	TRNAA41	100189411
HGNC:34619	TRA-AGC13-2	tRNA-Ala-AGC-13-2	TRNAA9	100189060
HGNC:54208	TRA-AGC13-3	tRNA-Ala-AGC-13-3		
HGNC:34926	TRA-AGC14-1	tRNA-Ala-AGC-14-1	TRNAA36	100189358
HGNC:34679	TRA-AGC15-1	tRNA-Ala-AGC-15-1	TRNAA17	100189117
HGNC:34879	TRA-AGC16-1	tRNA-Ala-AGC-16-1	TRNAA30	100189312
HGNC:34921	TRA-AGC17-1	tRNA-Ala-AGC-17-1	TRNAA35	100189353
HGNC:34909	TRA-AGC18-1	tRNA-Ala-AGC-18-1	TRNAA33	100189341
HGNC:34775	TRA-AGC18-2	tRNA-Ala-AGC-18-2	TRNAA22	100189212
HGNC:34809	TRA-AGC19-1	tRNA-Ala-AGC-19-1	TRNAA24	100189246
HGNC:34678	TRA-AGC20-1	tRNA-Ala-AGC-20-1	TRNAA16	100189116
HGNC:34755	TRA-AGC21-1	tRNA-Ala-AGC-21-1	TRNAA21	100189192
HGNC:35004	TRA-AGC22-1	tRNA-Ala-AGC-22-1	TRNAA43	100189434
HGNC:34875	TRA-CGC1-1	tRNA-Ala-CGC-1-1	TRNAA29	100189308
HGNC:34969	TRA-CGC2-1	tRNA-Ala-CGC-2-1	TRNAA40	100189400
HGNC:34580	TRA-CGC3-1	tRNA-Ala-CGC-3-1	TRNAA4	100189021
HGNC:34592	TRA-CGC4-1	tRNA-Ala-CGC-4-1	TRNAA5	100189033
HGNC:34963	TRA-CGC5-1	tRNA-Ala-CGC-5-1	TRNAA38	100189395
HGNC:34711	TRA-TGC1-1	tRNA-Ala-TGC-1-1	TRNAA19	100189149
HGNC:34676	TRA-TGC2-1	tRNA-Ala-TGC-2-1	TRNAA15	100189114
HGNC:34846	TRA-TGC3-1	tRNA-Ala-TGC-3-1	TRNAA26	100189280
HGNC:34846	TRA-TGC3-1	tRNA-Ala-TGC-3-1	TRA-TGC3-2	100189280
HGNC:34795	TRA-TGC3-2	tRNA-Ala-TGC-3-2	TRNAA23	100189232
HGNC:34795	TRA-TGC3-2	tRNA-Ala-TGC-3-2	TRA-TGC3-1	100189232
HGNC:34907	TRA-TGC4-1	tRNA-Ala-TGC-4-1	TRNAA32	100189339
HGNC:34625	TRA-TGC5-1	tRNA-Ala-TGC-5-1	TRNAA10	100189066
HGNC:34642	TRA-TGC6-1	tRNA-Ala-TGC-6-1	TRNAA11	100189082
HGNC:12098	TRA-TGC7-1	tRNA-Ala-TGC-7-1	TRAN	7154
HGNC:12098	TRA-TGC7-1	tRNA-Ala-TGC-7-1	TRNAA1	7154
HGNC:34819	TRA-TGC8-1	tRNA-Ala-TGC-8-1	TRNAA25	100189256
HGNC:35041	TRA-TGC10-1	tRNA-Ala-TGC-10-1	TRNAA45P	100189469
HGNC:40005	TRAF3IP2-AS1	C6UAS	TRAF3IP2-AS2	643749
HGNC:40005	TRAF3IP2-AS1	C6UAS	C6orf3	643749
HGNC:40005	TRAF3IP2-AS1	C6UAS	NCRNA00248	643749
HGNC:48663	TRAM2-AS1			401264
HGNC:41046	TRAPPC12-AS1			100861515
HGNC:34706	TRC-GCA1-1	tRNA-Cys-GCA-1-1	TRNAC10	100189144
HGNC:34760	TRC-GCA2-1	tRNA-Cys-GCA-2-1	TRNAC16	100189197
HGNC:34760	TRC-GCA2-1	tRNA-Cys-GCA-2-1	TRC-GCA2-4	100189197
HGNC:34611	TRC-GCA2-2	tRNA-Cys-GCA-2-2	TRNAC5	100189052
HGNC:34611	TRC-GCA2-2	tRNA-Cys-GCA-2-2	TRC-GCA2-1	100189052
HGNC:34666	TRC-GCA2-3	tRNA-Cys-GCA-2-3	TRNAC9	100189105
HGNC:34666	TRC-GCA2-3	tRNA-Cys-GCA-2-3	TRC-GCA2-2	100189105
HGNC:34983	TRC-GCA2-4	tRNA-Cys-GCA-2-4	TRNAC29	100189414
HGNC:34983	TRC-GCA2-4	tRNA-Cys-GCA-2-4	TRC-GCA2-3	100189414
HGNC:34658	TRC-GCA3-1	tRNA-Cys-GCA-3-1	TRNAC8	100189097
HGNC:34650	TRC-GCA4-1	tRNA-Cys-GCA-4-1	TRNAC7	100189090
HGNC:34717	TRC-GCA5-1	tRNA-Cys-GCA-5-1	TRNAC12	100189155
HGNC:34741	TRC-GCA6-1	tRNA-Cys-GCA-6-1	TRNAC14	100189179
HGNC:38575	TRC-GCA7-1	tRNA-Cys-GCA-7-1	TRNAC33	103456508
HGNC:34927	TRC-GCA8-1	tRNA-Cys-GCA-8-1	TRNAC24	100189359
HGNC:34813	TRC-GCA9-1	tRNA-Cys-GCA-9-1	TRNAC18	100189250
HGNC:34982	TRC-GCA9-2	tRNA-Cys-GCA-9-2	TRNAC28	100189413
HGNC:34944	TRC-GCA9-3	tRNA-Cys-GCA-9-3	TRNAC26	100189376
HGNC:34947	TRC-GCA9-4	tRNA-Cys-GCA-9-4	TRNAC27	100189379
HGNC:34871	TRC-GCA10-1	tRNA-Cys-GCA-10-1	TRNAC21	100189305
HGNC:34566	TRC-GCA11-1	tRNA-Cys-GCA-11-1	TRNAC2	100189008
HGNC:34634	TRC-GCA12-1	tRNA-Cys-GCA-12-1	TRNAC6	100189075
HGNC:34925	TRC-GCA13-1	tRNA-Cys-GCA-13-1	TRNAC23	100189357
HGNC:35005	TRC-GCA14-1	tRNA-Cys-GCA-14-1	TRNAC30	100189435
HGNC:34830	TRC-GCA15-1	tRNA-Cys-GCA-15-1	TRNAC19	100189267
HGNC:34708	TRC-GCA16-1	tRNA-Cys-GCA-16-1	TRNAC11	100189146
HGNC:34855	TRC-GCA17-1	tRNA-Cys-GCA-17-1	TRNAC20	100189289
HGNC:34608	TRC-GCA18-1	tRNA-Cys-GCA-18-1	TRNAC4	100189049
HGNC:34739	TRC-GCA19-1	tRNA-Cys-GCA-19-1	TRNAC13	100189177
HGNC:34923	TRC-GCA20-1	tRNA-Cys-GCA-20-1	TRNAC22	100189355
HGNC:34943	TRC-GCA21-1	tRNA-Cys-GCA-21-1	TRNAC25	100189375
HGNC:34588	TRC-GCA22-1	tRNA-Cys-GCA-22-1	TRNAC3	100189029
HGNC:34757	TRC-GCA23-1	tRNA-Cys-GCA-23-1	TRNAC15	100189194
HGNC:12250	TRC-GCA24-1	tRNA-Cys-GCA-24-1	TRC	7183
HGNC:12250	TRC-GCA24-1	tRNA-Cys-GCA-24-1	TRNAC1	7183
HGNC:34770	TRD-GTC1-1	tRNA-Asp-GTC-1-1	TRNAD10	100189207
HGNC:34981	TRD-GTC2-1	tRNA-Asp-GTC-2-1	TRNAD18	100189412
HGNC:34798	TRD-GTC2-2	tRNA-Asp-GTC-2-2	TRNAD11	100189235
HGNC:34856	TRD-GTC2-3	tRNA-Asp-GTC-2-3	TRNAD13	100189290
HGNC:34696	TRD-GTC2-4	tRNA-Asp-GTC-2-4	TRNAD6	100189134
HGNC:34682	TRD-GTC2-5	tRNA-Asp-GTC-2-5	TRNAD5	100189120
HGNC:34720	TRD-GTC2-6	tRNA-Asp-GTC-2-6	TRNAD8	100189158
HGNC:34720	TRD-GTC2-6	tRNA-Asp-GTC-2-6	TRD-GTC2-10	100189158
HGNC:34858	TRD-GTC2-7	tRNA-Asp-GTC-2-7	TRNAD14	100189292
HGNC:34858	TRD-GTC2-7	tRNA-Asp-GTC-2-7	TRD-GTC2-11	100189292
HGNC:34802	TRD-GTC2-8	tRNA-Asp-GTC-2-8	TRNAD12	100189239
HGNC:34802	TRD-GTC2-8	tRNA-Asp-GTC-2-8	TRD-GTC2-6	100189239
HGNC:34911	TRD-GTC2-9	tRNA-Asp-GTC-2-9	TRNAD15	100189343
HGNC:34911	TRD-GTC2-9	tRNA-Asp-GTC-2-9	TRD-GTC2-7	100189343
HGNC:34915	TRD-GTC2-10	tRNA-Asp-GTC-2-10	TRNAD16	100189347
HGNC:34915	TRD-GTC2-10	tRNA-Asp-GTC-2-10	TRD-GTC2-8	100189347
HGNC:34951	TRD-GTC2-11	tRNA-Asp-GTC-2-11	TRNAD17	100189383
HGNC:34951	TRD-GTC2-11	tRNA-Asp-GTC-2-11	TRD-GTC2-9	100189383
HGNC:34763	TRD-GTC3-1	tRNA-Asp-GTC-3-1	TRNAD9	100189200
HGNC:34551	TRD-GTC4-1	tRNA-Asp-GTC-4-1	TRNAD2	100188994
HGNC:34620	TRD-GTC5-1	tRNA-Asp-GTC-5-1	TRNAD3	100189061
HGNC:34712	TRD-GTC6-1	tRNA-Asp-GTC-6-1	TRNAD7	100189150
HGNC:34647	TRD-GTC7-1	tRNA-Asp-GTC-7-1	TRNAD4	100189087
HGNC:35000	TRD-GTC8-1	tRNA-Asp-GTC-8-1	TRNAD19	100189431
HGNC:12251	TRD-GTC9-1	tRNA-Asp-GTC-9-1	TRD	7192
HGNC:12251	TRD-GTC9-1	tRNA-Asp-GTC-9-1	TRNAD1	7192
HGNC:35070	TRD-GTC10-1	tRNA-Asp-GTC-10-1	TRNAD20P	100189495
HGNC:40592	TRDN-AS1	HRAT13		101927990
HGNC:34952	TRE-CTC1-1	tRNA-Glu-CTC-1-1	TRNAE21	100189384
HGNC:34651	TRE-CTC1-2	tRNA-Glu-CTC-1-2	TRNAE13	100189091
HGNC:34953	TRE-CTC1-3	tRNA-Glu-CTC-1-3	TRNAE22	100189385
HGNC:34822	TRE-CTC1-4	tRNA-Glu-CTC-1-4	TRNAE18	100189259
HGNC:34576	TRE-CTC1-5	tRNA-Glu-CTC-1-5	TRNAE5	100189017
HGNC:34583	TRE-CTC1-6	tRNA-Glu-CTC-1-6	TRNAE6	100189024
HGNC:34832	TRE-CTC1-7	tRNA-Glu-CTC-1-7	TRNAE19	100189269
HGNC:34978	TRE-CTC2-1	tRNA-Glu-CTC-2-1	TRNAE24	100189409
HGNC:34564	TRE-CTC3-1	tRNA-Glu-CTC-3-1	TRNAE4	100189007
HGNC:35081	TRE-CTC4-1	tRNA-Glu-CTC-4-1	TRNAE39P	100189506
HGNC:34799	TRE-CTC5-1	tRNA-Glu-CTC-5-1	TRNAE17	100189236
HGNC:34986	TRE-CTC6-1	tRNA-Glu-CTC-6-1	TRNAE25	100189417
HGNC:34603	TRE-CTC8-1	tRNA-Glu-CTC-8-1	TRNAE9	100189044
HGNC:35069	TRE-CTC9-1	tRNA-Glu-CTC-9-1	TRNAE38P	100189494
HGNC:35109	TRE-CTC10-1	tRNA-Glu-CTC-10-1	TRNAE43P	100189532
HGNC:35061	TRE-CTC11-1	tRNA-Glu-CTC-11-1	TRNAE35P	100189488
HGNC:35010	TRE-CTC12-1	tRNA-Glu-CTC-12-1	TRNAE27P	100189440
HGNC:35031	TRE-CTC13-1	tRNA-Glu-CTC-13-1	TRNAE31P	100189459
HGNC:35020	TRE-CTC14-1	tRNA-Glu-CTC-14-1	TRNAE28P	100189450
HGNC:35104	TRE-CTC15-1	tRNA-Glu-CTC-15-1	TRNAE41P	100189527
HGNC:34675	TRE-CTC17-1	tRNA-Glu-CTC-17-1	TRNAE14	100189113
HGNC:35067	TRE-CTC18-1	tRNA-Glu-CTC-18-1	TRNAE37P	100189492
HGNC:34987	TRE-TTC1-1	tRNA-Glu-TTC-1-1	TRNAE26	100189418
HGNC:34987	TRE-TTC1-1	tRNA-Glu-TTC-1-1	TRE-TTC1-2	100189418
HGNC:34901	TRE-TTC1-2	tRNA-Glu-TTC-1-2	TRNAE20	100189333
HGNC:34901	TRE-TTC1-2	tRNA-Glu-TTC-1-2	TRE-TTC1-1	100189333
HGNC:34589	TRE-TTC2-1	tRNA-Glu-TTC-2-1	TRNAE7	100189030
HGNC:34622	TRE-TTC2-2	tRNA-Glu-TTC-2-2	TRNAE11	100189063
HGNC:12265	TRE-TTC3-1	tRNA-Glu-TTC-3-1	TRE	7193
HGNC:12265	TRE-TTC3-1	tRNA-Glu-TTC-3-1	TRNAE1	7193
HGNC:38581	TRE-TTC4-1	tRNA-Glu-TTC-4-1	TRNAE44	103456506
HGNC:34976	TRE-TTC4-2	tRNA-Glu-TTC-4-2	TRNAE23	100189407
HGNC:34590	TRE-TTC5-1	tRNA-Glu-TTC-5-1	TRNAE8	100189031
HGNC:34627	TRE-TTC8-1	tRNA-Glu-TTC-8-1	TRNAE12	100189068
HGNC:54204	TRE-TTC8-2	tRNA-Glu-TTC-8-2		
HGNC:35058	TRE-TTC14-1	tRNA-Glu-TTC-14-1	TRNAE34P	100189485
HGNC:35057	TRE-TTC15-1	tRNA-Glu-TTC-15-1	TRNAE33P	100189484
HGNC:34773	TRE-TTC16-1	tRNA-Glu-TTC-16-1	TRNAE16	100189210
HGNC:44307	TRERNA1	ncRNA-a7	LINC00651	100887755
HGNC:44307	TRERNA1	treRNA	LINC00651	100887755
HGNC:34699	TRF-GAA1-1	tRNA-Phe-GAA-1-1	TRNAF3	100189137
HGNC:34699	TRF-GAA1-1	tRNA-Phe-GAA-1-1	TRF-GAA1-5	100189137
HGNC:34817	TRF-GAA1-2	tRNA-Phe-GAA-1-2	TRNAF7	100189254
HGNC:34817	TRF-GAA1-2	tRNA-Phe-GAA-1-2	TRF-GAA1-6	100189254
HGNC:34984	TRF-GAA1-3	tRNA-Phe-GAA-1-3	TRNAF11	100189415
HGNC:34984	TRF-GAA1-3	tRNA-Phe-GAA-1-3	TRF-GAA1-1	100189415
HGNC:33259	TRF-GAA1-4	tRNA-Phe-GAA-1-4	TRNAF2	100009606
HGNC:33259	TRF-GAA1-4	tRNA-Phe-GAA-1-4	TRF-GAA1-2	100009606
HGNC:34814	TRF-GAA1-5	tRNA-Phe-GAA-1-5	TRNAF6	100189251
HGNC:34814	TRF-GAA1-5	tRNA-Phe-GAA-1-5	TRF-GAA1-3	100189251
HGNC:34873	TRF-GAA1-6	tRNA-Phe-GAA-1-6	TRNAF10	100189306
HGNC:34873	TRF-GAA1-6	tRNA-Phe-GAA-1-6	TRF-GAA1-4	100189306
HGNC:33255	TRF-GAA2-1	tRNA-Phe-GAA-2-1	TRNAF1	100009605
HGNC:34732	TRF-GAA3-1	tRNA-Phe-GAA-3-1	TRNAF5	100189170
HGNC:34859	TRF-GAA4-1	tRNA-Phe-GAA-4-1	TRNAF9	100189293
HGNC:34707	TRF-GAA5-1	tRNA-Phe-GAA-5-1	TRNAF4	100189145
HGNC:34825	TRF-GAA6-1	tRNA-Phe-GAA-6-1	TRNAF8	100189262
HGNC:35072	TRF-GAA10-1	tRNA-Phe-GAA-10-1	TRNAF16P	100189497
HGNC:48974	TRG-AS1			100506776
HGNC:38580	TRG-CCC1-1	tRNA-Gly-CCC-1-1	TRNAG37	103456505
HGNC:34864	TRG-CCC1-2	tRNA-Gly-CCC-1-2	TRNAG28	100189298
HGNC:34794	TRG-CCC2-1	tRNA-Gly-CCC-2-1	TRNAG22	100189231
HGNC:34794	TRG-CCC2-1	tRNA-Gly-CCC-2-1	TRG-CCC2-2	100189231
HGNC:14183	TRG-CCC2-2	tRNA-Gly-CCC-2-2	TRG4	64717
HGNC:14183	TRG-CCC2-2	tRNA-Gly-CCC-2-2	TRNAG4	64717
HGNC:14183	TRG-CCC2-2	tRNA-Gly-CCC-2-2	TRG-CCC2-1	64717
HGNC:34841	TRG-CCC3-1	tRNA-Gly-CCC-3-1	TRNAG26	100189277
HGNC:35059	TRG-CCC4-1	tRNA-Gly-CCC-4-1	TRNAV35P	100189486
HGNC:35059	TRG-CCC4-1	tRNA-Gly-CCC-4-1	TRNAG36	100189486
HGNC:34604	TRG-CCC5-1	tRNA-Gly-CCC-5-1	TRNAG10	100189045
HGNC:35073	TRG-CCC6-1	tRNA-Gly-CCC-6-1	TRNAG34P	100189498
HGNC:35030	TRG-CCC7-1	tRNA-Gly-CCC-7-1	TRNAG32P	100189458
HGNC:34934	TRG-GCC1-1	tRNA-Gly-GCC-1-1	TRNAG30	100189366
HGNC:34815	TRG-GCC1-2	tRNA-Gly-GCC-1-2	TRNAG23	100189252
HGNC:34793	TRG-GCC1-3	tRNA-Gly-GCC-1-3	TRNAG21	100189230
HGNC:34722	TRG-GCC1-4	tRNA-Gly-GCC-1-4	TRNAG15	100189160
HGNC:34850	TRG-GCC1-5	tRNA-Gly-GCC-1-5	TRNAG27	100189284
HGNC:34948	TRG-GCC2-1	tRNA-Gly-GCC-2-1	TRNAG31	100189380
HGNC:34771	TRG-GCC2-2	tRNA-Gly-GCC-2-2	TRNAG19	100189208
HGNC:34771	TRG-GCC2-2	tRNA-Gly-GCC-2-2	TRG-GCC2-5	100189208
HGNC:34881	TRG-GCC2-3	tRNA-Gly-GCC-2-3	TRNAG29	100189314
HGNC:34881	TRG-GCC2-3	tRNA-Gly-GCC-2-3	TRG-GCC2-6	100189314
HGNC:34533	TRG-GCC2-4	tRNA-Gly-GCC-2-4	TRNAG6	100188985
HGNC:34533	TRG-GCC2-4	tRNA-Gly-GCC-2-4	TRG-GCC2-2	100188985
HGNC:34725	TRG-GCC2-5	tRNA-Gly-GCC-2-5	TRNAG16	100189163
HGNC:34725	TRG-GCC2-5	tRNA-Gly-GCC-2-5	TRG-GCC2-3	100189163
HGNC:12273	TRG-GCC2-6	tRNA-Gly-GCC-2-6	TRG2	7196
HGNC:12273	TRG-GCC2-6	tRNA-Gly-GCC-2-6	TRNAG2	7196
HGNC:12273	TRG-GCC2-6	tRNA-Gly-GCC-2-6	TRG-GCC2-4	7196
HGNC:12282	TRG-GCC3-1	tRNA-Gly-GCC-3-1	TRGL1	7198
HGNC:12282	TRG-GCC3-1	tRNA-Gly-GCC-3-1	TRG5	7198
HGNC:12282	TRG-GCC3-1	tRNA-Gly-GCC-3-1	TRNAG5	7198
HGNC:34838	TRG-GCC4-1	tRNA-Gly-GCC-4-1	TRNAG25	100189274
HGNC:34783	TRG-GCC5-1	tRNA-Gly-GCC-5-1	TRNAG20	100189220
HGNC:34641	TRG-GCC6-1	tRNA-Gly-GCC-6-1	TRNAG12	100189081
HGNC:12274	TRG-TCC1-1	tRNA-Gly-TCC-1-1	TRG3	7197
HGNC:12274	TRG-TCC1-1	tRNA-Gly-TCC-1-1	TRNAG3	7197
HGNC:34623	TRG-TCC2-1	tRNA-Gly-TCC-2-1	TRNAG11	100189064
HGNC:34823	TRG-TCC2-2	tRNA-Gly-TCC-2-2	TRNAG24	100189260
HGNC:34703	TRG-TCC2-3	tRNA-Gly-TCC-2-3	TRNAG13	100189141
HGNC:34751	TRG-TCC2-4	tRNA-Gly-TCC-2-4	TRNAG17	100189188
HGNC:34598	TRG-TCC2-5	tRNA-Gly-TCC-2-5	TRNAG9	100189039
HGNC:34570	TRG-TCC2-6	tRNA-Gly-TCC-2-6	TRNAG8	100189011
HGNC:34769	TRG-TCC3-1	tRNA-Gly-TCC-3-1	TRNAG18	100189206
HGNC:34554	TRG-TCC4-1	tRNA-Gly-TCC-4-1	TRNAG7	100188997
HGNC:34535	TRH-GTG1-1	tRNA-His-GTG-1-1	TRNAH4	100188991
HGNC:34902	TRH-GTG1-2	tRNA-His-GTG-1-2	TRNAH10	100189334
HGNC:34874	TRH-GTG1-3	tRNA-His-GTG-1-3	TRNAH9	100189307
HGNC:34736	TRH-GTG1-4	tRNA-His-GTG-1-4	TRNAH7	100189174
HGNC:34538	TRH-GTG1-5	tRNA-His-GTG-1-5	TRNAH3	100188987
HGNC:34538	TRH-GTG1-5	tRNA-His-GTG-1-5	TRH-GTG1-8	100188987
HGNC:33260	TRH-GTG1-6	tRNA-His-GTG-1-6	TRNAH5	100009607
HGNC:33260	TRH-GTG1-6	tRNA-His-GTG-1-6	TRH-GTG1-9	100009607
HGNC:34536	TRH-GTG1-7	tRNA-His-GTG-1-7	TRNAH1	100188986
HGNC:34536	TRH-GTG1-7	tRNA-His-GTG-1-7	TRH-GTG1-5	100188986
HGNC:34537	TRH-GTG1-8	tRNA-His-GTG-1-8	TRNAH2	100188988
HGNC:34537	TRH-GTG1-8	tRNA-His-GTG-1-8	TRH-GTG1-6	100188988
HGNC:34624	TRH-GTG1-9	tRNA-His-GTG-1-9	TRNAH6	100189065
HGNC:34624	TRH-GTG1-9	tRNA-His-GTG-1-9	TRH-GTG1-7	100189065
HGNC:34918	TRH-GTG2-1	tRNA-His-GTG-2-1	TRNAH11	100189350
HGNC:34805	TRH-GTG3-1	tRNA-His-GTG-3-1	TRNAH8	100189242
HGNC:27471	TRHDE-AS1			283392
HGNC:34812	TRI-AAT1-1	tRNA-Ile-AAT-1-1	TRNAI12	100189249
HGNC:34630	TRI-AAT2-1	tRNA-Ile-AAT-2-1	TRNAI4	100189071
HGNC:34776	TRI-AAT3-1	tRNA-Ile-AAT-3-1	TRNAI11	100189213
HGNC:34961	TRI-AAT4-1	tRNA-Ile-AAT-4-1	TRNAI24	100189393
HGNC:34715	TRI-AAT5-1	tRNA-Ile-AAT-5-1	TRNAI9	100189153
HGNC:34715	TRI-AAT5-1	tRNA-Ile-AAT-5-1	TRI-AAT5-3	100189153
HGNC:34904	TRI-AAT5-2	tRNA-Ile-AAT-5-2	TRNAI20	100189336
HGNC:34904	TRI-AAT5-2	tRNA-Ile-AAT-5-2	TRI-AAT5-4	100189336
HGNC:34877	TRI-AAT5-3	tRNA-Ile-AAT-5-3	TRNAI17	100189310
HGNC:34877	TRI-AAT5-3	tRNA-Ile-AAT-5-3	TRI-AAT5-5	100189310
HGNC:34839	TRI-AAT5-4	tRNA-Ile-AAT-5-4	TRNAI15	100189275
HGNC:34839	TRI-AAT5-4	tRNA-Ile-AAT-5-4	TRI-AAT5-1	100189275
HGNC:34955	TRI-AAT5-5	tRNA-Ile-AAT-5-5	TRNAI23	100189387
HGNC:34955	TRI-AAT5-5	tRNA-Ile-AAT-5-5	TRI-AAT5-2	100189387
HGNC:34940	TRI-AAT6-1	tRNA-Ile-AAT-6-1	TRNAI22	100189372
HGNC:34710	TRI-AAT7-1	tRNA-Ile-AAT-7-1	TRNAI8	100189148
HGNC:34970	TRI-AAT7-2	tRNA-Ile-AAT-7-2	TRNAI25	100189401
HGNC:34656	TRI-AAT8-1	tRNA-Ile-AAT-8-1	TRNAI5	100189095
HGNC:12300	TRI-AAT9-1	tRNA-Ile-AAT-9-1	TRI	7202
HGNC:12300	TRI-AAT9-1	tRNA-Ile-AAT-9-1	TRNAI1	7202
HGNC:35054	TRI-AAT12-1	tRNA-Ile-AAT-12-1	TRNAI30P	100189481
HGNC:34694	TRI-GAT1-1	tRNA-Ile-GAT-1-1	TRNAI7	100189132
HGNC:34609	TRI-GAT1-2	tRNA-Ile-GAT-1-2	TRNAI3	100189050
HGNC:34996	TRI-GAT1-3	tRNA-Ile-GAT-1-3	TRNAI26	100189427
HGNC:34891	TRI-TAT1-1	tRNA-Ile-TAT-1-1	TRNAI18	100189324
HGNC:34828	TRI-TAT2-1	tRNA-Ile-TAT-2-1	TRNAI13	100189265
HGNC:34587	TRI-TAT2-2	tRNA-Ile-TAT-2-2	TRNAI2	100189028
HGNC:34693	TRI-TAT2-3	tRNA-Ile-TAT-2-3	TRNAI6	100189131
HGNC:34916	TRI-TAT3-1	tRNA-Ile-TAT-3-1	TRNAI21	100189348
HGNC:39761	TRIM31-AS1			104533120
HGNC:41422	TRIM36-IT1			100874338
HGNC:49006	TRIM52-AS1			100507602
HGNC:34668	TRK-CTT1-1	tRNA-Lys-CTT-1-1	TRNAK13	100189107
HGNC:34572	TRK-CTT1-2	tRNA-Lys-CTT-1-2	TRNAK6	100189013
HGNC:34761	TRK-CTT2-1	tRNA-Lys-CTT-2-1	TRNAK20	100189198
HGNC:34967	TRK-CTT2-2	tRNA-Lys-CTT-2-2	TRNAK33	100189399
HGNC:34967	TRK-CTT2-2	tRNA-Lys-CTT-2-2	TRK-CTT2-3	100189399
HGNC:33199	TRK-CTT2-3	tRNA-Lys-CTT-2-3	TRK2	790966
HGNC:33199	TRK-CTT2-3	tRNA-Lys-CTT-2-3	TRNAK2	790966
HGNC:33199	TRK-CTT2-3	tRNA-Lys-CTT-2-3	TRK-CTT2-4	790966
HGNC:34671	TRK-CTT2-4	tRNA-Lys-CTT-2-4	TRNAK14	100189110
HGNC:34671	TRK-CTT2-4	tRNA-Lys-CTT-2-4	TRK-CTT2-5	100189110
HGNC:34848	TRK-CTT2-5	tRNA-Lys-CTT-2-5	TRNAK26	100189282
HGNC:34848	TRK-CTT2-5	tRNA-Lys-CTT-2-5	TRK-CTT2-2	100189282
HGNC:34681	TRK-CTT3-1	tRNA-Lys-CTT-3-1	TRNAK15	100189119
HGNC:34621	TRK-CTT4-1	tRNA-Lys-CTT-4-1	TRNAK9	100189062
HGNC:34772	TRK-CTT5-1	tRNA-Lys-CTT-5-1	TRNAK21	100189209
HGNC:34552	TRK-CTT6-1	tRNA-Lys-CTT-6-1	TRNAK4	100188995
HGNC:35098	TRK-CTT7-1	tRNA-Lys-CTT-7-1	TRNAL48	101056699
