Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-8986944,"Transcriptional Regulation by MECP2",19,100,0.007112881428266591,0.8563188264639069,0.9413305386395475,22,77,0.006425233644859813,9606,Homo sapiens,"GRIA2;MEF2C;HDAC1;HTT;SLC2A3;HIPK2;NCOR2;AIM1;PPARG;MET;CAMK2G;CALM2;LBR","","R-HSA-9023592;R-HSA-9005995;R-HSA-9006122;R-HSA-9022186;R-HSA-9022314;R-HSA-9017441;R-HSA-9017921;R-HSA-9018594;R-HSA-9017954;R-HSA-9006050;R-HSA-9017447;R-HSA-8986937;R-HSA-8986939;R-HSA-9022365;R-HSA-9021949;R-HSA-8986940;R-HSA-9023132;R-HSA-8986943;R-HSA-9022175;R-HSA-9021950;R-HSA-9006992;R-HSA-9022359"
R-HSA-196807,"Nicotinate metabolism",16,86,0.006117078028309268,0.8598902503129933,0.9413305386395475,14,29,0.0024198931909212283,9606,Homo sapiens,"NAPRT1;PARP6;CARKD;PTGIS;NNMT;PARP4;RNLS;PARP14;APOA1BP;PARP8;BST1;NT5E;SLC5A8;CD38;NADK;NUDT12","","R-HSA-6809287;R-HSA-197186;R-HSA-8940074;R-HSA-8956458;R-HSA-5359451;R-HSA-8870346;R-HSA-197198;R-HSA-8940070;R-HSA-6806967;R-HSA-8938073;R-HSA-76496;R-HSA-6806966;R-HSA-429749;R-HSA-8938076"
R-HSA-3322077,"Glycogen synthesis",4,26,0.0018493491713493136,0.8612403627928916,0.9413305386395475,13,22,0.001835781041388518,9606,Homo sapiens,"UBB;PGM2;GYG1","","R-HSA-70272;R-HSA-3322003;R-HSA-3322001;R-HSA-3781018;R-HSA-3781023;R-HSA-3322005;R-HSA-3781009;R-HSA-3322041;R-HSA-3781001;R-HSA-3781024;R-HSA-3780995;R-HSA-3322025;R-HSA-3322057"
R-HSA-8955332,"Carboxyterminal post-translational modifications of tubulin",9,52,0.003698698342698627,0.8631491222128036,0.9413305386395475,6,6,5.006675567423231E-4,9606,Homo sapiens,"TUBA1C;AGBL4;TUBB6;TUBB2A;TTLL12;TUBA4A","","R-HSA-8955706;R-HSA-8955869;R-HSA-8955712;R-HSA-8865774;R-HSA-8867370;R-HSA-8866105"
R-HSA-2172127,"DAP12 interactions",9,52,0.003698698342698627,0.8631491222128036,0.9413305386395475,23,33,0.002753671562082777,9606,Homo sapiens,"LCK;SIRPA;FYN;LCP2;PLCG1;RAC1;B2M;TREM1;LAT","","R-HSA-2424484;R-HSA-2424485;R-HSA-210274;R-HSA-2424486;R-HSA-2424487;R-HSA-2424480;R-HSA-2424481;R-HSA-210309;R-HSA-2424482;R-HSA-2395439;R-HSA-2395412;R-HSA-210289;R-HSA-2396599;R-HSA-2272753;R-HSA-2396561;R-HSA-2396594;R-HSA-210292;R-HSA-2424476;R-HSA-2424477;R-HSA-2272795;R-HSA-2396606;R-HSA-2395801;R-HSA-2172126"
R-HSA-1489509,"DAG and IP3 signaling",9,52,0.003698698342698627,0.8631491222128036,0.9413305386395475,18,27,0.002253004005340454,9606,Homo sapiens,"PDE1C;ADCY4;ITPR3;PLCG1;ADCY1;CAMK2G;CALM2;CAMKK1;CAMKK2","","R-HSA-9618834;R-HSA-442725;R-HSA-167686;R-HSA-9619125;R-HSA-111913;R-HSA-111912;R-HSA-111915;R-HSA-169683;R-HSA-74448;R-HSA-169680;R-HSA-111955;R-HSA-111956;R-HSA-111930;R-HSA-442749;R-HSA-9618863;R-HSA-9617583;R-HSA-444792;R-HSA-111966"
R-HSA-5655302,"Signaling by FGFR1 in disease",10,57,0.004054342414111956,0.86324096556381,0.9413305386395475,23,35,0.0029205607476635513,9606,Homo sapiens,"STAT5A;STAT5B;STAT3;FGF20;PLCG1;FGF1;FGF2;FGFR1","","R-HSA-1839100;R-HSA-2023455;R-HSA-2023451;R-HSA-1839098;R-HSA-5654544;R-HSA-5654545;R-HSA-5655326;R-HSA-5655263;R-HSA-1839094;R-HSA-8853325;R-HSA-5655290;R-HSA-1982066;R-HSA-8853322;R-HSA-1982065;R-HSA-5655269;R-HSA-1839112;R-HSA-5655266;R-HSA-5655278;R-HSA-2023462;R-HSA-2023460;R-HSA-1888198;R-HSA-5655240;R-HSA-2023456"
R-HSA-418597,"G alpha (z) signalling events",11,62,0.004409986485525286,0.8638245024840238,0.9413305386395475,13,13,0.0010847797062750334,9606,Homo sapiens,"RGS4;RGS17;GNAZ;RGS19;GNB4;ADCY4;ADCY1;GNG12;GNG11;ADRA2A;GNAI2","","R-HSA-392133;R-HSA-392129;R-HSA-392064;R-HSA-749453;R-HSA-8982703;R-HSA-750988;R-HSA-8982018;R-HSA-751040;R-HSA-8982021;R-HSA-749446;R-HSA-8981892;R-HSA-751024;R-HSA-8982709"
R-HSA-166520,"Signaling by NTRKs",22,115,0.00817981364250658,0.8642789593517739,0.9413305386395475,55,121,0.010096795727636849,9606,Homo sapiens,"DUSP4;MEF2C;IRS1;SRC;STAT3;CLTA;IRS2;DUSP6;MAPK13;DUSP7;ADCYAP1;TIAM1;RAP1A;ADORA2A;RPS6KA1;FYN;RAC1;PLCG1;RALGDS;CDK5R1;MAPK3","","R-HSA-9032841;R-HSA-171011;R-HSA-167683;R-HSA-167684;R-HSA-9032582;R-HSA-187661;R-HSA-171026;R-HSA-9032601;R-HSA-199959;R-HSA-198295;R-HSA-203797;R-HSA-9032863;R-HSA-9026579;R-HSA-187678;R-HSA-9032854;R-HSA-9034796;R-HSA-9612980;R-HSA-198315;R-HSA-169901;R-HSA-9032761;R-HSA-169904;R-HSA-9033276;R-HSA-9034814;R-HSA-9032502;R-HSA-198211;R-HSA-9033292;R-HSA-177479;R-HSA-5674385;R-HSA-9026894;R-HSA-198731;R-HSA-9603419;R-HSA-9613023;R-HSA-9033284;R-HSA-9603420;R-HSA-198732;R-HSA-177491;R-HSA-199895;R-HSA-9612996;R-HSA-9032798;R-HSA-170965;R-HSA-198746;R-HSA-9032532;R-HSA-177501;R-HSA-170979;R-HSA-9603445;R-HSA-198756;R-HSA-170986;R-HSA-9026531;R-HSA-170991;R-HSA-9034855;R-HSA-167674;R-HSA-9037040;R-HSA-198266;R-HSA-199929;R-HSA-9603437"
R-HSA-2022090,"Assembly of collagen fibrils and other multimeric structures",12,67,0.004765630556938616,0.8647777535255164,0.9413305386395475,19,26,0.0021695594125500667,9606,Homo sapiens,"COL1A1;COL17A1;COL3A1;COL1A2;CD151;LAMB3;LAMA3;LOXL3;TLL1;ITGA6;CTSS;LOXL2","","R-HSA-2395302;R-HSA-2022141;R-HSA-2395340;R-HSA-2213192;R-HSA-1474266;R-HSA-2396234;R-HSA-2213201;R-HSA-2213200;R-HSA-2395223;R-HSA-2243926;R-HSA-2213205;R-HSA-2395314;R-HSA-2395324;R-HSA-2243931;R-HSA-2214330;R-HSA-2002466;R-HSA-2395257;R-HSA-2395322;R-HSA-2250301"
R-HSA-111997,"CaM pathway",7,42,0.002987410199871968,0.8651917162680837,0.9413305386395475,15,23,0.0019192256341789052,9606,Homo sapiens,"PDE1C;ADCY4;ADCY1;CAMK2G;CALM2;CAMKK1;CAMKK2","","R-HSA-9618834;R-HSA-442725;R-HSA-9619125;R-HSA-111913;R-HSA-111912;R-HSA-111915;R-HSA-74448;R-HSA-111955;R-HSA-111956;R-HSA-111930;R-HSA-442749;R-HSA-9618863;R-HSA-9617583;R-HSA-444792;R-HSA-111966"
R-HSA-111933,"Calmodulin induced events",7,42,0.002987410199871968,0.8651917162680837,0.9413305386395475,14,22,0.001835781041388518,9606,Homo sapiens,"PDE1C;ADCY4;ADCY1;CAMK2G;CALM2;CAMKK1;CAMKK2","","R-HSA-9618834;R-HSA-442725;R-HSA-9619125;R-HSA-111913;R-HSA-111912;R-HSA-111915;R-HSA-111955;R-HSA-111956;R-HSA-111930;R-HSA-442749;R-HSA-9618863;R-HSA-9617583;R-HSA-444792;R-HSA-111966"
R-HSA-1368108,"BMAL1:CLOCK,NPAS2 activates circadian gene expression",7,42,0.002987410199871968,0.8651917162680837,0.9413305386395475,6,20,0.0016688918558077437,9606,Homo sapiens,"LYN;CARM1;BHLHE40;BHLHE41;ARNTL2","","R-HSA-879724;R-HSA-5663170;R-HSA-879770;R-HSA-5663105;R-HSA-879798;R-HSA-549364"
R-HSA-140875,"Common Pathway of Fibrin Clot Formation",6,37,0.0026317661284586385,0.8679256979545825,0.9413305386395475,22,29,0.0024198931909212283,9606,Homo sapiens,"PROCR;PROC;SERPIND1;F2;PF4","","R-HSA-141026;R-HSA-5606996;R-HSA-140870;R-HSA-5607058;R-HSA-5607004;R-HSA-140840;R-HSA-140872;R-HSA-5607002;R-HSA-141040;R-HSA-141046;R-HSA-5604929;R-HSA-140599;R-HSA-140791;R-HSA-5602080;R-HSA-5591040;R-HSA-5578883;R-HSA-5591052;R-HSA-140696;R-HSA-140664;R-HSA-5591086;R-HSA-140700;R-HSA-5603467"
R-HSA-2514853,"Condensation of Prometaphase Chromosomes",2,15,0.0010669322142399886,0.8687552240057852,0.9413305386395475,4,4,3.337783711615487E-4,9606,Homo sapiens,"CAPG;SMC4","","R-HSA-2514854;R-HSA-2529015;R-HSA-2520883;R-HSA-2529020"
R-HSA-977441,"GABA A receptor activation",2,15,0.0010669322142399886,0.8687552240057852,0.9413305386395475,1,1,8.344459279038718E-5,9606,Homo sapiens,"GABRA2;GABRG2","","R-HSA-975340"
R-HSA-3000497,"Scavenging by Class H Receptors",2,15,0.0010669322142399886,0.8687552240057852,0.9413305386395475,2,4,3.337783711615487E-4,9606,Homo sapiens,"SPARC;STAB1","","R-HSA-2247513;R-HSA-2197770"
R-HSA-112308,"Presynaptic depolarization and calcium channel opening",2,15,0.0010669322142399886,0.8687552240057852,0.9413305386395475,1,2,1.6688918558077436E-4,9606,Homo sapiens,"CACNB2;CACNB3","","R-HSA-210420"
R-HSA-170968,"Frs2-mediated activation",2,15,0.0010669322142399886,0.8687552240057852,0.9413305386395475,3,7,5.841121495327102E-4,9606,Homo sapiens,"RAP1A;MAPK3","","R-HSA-170979;R-HSA-5674385;R-HSA-170965"
R-HSA-1502540,"Signaling by Activin",2,15,0.0010669322142399886,0.8687552240057852,0.9413305386395475,4,10,8.344459279038719E-4,9606,Homo sapiens,"SMAD3;FOXH1","","R-HSA-1549526;R-HSA-173488;R-HSA-170847;R-HSA-1225919"
R-HSA-75035,"Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex",2,15,0.0010669322142399886,0.8687552240057852,0.9413305386395475,2,5,4.1722296395193593E-4,9606,Homo sapiens,"CDS1;MKRN3;SFN","","R-HSA-75809;R-HSA-75016"
R-HSA-8983711,"OAS antiviral response",2,15,0.0010669322142399886,0.8687552240057852,0.9413305386395475,4,15,0.0012516688918558078,9606,Homo sapiens,"OAS2;OASL","","R-HSA-8985097;R-HSA-8985153;R-HSA-8985104;R-HSA-8985138"
R-HSA-159740,"Gamma-carboxylation of protein precursors",2,15,0.0010669322142399886,0.8687552240057852,0.9413305386395475,2,9,7.510013351134847E-4,9606,Homo sapiens,"PROC;F2","","R-HSA-159826;R-HSA-159795"
R-HSA-1234158,"Regulation of gene expression by Hypoxia-inducible Factor",2,15,0.0010669322142399886,0.8687552240057852,0.9413305386395475,1,7,5.841121495327102E-4,9606,Homo sapiens,"CA9","","R-HSA-1235035"
R-HSA-3134975,"Regulation of innate immune responses to cytosolic DNA",3,21,0.001493705099935984,0.8721803560539491,0.9413305386395475,7,9,7.510013351134847E-4,9606,Homo sapiens,"UBB;DTX4;TMEM173","","R-HSA-3249392;R-HSA-8948703;R-HSA-3249386;R-HSA-3134804;R-HSA-8948709;R-HSA-3134946;R-HSA-1964496"
R-HSA-6804114,"TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest",3,21,0.001493705099935984,0.8721803560539491,0.9413305386395475,7,11,9.17890520694259E-4,9606,Homo sapiens,"CARM1;MKRN3;SFN","","R-HSA-3215152;R-HSA-6803892;R-HSA-6803875;R-HSA-6803890;R-HSA-6803858;R-HSA-6803871;R-HSA-3215144"
R-HSA-1483148,"Synthesis of PG",3,21,0.001493705099935984,0.8721803560539491,0.9413305386395475,2,5,4.1722296395193593E-4,9606,Homo sapiens,"PLD1;PLD3;CDS2","","R-HSA-1483142;R-HSA-1483165"
R-HSA-5683826,"Surfactant metabolism",9,53,0.0037698271569812933,0.8766260818729011,0.9413305386395475,11,29,0.0024198931909212283,9606,Homo sapiens,"NAPA;ADORA2A;ADORA2B;P2RY2;GATA6;CTSH;SLC17A2;ADRA2A;CKAP4","","R-HSA-5683879;R-HSA-5685296;R-HSA-5683888;R-HSA-5684864;R-HSA-5686304;R-HSA-5685902;R-HSA-5684862;R-HSA-5686286;R-HSA-418925;R-HSA-5686301;R-HSA-427656"
R-HSA-8873719,"RAB geranylgeranylation",12,68,0.0048367593712212815,0.876691600820861,0.9413305386395475,5,5,4.1722296395193593E-4,9606,Homo sapiens,"RAB32;PTP4A2;RAB3C;RAB31;RAB20;RAB25;RAB40C;RAB26;RAB34;RAB38;RAB17;RABGGTA","","R-HSA-8870469;R-HSA-8870466;R-HSA-8870465;R-HSA-8870461;R-HSA-8870457"
R-HSA-427389,"ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression",8,48,0.0034141830855679636,0.8777763841326984,0.9413305386395475,3,4,3.337783711615487E-4,9606,Homo sapiens,"HDAC1;HIST1H2AE;HIST1H3G;HIST1H2BH;HIST1H2BG;MTA3;HIST1H4E","","R-HSA-427383;R-HSA-427404;R-HSA-427336"
R-HSA-438066,"Unblocking of NMDA receptors, glutamate binding and activation",4,27,0.0019204779856319795,0.8797063472521143,0.9413305386395475,5,5,4.1722296395193593E-4,9606,Homo sapiens,"GRIA2;NEFL;CAMK2G;CALM2","","R-HSA-432164;R-HSA-438037;R-HSA-432162;R-HSA-432172;R-HSA-9614185"
R-HSA-8982491,"Glycogen metabolism",7,43,0.003058539014154634,0.8798521375992865,0.9413305386395475,26,37,0.003087449933244326,9606,Homo sapiens,"PYGB;UBB;PGM2;PYGL;CALM2;GYG1","","R-HSA-70272;R-HSA-71552;R-HSA-3322041;R-HSA-3781024;R-HSA-71515;R-HSA-70427;R-HSA-3322025;R-HSA-453339;R-HSA-453337;R-HSA-3322003;R-HSA-3322001;R-HSA-3781018;R-HSA-453346;R-HSA-71588;R-HSA-3781023;R-HSA-71590;R-HSA-3322005;R-HSA-453358;R-HSA-3781009;R-HSA-71593;R-HSA-453356;R-HSA-3781001;R-HSA-71541;R-HSA-3780995;R-HSA-3322057;R-HSA-9036727"
R-HSA-6804757,"Regulation of TP53 Degradation",7,43,0.003058539014154634,0.8798521375992865,0.9413305386395475,11,30,0.0025033377837116156,9606,Homo sapiens,"CDS1;CCNA1;USP7;UBB;USP2;RFFL","","R-HSA-5689972;R-HSA-6804724;R-HSA-349426;R-HSA-6804879;R-HSA-6804942;R-HSA-3222072;R-HSA-6805022;R-HSA-6793661;R-HSA-3215295;R-HSA-6804441;R-HSA-3215310"
R-HSA-3304349,"Loss of Function of SMAD2/3 in Cancer",1,9,6.401593285439932E-4,0.8807639217340348,0.9413305386395475,6,6,5.006675567423231E-4,9606,Homo sapiens,"SMAD3","","R-HSA-3713560;R-HSA-3702184;R-HSA-3702153;R-HSA-3702186;R-HSA-3304394;R-HSA-3315483"
R-HSA-3315487,"SMAD2/3 MH2 Domain Mutants in Cancer",1,9,6.401593285439932E-4,0.8807639217340348,0.9413305386395475,4,4,3.337783711615487E-4,9606,Homo sapiens,"SMAD3","","R-HSA-3702184;R-HSA-3702153;R-HSA-3702186;R-HSA-3315483"
R-HSA-8939256,"RUNX1 regulates transcription of genes involved in WNT signaling",1,9,6.401593285439932E-4,0.8807639217340348,0.9413305386395475,4,4,3.337783711615487E-4,9606,Homo sapiens,"RUNX1","","R-HSA-8877879;R-HSA-8932076;R-HSA-8877884;R-HSA-8932084"
R-HSA-177539,"Autointegration results in viral DNA circles",1,9,6.401593285439932E-4,0.8807639217340348,0.9413305386395475,2,2,1.6688918558077436E-4,9606,Homo sapiens,"HMGA1","","R-HSA-175250;R-HSA-164845"
R-HSA-629587,"Highly sodium permeable acetylcholine nicotinic receptors",1,9,6.401593285439932E-4,0.8807639217340348,0.9413305386395475,2,2,1.6688918558077436E-4,9606,Homo sapiens,"CHRNE","","R-HSA-622325;R-HSA-629588"
R-HSA-3595174,"Defective CHST14 causes EDS, musculocontractural type",1,9,6.401593285439932E-4,0.8807639217340348,0.9413305386395475,1,1,8.344459279038718E-5,9606,Homo sapiens,"VCAN","","R-HSA-3636919"
R-HSA-5579026,"Defective CYP11A1 causes Adrenal insufficiency, congenital, with 46,XY sex reversal (AICSR)",1,9,6.401593285439932E-4,0.8807639217340348,0.9413305386395475,1,1,8.344459279038718E-5,9606,Homo sapiens,"FDX1L","","R-HSA-5580269"
R-HSA-3656243,"Defective ST3GAL3 causes MCT12 and EIEE15",1,9,6.401593285439932E-4,0.8807639217340348,0.9413305386395475,1,1,8.344459279038718E-5,9606,Homo sapiens,"LUM","","R-HSA-3656258"
R-HSA-8964011,"HDL clearance",1,9,6.401593285439932E-4,0.8807639217340348,0.9413305386395475,2,5,4.1722296395193593E-4,9606,Homo sapiens,"AMN","","R-HSA-264848;R-HSA-264834"
R-HSA-175567,"Integration of viral DNA into host genomic DNA",1,9,6.401593285439932E-4,0.8807639217340348,0.9413305386395475,1,3,2.5033377837116157E-4,9606,Homo sapiens,"HMGA1","","R-HSA-175108"
R-HSA-3656532,"TGFBR1 KD Mutants in Cancer",1,9,6.401593285439932E-4,0.8807639217340348,0.9413305386395475,1,3,2.5033377837116157E-4,9606,Homo sapiens,"SMAD3","","R-HSA-3656523"
R-HSA-199920,"CREB phosphorylation",1,9,6.401593285439932E-4,0.8807639217340348,0.9413305386395475,1,4,3.337783711615487E-4,9606,Homo sapiens,"RPS6KA1","","R-HSA-199895"
R-HSA-3656534,"Loss of Function of TGFBR1 in Cancer",1,9,6.401593285439932E-4,0.8807639217340348,0.9413305386395475,1,4,3.337783711615487E-4,9606,Homo sapiens,"SMAD3","","R-HSA-3656523"
R-HSA-8964572,"Lipid particle organization",1,9,6.401593285439932E-4,0.8807639217340348,0.9413305386395475,1,4,3.337783711615487E-4,9606,Homo sapiens,"FITM1","","R-HSA-8857686"
R-HSA-2980767,"Activation of NIMA Kinases NEK9, NEK6, NEK7",1,9,6.401593285439932E-4,0.8807639217340348,0.9413305386395475,1,4,3.337783711615487E-4,9606,Homo sapiens,"PLK1","","R-HSA-2984226"
R-HSA-8866423,"VLDL assembly",1,9,6.401593285439932E-4,0.8807639217340348,0.9413305386395475,1,5,4.1722296395193593E-4,9606,Homo sapiens,"P4HB","","R-HSA-8866329"
R-HSA-433137,"Sodium-coupled sulphate, di- and tri-carboxylate transporters",1,9,6.401593285439932E-4,0.8807639217340348,0.9413305386395475,1,5,4.1722296395193593E-4,9606,Homo sapiens,"SLC13A5","","R-HSA-433104"
R-HSA-1980145,"Signaling by NOTCH2",6,38,0.0027028949427413047,0.8831935224579105,0.9413305386395475,7,20,0.0016688918558077437,9606,Homo sapiens,"DLL4;NEURL1B;JAG1;UBB;MDK;CNTN1","","R-HSA-2220816;R-HSA-1980056;R-HSA-2974731;R-HSA-2974737;R-HSA-2172172;R-HSA-1980051;R-HSA-157629"
R-HSA-425410,"Metal ion SLC transporters",5,33,0.002347250871327975,0.8883101269442301,0.9413305386395475,7,20,0.0016688918558077437,9606,Homo sapiens,"SLC40A1;SLC41A1;SLC39A5;SLC39A14;SLC39A4","","R-HSA-442422;R-HSA-904830;R-HSA-442405;R-HSA-442661;R-HSA-442387;R-HSA-442368;R-HSA-442317"
R-HSA-901032,"ER Quality Control Compartment (ERQC)",5,33,0.002347250871327975,0.8883101269442301,0.9413305386395475,3,9,7.510013351134847E-4,9606,Homo sapiens,"EDEM3;RNF103;UBB;OS9;INPP5D","","R-HSA-1022127;R-HSA-6782685;R-HSA-8867288"
R-HSA-5173105,"O-linked glycosylation",25,132,0.0093890034853119,0.8884217933295564,0.9413305386395475,24,26,0.0021695594125500667,9606,Homo sapiens,"POMT2;GALNT7;GALNT12;GALNT6;SPON2;GALNT4;GALNT3;MUC17;POMT1;C1GALT1;GCNT1;ADAMTS5;MUC1;ADAMTS3;B3GNT8;B3GNT7;ADAMTSL3;B3GNT5;ST3GAL4;DAG1;B3GNT3;MUC15;ST6GALNAC4","","R-HSA-5615637;R-HSA-5694487;R-HSA-977071;R-HSA-977228;R-HSA-5173005;R-HSA-1964505;R-HSA-913675;R-HSA-5173192;R-HSA-1964501;R-HSA-8931648;R-HSA-8879117;R-HSA-914017;R-HSA-8931653;R-HSA-914018;R-HSA-914012;R-HSA-914008;R-HSA-914010;R-HSA-981497;R-HSA-914005;R-HSA-981814;R-HSA-5617037;R-HSA-914006;R-HSA-6786012;R-HSA-981809"
R-HSA-3560782,"Diseases associated with glycosaminoglycan metabolism",9,54,0.003840955971263959,0.8889986802412966,0.9413305386395475,20,29,0.0024198931909212283,9606,Homo sapiens,"CHST6;VCAN;B4GALT1;CHSY1;SDC4;LUM;SDC3;SDC1;CHST3","","R-HSA-3636919;R-HSA-9035949;R-HSA-9035950;R-HSA-9036289;R-HSA-3656254;R-HSA-9036290;R-HSA-4420365;R-HSA-3656230;R-HSA-3595175;R-HSA-3560804;R-HSA-3656261;R-HSA-9036283;R-HSA-3560802;R-HSA-9036285;R-HSA-3656258;R-HSA-3656257;R-HSA-3656269;R-HSA-3656267;R-HSA-3595178;R-HSA-3595176"
R-HSA-383280,"Nuclear Receptor transcription pathway",15,84,0.005974820399743936,0.8895939395895842,0.9413305386395475,1,1,8.344459279038718E-5,9606,Homo sapiens,"RARG;NR5A2;TEC;NR4A3;THRA;HNF4A;NR1H3;PGR;PPARG;NR0B2;NR2F6","","R-HSA-376419"
R-HSA-381676,"Glucagon-like Peptide-1 (GLP1) regulates insulin secretion",8,49,0.0034853118998506294,0.8906166349970976,0.9413305386395475,7,11,9.17890520694259E-4,9606,Homo sapiens,"RAP1A;KCNC2;KCNS3;GNB4;ITPR3;GNG12;GNG11;RAPGEF3","","R-HSA-381668;R-HSA-381713;R-HSA-422320;R-HSA-381612;R-HSA-381644;R-HSA-381727;R-HSA-381706"
R-HSA-196741,"Cobalamin (Cbl, vitamin B12) transport and metabolism",8,49,0.0034853118998506294,0.8906166349970976,0.9413305386395475,9,30,0.0025033377837116156,9606,Homo sapiens,"AMN;ABCC1;LMBRD1;CTRL;MMAB;CTRB2;CTRB1;CTRC;CD320","","R-HSA-3000109;R-HSA-5693319;R-HSA-3095901;R-HSA-3000238;R-HSA-3000137;R-HSA-3159253;R-HSA-3000122;R-HSA-3000103;R-HSA-3132753"
R-HSA-156582,"Acetylation",2,16,0.0011380610285226546,0.8910009717950371,0.9413305386395475,4,4,3.337783711615487E-4,9606,Homo sapiens,"NAT1","","R-HSA-174963;R-HSA-158832;R-HSA-174967;R-HSA-174959"
R-HSA-2995410,"Nuclear Envelope Reassembly",2,16,0.0011380610285226546,0.8910009717950371,0.9413305386395475,1,3,2.5033377837116157E-4,9606,Homo sapiens,"LMNA","","R-HSA-2995376"
R-HSA-2995383,"Initiation of Nuclear Envelope Reformation",2,16,0.0011380610285226546,0.8910009717950371,0.9413305386395475,1,3,2.5033377837116157E-4,9606,Homo sapiens,"LMNA","","R-HSA-2995376"
R-HSA-8941856,"RUNX3 regulates NOTCH signaling",2,16,0.0011380610285226546,0.8910009717950371,0.9413305386395475,2,7,5.841121495327102E-4,9606,Homo sapiens,"JAG1","","R-HSA-8878212;R-HSA-8878193"
R-HSA-193144,"Estrogen biosynthesis",2,16,0.0011380610285226546,0.8910009717950371,0.9413305386395475,2,7,5.841121495327102E-4,9606,Homo sapiens,"HSD17B1;HSD17B14","","R-HSA-6810594;R-HSA-804969"
R-HSA-159854,"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins",2,16,0.0011380610285226546,0.8910009717950371,0.9413305386395475,6,27,0.002253004005340454,9606,Homo sapiens,"PROC;F2","","R-HSA-159826;R-HSA-159762;R-HSA-159843;R-HSA-159795;R-HSA-159728;R-HSA-159771"
R-HSA-9617629,"Regulation of FOXO transcriptional activity by acetylation",2,16,0.0011380610285226546,0.8910009717950371,0.9413305386395475,2,9,7.510013351134847E-4,9606,Homo sapiens,"TXN;SIRT3","","R-HSA-9617735;R-HSA-9620532"
R-HSA-1963642,"PI3K events in ERBB2 signaling",3,22,0.00156483391421865,0.8911624226793641,0.9413305386395475,7,7,5.841121495327102E-4,9606,Homo sapiens,"ERBB3;ERBB2;EREG","","R-HSA-1306979;R-HSA-1306963;R-HSA-1306965;R-HSA-1250346;R-HSA-1250462;R-HSA-1250189;R-HSA-1306957"
R-HSA-139853,"Elevation of cytosolic Ca2+ levels",3,22,0.00156483391421865,0.8911624226793641,0.9413305386395475,4,5,4.1722296395193593E-4,9606,Homo sapiens,"TRPC6;ORAI2;ITPR3","","R-HSA-434798;R-HSA-426223;R-HSA-434700;R-HSA-139854"
R-HSA-3229121,"Glycogen storage diseases",3,22,0.00156483391421865,0.8911624226793641,0.9413305386395475,6,10,8.344459279038719E-4,9606,Homo sapiens,"UBB;SLC37A4;GYG1","","R-HSA-9036729;R-HSA-3797226;R-HSA-3828061;R-HSA-3814838;R-HSA-3791349;R-HSA-3229118"
R-HSA-2022857,"Keratan sulfate degradation",3,22,0.00156483391421865,0.8911624226793641,0.9413305386395475,3,6,5.006675567423231E-4,9606,Homo sapiens,"GLB1L;LUM","","R-HSA-2046239;R-HSA-1630306;R-HSA-1793217"
R-HSA-1614517,"Sulfide oxidation to sulfate",3,22,0.00156483391421865,0.8911624226793641,0.9413305386395475,3,6,5.006675567423231E-4,9606,Homo sapiens,"TST;TSTD1;SLC25A10","","R-HSA-1614618;R-HSA-1614546;R-HSA-1655879"
R-HSA-400511,"Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)",3,22,0.00156483391421865,0.8911624226793641,0.9413305386395475,3,7,5.841121495327102E-4,9606,Homo sapiens,"PCSK1;PAX6;SEC11C","","R-HSA-400500;R-HSA-400496;R-HSA-400492"
R-HSA-163615,"PKA activation",3,22,0.00156483391421865,0.8911624226793641,0.9413305386395475,1,3,2.5033377837116157E-4,9606,Homo sapiens,"ADCY4;ADCY1;CALM2","","R-HSA-111930"
R-HSA-3899300,"SUMOylation of transcription cofactors",7,44,0.0031296678284373,0.8931590172960808,0.9413305386395475,11,27,0.002253004005340454,9606,Homo sapiens,"NCOR2;PIAS4;ZNF350;CBX4;SAFB2;MAL;HIPK2","","R-HSA-4085372;R-HSA-4090284;R-HSA-3108203;R-HSA-3927886;R-HSA-5228521;R-HSA-3927824;R-HSA-3296126;R-HSA-4085347;R-HSA-3900070;R-HSA-3782535;R-HSA-3108209"
R-HSA-212676,"Dopamine Neurotransmitter Release Cycle",4,28,0.0019916067999146453,0.8959991224013165,0.9413305386395475,4,5,4.1722296395193593E-4,9606,Homo sapiens,"RBP1;LIN7B;STX1A;SLC18A2","","R-HSA-380869;R-HSA-5336443;R-HSA-380574;R-HSA-372542"
