Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-3371511,"HSF1 activation",5,43,0.003058539014154634,0.8464042782625583,0.9324613422621624,1,7,5.841121495327102E-4,9606,Homo sapiens,"HSPA1L;HSPB2","","R-HSA-4793819"
R-HSA-8939236,"RUNX1 regulates transcription of genes involved in differentiation of HSCs",14,106,0.007539654313962587,0.8475622918110804,0.9324613422621624,10,15,0.0012516688918558078,9606,Homo sapiens,"HIST1H2BM;TCF12;PSMB8;PSMB9;ITCH;H2AFJ;PSMD5;HIST1H3G;HIST1H2BH;HIST1H4I;HIST1H3I;ME2;HIST1H3C","","R-HSA-8956568;R-HSA-8956649;R-HSA-8956586;R-HSA-8865491;R-HSA-8956684;R-HSA-8956652;R-HSA-8865505;R-HSA-8956608;R-HSA-8957265;R-HSA-8865498"
R-HSA-76061,"RNA Polymerase III Transcription Initiation From Type 1 Promoter",3,28,0.0019916067999146453,0.8479891174573273,0.9324613422621624,4,5,4.1722296395193593E-4,9606,Homo sapiens,"MT1A;GTF3C6;POLR1D;POLR2K","","R-HSA-76054;R-HSA-76056;R-HSA-83723;R-HSA-76060"
R-HSA-74182,"Ketone body metabolism",3,28,0.0019916067999146453,0.8479891174573273,0.9324613422621624,4,11,9.17890520694259E-4,9606,Homo sapiens,"ACSS3;HMGCS2;ACAT1","","R-HSA-74181;R-HSA-8875071;R-HSA-73916;R-HSA-73918"
R-HSA-6803205,"TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain",3,28,0.0019916067999146453,0.8479891174573273,0.9324613422621624,4,19,0.0015854472630173564,9606,Homo sapiens,"PERP;RABGGTB","","R-HSA-6801109;R-HSA-6800836;R-HSA-6800816;R-HSA-6801101"
R-HSA-418038,"Nucleotide-like (purinergic) receptors",3,28,0.0019916067999146453,0.8479891174573273,0.9324613422621624,3,15,0.0012516688918558078,9606,Homo sapiens,"LPAR6;ADORA2B;P2RY2","","R-HSA-417927;R-HSA-417890;R-HSA-418925"
R-HSA-70350,"Fructose catabolism",2,20,0.001422576285653318,0.8484326539321867,0.9324613422621624,2,5,4.1722296395193593E-4,9606,Homo sapiens,"GLYCTK;ALDH1A1","","R-HSA-6799495;R-HSA-6813749"
R-HSA-1362300,"Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1",2,20,0.001422576285653318,0.8484326539321867,0.9324613422621624,2,8,6.675567423230974E-4,9606,Homo sapiens,"MYBL2","","R-HSA-8978926;R-HSA-8964561"
R-HSA-6803207,"TP53 Regulates Transcription of Caspase Activators and Caspases",2,20,0.001422576285653318,0.8484326539321867,0.9324613422621624,2,17,0.0014185580774365822,9606,Homo sapiens,"CASP1","","R-HSA-6798082;R-HSA-6798081"
R-HSA-975634,"Retinoid metabolism and transport",10,79,0.005619176328330607,0.8514898727845576,0.9324613422621624,18,28,0.002336448598130841,9606,Homo sapiens,"RBP4;RBP2;SDC4;APOC2;RBP1;AKR1C3;SDC1;LPL;LRAT;AKR1C4","","R-HSA-2404134;R-HSA-975629;R-HSA-2404135;R-HSA-2404131;R-HSA-2404140;R-HSA-2404142;R-HSA-2395784;R-HSA-2404137;R-HSA-2423785;R-HSA-2399913;R-HSA-2429643;R-HSA-2855259;R-HSA-2404144;R-HSA-975608;R-HSA-2424254;R-HSA-2395768;R-HSA-2855252;R-HSA-975633"
R-HSA-6802949,"Signaling by RAS mutants",8,65,0.004623372928373284,0.8515820654644763,0.9324613422621624,5,8,6.675567423230974E-4,9606,Homo sapiens,"CNKSR1;CAMK2D;PEBP1;CSK;ARRB1;ARRB2;IQGAP1;MAPK3","","R-HSA-6803233;R-HSA-6802926;R-HSA-6802925;R-HSA-6802924;R-HSA-6802922"
R-HSA-380972,"Energy dependent regulation of mTOR by LKB1-AMPK",4,36,0.0025606373141759727,0.8529417546668298,0.9324613422621624,6,7,5.841121495327102E-4,9606,Homo sapiens,"PRKAA2;CAB39L;STRADB;PRKAB1","","R-HSA-380949;R-HSA-447074;R-HSA-200421;R-HSA-380930;R-HSA-380927;R-HSA-380942"
R-HSA-6811434,"COPI-dependent Golgi-to-ER retrograde traffic",14,107,0.007610783128245252,0.856402859032242,0.9324613422621624,7,11,9.17890520694259E-4,9606,Homo sapiens,"NAPA;KLC4;TMED10;KIF5B;KIF25;TMED3;KIF12;KIF21B;KDELR3;TUBA4A;ARFGAP1","","R-HSA-6811427;R-HSA-6811426;R-HSA-6811425;R-HSA-6811423;R-HSA-6811422;R-HSA-6811418;R-HSA-6811417"
R-HSA-194138,"Signaling by VEGF",18,134,0.009531261113877232,0.8564534627678712,0.9324613422621624,69,83,0.006925901201602136,9606,Homo sapiens,"VAV3;JUP;NCF2;NOS3;PRKCD;NCF4;CYBA;SHB;MAPK14;TMEM170A;MAPK13;KDR;SCAP;CTNNB1;TRIB3;PLCG1;PRKACB;WASF3","","R-HSA-167686;R-HSA-194310;R-HSA-2029465;R-HSA-202127;R-HSA-202129;R-HSA-5218645;R-HSA-202137;R-HSA-5218643;R-HSA-5218642;R-HSA-5218640;R-HSA-202144;R-HSA-5357429;R-HSA-4420202;R-HSA-5357432;R-HSA-187688;R-HSA-8951586;R-HSA-4420206;R-HSA-1497784;R-HSA-4420083;R-HSA-5218815;R-HSA-5218814;R-HSA-5218813;R-HSA-5218812;R-HSA-5218811;R-HSA-5218809;R-HSA-5218806;R-HSA-5218805;R-HSA-5218804;R-HSA-4420099;R-HSA-5218830;R-HSA-5218828;R-HSA-5218827;R-HSA-5218826;R-HSA-5218824;R-HSA-4420107;R-HSA-5218823;R-HSA-5218822;R-HSA-5218821;R-HSA-5218820;R-HSA-434637;R-HSA-5218819;R-HSA-5218818;R-HSA-5218847;R-HSA-195408;R-HSA-5357445;R-HSA-5218841;R-HSA-4420117;R-HSA-5218839;R-HSA-5218838;R-HSA-4420121;R-HSA-5218836;R-HSA-5218832;R-HSA-4420128;R-HSA-5218855;R-HSA-5218854;R-HSA-5218852;R-HSA-4420143;R-HSA-5218851;R-HSA-5218850;R-HSA-4420140;R-HSA-5357472;R-HSA-198640;R-HSA-5357477;R-HSA-5357479;R-HSA-4420153;R-HSA-5357483;R-HSA-3928647;R-HSA-202111;R-HSA-202110"
R-HSA-5218920,"VEGFR2 mediated vascular permeability",5,44,0.0031296678284373,0.8598108148673588,0.9324613422621624,12,15,0.0012516688918558078,9606,Homo sapiens,"VAV3;JUP;NOS3;CTNNB1;TRIB3","","R-HSA-5357472;R-HSA-202129;R-HSA-198640;R-HSA-202144;R-HSA-5357477;R-HSA-5357445;R-HSA-202137;R-HSA-5357483;R-HSA-202111;R-HSA-202127;R-HSA-202110;R-HSA-1497784"
R-HSA-5625740,"RHO GTPases activate PKNs",10,80,0.005690305142613272,0.8614276858907662,0.9324613422621624,14,20,0.0016688918558077437,9606,Homo sapiens,"PPP1R14A;HIST1H2BM;H2AFJ;MKRN3;HIST1H3G;HIST1H2BH;HIST1H4I;HIST1H3I;HIST1H3C;RHOB","","R-HSA-5671763;R-HSA-5623632;R-HSA-5623667;R-HSA-75016;R-HSA-5671772;R-HSA-5625849;R-HSA-5625848;R-HSA-5625784;R-HSA-5625883;R-HSA-5625797;R-HSA-5625796;R-HSA-5623622;R-HSA-5625870;R-HSA-5625774"
R-HSA-4608870,"Asymmetric localization of PCP proteins",8,66,0.00469450174265595,0.862440262873583,0.9324613422621624,5,7,5.841121495327102E-4,9606,Homo sapiens,"FZD1;VANGL2;FZD5;PSMD5;FZD7;FZD8;PSMB8;PSMB9","","R-HSA-4608855;R-HSA-5099886;R-HSA-4608866;R-HSA-4608862;R-HSA-4608825"
R-HSA-8979227,"Triglyceride metabolism",8,66,0.00469450174265595,0.862440262873583,0.9324613422621624,6,24,0.0020026702269692926,9606,Homo sapiens,"FABP1;FABP3;DGAT2;MOGAT3;MOGAT2;LPIN1;PRKACB;LPIN3","","R-HSA-549192;R-HSA-163418;R-HSA-6800334;R-HSA-75899;R-HSA-163416;R-HSA-5334794"
R-HSA-3000170,"Syndecan interactions",3,29,0.0020627356141973115,0.8640557503880957,0.9324613422621624,12,15,0.0012516688918558078,9606,Homo sapiens,"SDC4;SDC1;ITGA6","","R-HSA-2731081;R-HSA-2750187;R-HSA-2731147;R-HSA-2684507;R-HSA-2681675;R-HSA-2731149;R-HSA-2731123;R-HSA-2731075;R-HSA-2731122;R-HSA-2731074;R-HSA-2731141;R-HSA-2731078"
R-HSA-211935,"Fatty acids",3,29,0.0020627356141973115,0.8640557503880957,0.9324613422621624,1,4,3.337783711615487E-4,9606,Homo sapiens,"CYP2J2;CYP2B6;CYP2D6","","R-HSA-211983"
R-HSA-109606,"Intrinsic Pathway for Apoptosis",7,59,0.004196600042677289,0.8642238402346547,0.9324613422621624,25,60,0.005006675567423231,9606,Homo sapiens,"CASP9;CASP8;TH;MKRN3;BCL2L1;MAPK3","","R-HSA-139906;R-HSA-9627089;R-HSA-114306;R-HSA-9627350;R-HSA-508162;R-HSA-114440;R-HSA-6804652;R-HSA-114252;R-HSA-114256;R-HSA-114259;R-HSA-6804596;R-HSA-114261;R-HSA-9627078;R-HSA-6805426;R-HSA-114392;R-HSA-9627056;R-HSA-6790025;R-HSA-9627107;R-HSA-114419;R-HSA-9627104;R-HSA-114354;R-HSA-114361;R-HSA-139898;R-HSA-139899;R-HSA-9627369"
R-HSA-373752,"Netrin-1 signaling",7,59,0.004196600042677289,0.8642238402346547,0.9324613422621624,9,37,0.003087449933244326,9606,Homo sapiens,"TRPC6;MYO10;PLCG1;EZR;RGMB;MAPK14;MAPK13","","R-HSA-451366;R-HSA-374692;R-HSA-593672;R-HSA-374663;R-HSA-593690;R-HSA-374662;R-HSA-622382;R-HSA-374664;R-HSA-622390"
R-HSA-381340,"Transcriptional regulation of white adipocyte differentiation",14,108,0.007681911942527918,0.8648405160080527,0.9324613422621624,16,18,0.0015020026702269693,9606,Homo sapiens,"LYN;CEBPA;SREBF1;KLF5;CHD9;NCOA6;RAC3;LPL;PPARG;KLF4;CKLF","","R-HSA-1183058;R-HSA-560491;R-HSA-381377;R-HSA-560493;R-HSA-381283;R-HSA-1183003;R-HSA-1183032;R-HSA-381262;R-HSA-560517;R-HSA-381290;R-HSA-560472;R-HSA-560473;R-HSA-560510;R-HSA-381309;R-HSA-560498;R-HSA-381337"
R-HSA-937042,"IRAK2 mediated activation of TAK1 complex",1,12,8.535457713919909E-4,0.8667100152307756,0.9324613422621624,5,5,4.1722296395193593E-4,9606,Homo sapiens,"IRAK2","","R-HSA-936942;R-HSA-936991;R-HSA-936986;R-HSA-936963;R-HSA-936960"
R-HSA-8866427,"VLDLR internalisation and degradation",1,12,8.535457713919909E-4,0.8667100152307756,0.9324613422621624,4,4,3.337783711615487E-4,9606,Homo sapiens,"VLDLR","","R-HSA-8855111;R-HSA-8854628;R-HSA-8855131;R-HSA-8855130"
R-HSA-430116,"GP1b-IX-V activation signalling",1,12,8.535457713919909E-4,0.8667100152307756,0.9324613422621624,5,7,5.841121495327102E-4,9606,Homo sapiens,"GP5","","R-HSA-430096;R-HSA-430076;R-HSA-443418;R-HSA-443402;R-HSA-430073"
R-HSA-9013700,"NOTCH4 Activation and Transmission of Signal to the Nucleus",1,12,8.535457713919909E-4,0.8667100152307756,0.9324613422621624,2,5,4.1722296395193593E-4,9606,Homo sapiens,"JAG1","","R-HSA-9604247;R-HSA-9604264"
R-HSA-198693,"AKT phosphorylates targets in the nucleus",1,12,8.535457713919909E-4,0.8667100152307756,0.9324613422621624,1,4,3.337783711615487E-4,9606,Homo sapiens,"FOXO3","","R-HSA-199299"
R-HSA-264870,"Caspase-mediated cleavage of cytoskeletal proteins",1,12,8.535457713919909E-4,0.8667100152307756,0.9324613422621624,2,10,8.344459279038719E-4,9606,Homo sapiens,"CASP8","","R-HSA-201637;R-HSA-350319"
R-HSA-4420332,"Defective B3GALT6 causes EDSP2 and SEMDJL1",2,21,0.001493705099935984,0.8669413590205803,0.9324613422621624,1,1,8.344459279038718E-5,9606,Homo sapiens,"SDC4;SDC1","","R-HSA-4420365"
R-HSA-3560801,"Defective B3GAT3 causes JDSSDHD",2,21,0.001493705099935984,0.8669413590205803,0.9324613422621624,1,1,8.344459279038718E-5,9606,Homo sapiens,"SDC4;SDC1","","R-HSA-3560802"
R-HSA-3134975,"Regulation of innate immune responses to cytosolic DNA",2,21,0.001493705099935984,0.8669413590205803,0.9324613422621624,6,9,7.510013351134847E-4,9606,Homo sapiens,"TREX1;TMEM173","","R-HSA-3249392;R-HSA-3245943;R-HSA-3134804;R-HSA-3244605;R-HSA-8948709;R-HSA-1964496"
R-HSA-6787639,"GDP-fucose biosynthesis",2,21,0.001493705099935984,0.8669413590205803,0.9324613422621624,3,7,5.841121495327102E-4,9606,Homo sapiens,"TSTA3;GMDS","","R-HSA-6787623;R-HSA-6787632;R-HSA-6787642"
R-HSA-196791,"Vitamin D (calciferol) metabolism",2,21,0.001493705099935984,0.8669413590205803,0.9324613422621624,3,19,0.0015854472630173564,9606,Homo sapiens,"CYP24A1;VDR","","R-HSA-8963915;R-HSA-209765;R-HSA-4546387"
R-HSA-167158,"Formation of the HIV-1 Early Elongation Complex",4,37,0.0026317661284586385,0.8669913255932399,0.9324613422621624,5,5,4.1722296395193593E-4,9606,Homo sapiens,"MT1A;CTDP1;SUPT4H1;GTF2F2;POLR2K","","R-HSA-167072;R-HSA-167089;R-HSA-167478;R-HSA-167083;R-HSA-167085"
R-HSA-399719,"Trafficking of AMPA receptors",4,37,0.0026317661284586385,0.8669913255932399,0.9324613422621624,4,4,3.337783711615487E-4,9606,Homo sapiens,"GRIA2;CAMK2D;MYO6;CACNG4","","R-HSA-416320;R-HSA-416639;R-HSA-421007;R-HSA-416985"
R-HSA-113418,"Formation of the Early Elongation Complex",4,37,0.0026317661284586385,0.8669913255932399,0.9324613422621624,3,3,2.5033377837116157E-4,9606,Homo sapiens,"MT1A;CTDP1;SUPT4H1;GTF2F2;POLR2K","","R-HSA-113402;R-HSA-113407;R-HSA-112383"
R-HSA-140875,"Common Pathway of Fibrin Clot Formation",4,37,0.0026317661284586385,0.8669913255932399,0.9324613422621624,12,29,0.0024198931909212283,9606,Homo sapiens,"SERPIND1;F2;PF4","","R-HSA-141040;R-HSA-140870;R-HSA-141046;R-HSA-140599;R-HSA-140791;R-HSA-5602080;R-HSA-5578883;R-HSA-140696;R-HSA-140840;R-HSA-140872;R-HSA-140664;R-HSA-140700"
R-HSA-5654741,"Signaling by FGFR3",6,52,0.003698698342698627,0.8673011112306226,0.9324613422621624,42,43,0.003588117489986649,9606,Homo sapiens,"GALNT3;GAB1;FGF20;SPRY2;PLCG1;MAPK3","","R-HSA-1295634;R-HSA-5654679;R-HSA-934604;R-HSA-1295632;R-HSA-5654224;R-HSA-5654416;R-HSA-5654623;R-HSA-177931;R-HSA-934559;R-HSA-5654148;R-HSA-1295622;R-HSA-1295621;R-HSA-5654222;R-HSA-5654413;R-HSA-5654730;R-HSA-5654408;R-HSA-5654409;R-HSA-5654646;R-HSA-5654647;R-HSA-5654709;R-HSA-8851619;R-HSA-5654643;R-HSA-5654640;R-HSA-1295604;R-HSA-5654641;R-HSA-5654705;R-HSA-1295609;R-HSA-1549564;R-HSA-1295613;R-HSA-5654631;R-HSA-5654628;R-HSA-5654565;R-HSA-190385;R-HSA-8941628;R-HSA-190263;R-HSA-190388;R-HSA-5654625;R-HSA-190261;R-HSA-5654637;R-HSA-1295599;R-HSA-5654634;R-HSA-5654633"
R-HSA-1489509,"DAG and IP3 signaling",6,52,0.003698698342698627,0.8673011112306226,0.9324613422621624,11,27,0.002253004005340454,9606,Homo sapiens,"CAMK2D;PRKCD;PLCG1;PRKACB;ADCY6","","R-HSA-442725;R-HSA-111970;R-HSA-167686;R-HSA-111925;R-HSA-111924;R-HSA-8951727;R-HSA-198314;R-HSA-111930;R-HSA-9617583;R-HSA-111919;R-HSA-111966"
R-HSA-69473,"G2/M DNA damage checkpoint",10,81,0.005761433956895938,0.8708280383254947,0.9324613422621624,7,12,0.0010013351134846463,9606,Homo sapiens,"CDS1;HIST1H2BM;BRE;MKRN3;HUS1;HIST1H2BH;HIST1H4I;RAD9B","","R-HSA-75809;R-HSA-5683735;R-HSA-69891;R-HSA-6799332;R-HSA-5683792;R-HSA-5683774;R-HSA-75016"
R-HSA-5675221,"Negative regulation of MAPK pathway",5,45,0.003200796642719966,0.8722225005013435,0.9324613422621624,6,12,0.0010013351134846463,9606,Homo sapiens,"DUSP2;PEBP1;DUSP6;MAPK3;DUSP7","","R-HSA-5675376;R-HSA-5674496;R-HSA-5675198;R-HSA-5675373;R-HSA-5675194;R-HSA-5675417"
R-HSA-2046106,"alpha-linolenic acid (ALA) metabolism",5,45,0.003200796642719966,0.8722225005013435,0.9324613422621624,6,15,0.0012516688918558078,9606,Homo sapiens,"ELOVL1;FADS2;ELOVL5;ELOVL2;FADS1","","R-HSA-2046090;R-HSA-2046089;R-HSA-2046088;R-HSA-2046100;R-HSA-2046084;R-HSA-2046099"
R-HSA-5683826,"Surfactant metabolism",6,53,0.0037698271569812933,0.8783640216598487,0.9324613422621624,10,29,0.0024198931909212283,9606,Homo sapiens,"NAPA;ADORA2B;P2RY2;GATA6;ADRA2A;CKAP4","","R-HSA-5683879;R-HSA-5686304;R-HSA-5685296;R-HSA-5683888;R-HSA-5684864;R-HSA-5686286;R-HSA-5684862;R-HSA-5685902;R-HSA-5686301;R-HSA-418925"
R-HSA-400685,"Sema4D in semaphorin signaling",3,30,0.0021338644284799773,0.87860801173499,0.9324613422621624,12,12,0.0010013351134846463,9606,Homo sapiens,"ERBB2;PLXNB1;RHOB","","R-HSA-400677;R-HSA-373750;R-HSA-416562;R-HSA-416546;R-HSA-416594;R-HSA-419646;R-HSA-416559;R-HSA-419087;R-HSA-416588;R-HSA-419197;R-HSA-400682;R-HSA-419049"
R-HSA-211999,"CYP2E1 reactions",3,30,0.0021338644284799773,0.87860801173499,0.9324613422621624,6,6,5.006675567423231E-4,9606,Homo sapiens,"CYP2B6;CYP2D6;CYP2S1","","R-HSA-76416;R-HSA-76354;R-HSA-76434;R-HSA-76475;R-HSA-76397;R-HSA-143468"
R-HSA-3295583,"TRP channels",3,30,0.0021338644284799773,0.87860801173499,0.9324613422621624,2,2,1.6688918558077436E-4,9606,Homo sapiens,"TRPM2;TRPC6;TRPM4","","R-HSA-3295579;R-HSA-3295580"
R-HSA-5218921,"VEGFR2 mediated cell proliferation",3,30,0.0021338644284799773,0.87860801173499,0.9324613422621624,8,12,0.0010013351134846463,9606,Homo sapiens,"PRKCD;KDR;PLCG1","","R-HSA-5218813;R-HSA-167686;R-HSA-5218823;R-HSA-4420202;R-HSA-4420121;R-HSA-4420153;R-HSA-5218805;R-HSA-5218821"
R-HSA-201451,"Signaling by BMP",3,30,0.0021338644284799773,0.87860801173499,0.9324613422621624,7,17,0.0014185580774365822,9606,Homo sapiens,"ACVRL1;ALG5;SMAD7","","R-HSA-201475;R-HSA-202626;R-HSA-201648;R-HSA-8858369;R-HSA-201445;R-HSA-201476;R-HSA-201821"
R-HSA-5669034,"TNFs bind their physiological receptors",3,30,0.0021338644284799773,0.87860801173499,0.9324613422621624,3,13,0.0010847797062750334,9606,Homo sapiens,"TNFRSF6B;LTA;CD27","","R-HSA-5669024;R-HSA-5675948;R-HSA-5669097"
R-HSA-5250941,"Negative epigenetic regulation of rRNA expression",11,89,0.006330464471157266,0.8793613360217527,0.9324613422621624,8,12,0.0010013351134846463,9606,Homo sapiens,"HIST1H2BM;HDAC2;MT1A;H2AFJ;MBD2;POLR1D;HIST1H3G;HIST1H2BH;HIST1H4I;HIST1H3I;HIST1H3C;POLR2K","","R-HSA-427366;R-HSA-427527;R-HSA-427409;R-HSA-427514;R-HSA-5227490;R-HSA-433672;R-HSA-427528;R-HSA-427337"
R-HSA-1538133,"G0 and Early G1",4,38,0.0027028949427413047,0.8798713432754848,0.9324613422621624,7,27,0.002253004005340454,9606,Homo sapiens,"CCNA1;MYC;MYBL2","","R-HSA-1363303;R-HSA-1363314;R-HSA-8978926;R-HSA-8964561;R-HSA-188345;R-HSA-1363311;R-HSA-1363306"
R-HSA-352230,"Amino acid transport across the plasma membrane",8,68,0.0048367593712212815,0.8822219971957738,0.9324613422621624,12,36,0.0030040053404539386,9606,Homo sapiens,"SLC6A6;SIT1;NAT2;SLC6A15;SLC3A1;SLC1A4;SLC1A5;SLC7A1","","R-HSA-352052;R-HSA-352119;R-HSA-352385;R-HSA-375776;R-HSA-351987;R-HSA-352371;R-HSA-352354;R-HSA-352364;R-HSA-379432;R-HSA-352059;R-HSA-352347;R-HSA-352379"
R-HSA-983189,"Kinesins",8,68,0.0048367593712212815,0.8822219971957738,0.9324613422621624,4,14,0.0011682242990654205,9606,Homo sapiens,"KLC4;KIF5B;KIF25;KIF12;KIF21B;TUBA4A","","R-HSA-984733;R-HSA-983259;R-HSA-983194;R-HSA-983266"
R-HSA-5610787,"Hedgehog 'off' state",16,124,0.008819972971050572,0.882498547294717,0.9324613422621624,19,32,0.0026702269692923898,9606,Homo sapiens,"CSNK1A1;FUZ;WDR35;TUBA4A;ADCY6;PSMB8;PSMB9;ADCY10;IFT52;IFT88;ITCH;SMO;PSMD5;IFT57;PRKACB","","R-HSA-5610741;R-HSA-5610737;R-HSA-5610717;R-HSA-5610749;R-HSA-5610718;R-HSA-5610725;R-HSA-5610757;R-HSA-5610727;R-HSA-5610726;R-HSA-5610758;R-HSA-5610720;R-HSA-5610754;R-HSA-5610722;R-HSA-5610733;R-HSA-5610767;R-HSA-5610735;R-HSA-5610766;R-HSA-5610760;R-HSA-5610763"
R-HSA-163615,"PKA activation",2,22,0.00156483391421865,0.8833519752250093,0.9324613422621624,3,3,2.5033377837116157E-4,9606,Homo sapiens,"PRKACB;ADCY6","","R-HSA-111925;R-HSA-8951727;R-HSA-111930"
R-HSA-73780,"RNA Polymerase III Chain Elongation",2,22,0.00156483391421865,0.8833519752250093,0.9324613422621624,3,3,2.5033377837116157E-4,9606,Homo sapiens,"MT1A;POLR1D;POLR2K","","R-HSA-113446;R-HSA-113705;R-HSA-113451"
R-HSA-5654219,"Phospholipase C-mediated cascade: FGFR1",2,22,0.00156483391421865,0.8833519752250093,0.9324613422621624,3,3,2.5033377837116157E-4,9606,Homo sapiens,"FGF20;PLCG1","","R-HSA-5654167;R-HSA-5654165;R-HSA-5654149"
R-HSA-2142770,"Synthesis of 15-eicosatetraenoic acid derivatives",2,22,0.00156483391421865,0.8833519752250093,0.9324613422621624,2,4,3.337783711615487E-4,9606,Homo sapiens,"GPX2;PTGS2","","R-HSA-2161791;R-HSA-2161951"
R-HSA-190840,"Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane",2,22,0.00156483391421865,0.8833519752250093,0.9324613422621624,1,2,1.6688918558077436E-4,9606,Homo sapiens,"TUBA4A","","R-HSA-190520"
R-HSA-2408550,"Metabolism of ingested H2SeO4 and H2SeO3 into H2Se",2,22,0.00156483391421865,0.8833519752250093,0.9324613422621624,3,7,5.841121495327102E-4,9606,Homo sapiens,"GSR;PAPSS2","","R-HSA-2408540;R-HSA-2408525;R-HSA-2408542"
R-HSA-3229121,"Glycogen storage diseases",2,22,0.00156483391421865,0.8833519752250093,0.9324613422621624,2,10,8.344459279038719E-4,9606,Homo sapiens,"NHLRC1;SLC37A4","","R-HSA-3797226;R-HSA-3229118"
R-HSA-1643713,"Signaling by EGFR in Cancer",5,46,0.0032719254570026317,0.8836898232797621,0.9324613422621624,28,42,0.0035046728971962616,9606,Homo sapiens,"EGF;GAB1;PLCG1;AREG;EREG","","R-HSA-1225947;R-HSA-1226014;R-HSA-1225950;R-HSA-1225951;R-HSA-1226012;R-HSA-1225949;R-HSA-1220610;R-HSA-1220611;R-HSA-5637764;R-HSA-5637765;R-HSA-1220612;R-HSA-1220613;R-HSA-1169421;R-HSA-1225978;R-HSA-5638137;R-HSA-1247842;R-HSA-1247841;R-HSA-1226016;R-HSA-1225952;R-HSA-5637795;R-HSA-5637792;R-HSA-1225956;R-HSA-1247844;R-HSA-1225957;R-HSA-1225960;R-HSA-1225961;R-HSA-5637800;R-HSA-5637801"
R-HSA-8875555,"MET activates RAP1 and RAC1",1,13,9.246745856746568E-4,0.8873243083330257,0.9324613422621624,5,5,4.1722296395193593E-4,9606,Homo sapiens,"GAB1","","R-HSA-8875591;R-HSA-8875558;R-HSA-8875540;R-HSA-8875568;R-HSA-8875576"
R-HSA-5140745,"WNT5A-dependent internalization of FZD2, FZD5 and ROR2",1,13,9.246745856746568E-4,0.8873243083330257,0.9324613422621624,2,2,1.6688918558077436E-4,9606,Homo sapiens,"FZD5","","R-HSA-5140747;R-HSA-5140741"
R-HSA-392023,"Adrenaline signalling through Alpha-2 adrenergic receptor",1,13,9.246745856746568E-4,0.8873243083330257,0.9324613422621624,1,1,8.344459279038718E-5,9606,Homo sapiens,"ADRA2A","","R-HSA-390663"
R-HSA-350054,"Notch-HLH transcription pathway",1,13,9.246745856746568E-4,0.8873243083330257,0.9324613422621624,1,1,8.344459279038718E-5,9606,Homo sapiens,"KAT2A","","R-HSA-212356"
R-HSA-110056,"MAPK3 (ERK1) activation",1,13,9.246745856746568E-4,0.8873243083330257,0.9324613422621624,3,4,3.337783711615487E-4,9606,Homo sapiens,"MAPK3","","R-HSA-109857;R-HSA-109860;R-HSA-109863"
R-HSA-166187,"Mitochondrial Uncoupling Proteins",1,13,9.246745856746568E-4,0.8873243083330257,0.9324613422621624,4,7,5.841121495327102E-4,9606,Homo sapiens,"UCP2","","R-HSA-166387;R-HSA-166214;R-HSA-170026;R-HSA-166220"
R-HSA-380612,"Metabolism of serotonin",1,13,9.246745856746568E-4,0.8873243083330257,0.9324613422621624,1,2,1.6688918558077436E-4,9606,Homo sapiens,"ALDH2","","R-HSA-380608"
R-HSA-141334,"PAOs oxidise polyamines to amines",1,13,9.246745856746568E-4,0.8873243083330257,0.9324613422621624,1,3,2.5033377837116157E-4,9606,Homo sapiens,"SMO","","R-HSA-141341"
R-HSA-164843,"2-LTR circle formation",1,13,9.246745856746568E-4,0.8873243083330257,0.9324613422621624,1,3,2.5033377837116157E-4,9606,Homo sapiens,"HMGA1","","R-HSA-175174"
R-HSA-173599,"Formation of the active cofactor, UDP-glucuronate",1,13,9.246745856746568E-4,0.8873243083330257,0.9324613422621624,1,3,2.5033377837116157E-4,9606,Homo sapiens,"SLC35D1","","R-HSA-174368"
R-HSA-5578768,"Physiological factors",1,13,9.246745856746568E-4,0.8873243083330257,0.9324613422621624,1,4,3.337783711615487E-4,9606,Homo sapiens,"NPR2","","R-HSA-5692408"
R-HSA-209952,"Peptide hormone biosynthesis",1,13,9.246745856746568E-4,0.8873243083330257,0.9324613422621624,1,5,4.1722296395193593E-4,9606,Homo sapiens,"PCSK1","","R-HSA-265301"
R-HSA-6799990,"Metal sequestration by antimicrobial proteins",1,13,9.246745856746568E-4,0.8873243083330257,0.9324613422621624,1,5,4.1722296395193593E-4,9606,Homo sapiens,"LCN2","","R-HSA-5229273"
R-HSA-211227,"Activation of DNA fragmentation factor",1,13,9.246745856746568E-4,0.8873243083330257,0.9324613422621624,2,12,0.0010013351134846463,9606,Homo sapiens,"H1F0","","R-HSA-211239;R-HSA-211247"
R-HSA-140342,"Apoptosis induced DNA fragmentation",1,13,9.246745856746568E-4,0.8873243083330257,0.9324613422621624,2,12,0.0010013351134846463,9606,Homo sapiens,"H1F0","","R-HSA-211239;R-HSA-211247"
