stat	raw.pval	BH.adj.pval	Gene
gene2844	0.000242544435357228	0.813627809141321	0.825155928591291	MAGI1
gene2845	0.0542361828357879	3.28700729490539e-05	5.72962791859321e-05	PHYHIP
gene2846	0.0196925551894688	0.0307515225509147	0.0388810838632514	GFPT2
gene2847	0.0454340127142039	0.000177073092801017	0.000289365261371051	MT1F
gene2848	0.00123188903405676	0.683740527314608	0.702512304038318	FCN3
gene2849	0.0466193922735139	0.000166575649795719	0.000272694343981113	LILRA1
gene2850	1.35612875584859e-18	0.816652740906844	0.82719960600889	SYNPO2
gene2851	0.025411410346242	0.00696185762361545	0.00960537013756993	CXXC4
gene2852	0.0586239794058597	1.67524271741382e-05	2.98615254693747e-05	ALCAM
gene2853	0.0558414597054732	7.55096449719384e-05	0.000127404704784441	FAM110B
gene2854	0.0478425271156991	0.00022607478623371	0.00036551235997983	WSCD1
gene2855	0.0107107086595296	0.102062408850168	0.11942784052819	LMTK3
gene2856	0.0131664513422312	0.0654271792632876	0.0788624015562148	SSC5D
gene2857	0.0939912921614977	5.97898421883514e-08	1.28813738028527e-07	SLC25A27
gene2858	0.0321941623302728	0.00226696816212213	0.00330627552428198	ZNF582
gene2859	0.0141767970567387	0.0511981222707585	0.0627475947869948	ERMN
gene2860	0.0294073627091036	0.00331634437584094	0.00474798502978684	IL34
gene2861	0.0517897629962541	5.74814906872945e-05	9.79843445299603e-05	ADORA2B
gene2862	0.0442983732393882	0.000234706353023473	0.000378720198657376	ADAM19
gene2863	0.128052226219436	7.58905160935797e-11	2.01622641405375e-10	MIR17HG
gene2864	0.070925770212888	1.47079160917052e-06	2.85503189536852e-06	CSGALNACT1
gene2865	0.019966058078171	0.0318420274673341	0.0401668829673917	GIMAP1
gene2866	0.0883412081759805	6.1760388581078e-08	1.32981444162967e-07	TLX2
gene2867	0.0259815578849951	0.0101792079564766	0.0137497637704515	CHRDL2
gene2868	0.0690532958744494	6.70465869123671e-06	1.23513483760976e-05	KIF7
gene2869	0.0206411586287042	0.0260984388392085	0.033317877115509	DTX4
gene2870	0.0507469289914453	7.22735861675705e-05	0.000122112298389003	TIAM2
gene2871	0.0204810112855834	0.0167585705504	0.0219942254353046	ABCG2
gene2872	7.21151651237416e-18	0.840632853163501	0.845276283408062	CTSS
gene2873	0.0735011591800587	2.71167606324951e-06	5.16651551267787e-06	P2RX5
gene2874	0.0371999065319101	0.00156984691017903	0.00233646842541534	HRCT1
gene2875	0.00830293374920893	0.221611522304734	0.245818242412044	ADAP1
gene2876	0.0144401496255938	0.0550174688380506	0.067093919280213	NPR1
gene2877	0.0189739812082869	0.0238989459044889	0.0306772836564542	SLC17A7
gene2878	0.0372455851062254	0.0008930616712296	0.00136161662106095	CABYR
gene2879	0.0283671499515438	0.00399441231422393	0.00565833505362973	KCNC1
gene2880	0.0547614829929551	3.4143591782998e-05	5.94178284952561e-05	C3orf18
gene2881	0.0190917633653508	0.0239307131020742	0.0307100404430012	CEBPA
gene2882	0.00165604777268317	0.521178018336343	0.545367247205264	RTBDN
gene2883	0.0141719311876326	0.0912426601268443	0.107449327016238	ABI3
gene2884	0.00475685616425854	0.28947966302249	0.315405130515526	S1PR5
gene2885	0.00626920725990127	0.219873746084729	0.244074259280233	ZFR2
gene2886	0.00966836477349051	0.112397702889366	0.130702218383573	SDPR
gene2887	0.00681948208690194	0.278630260894567	0.304348707081294	LY86
gene2888	0.0195400307248108	0.0330825177417305	0.0416390716262754	PVRIG
gene2889	0.033803350702554	0.00150101876633513	0.00223719010508556	ZNF703
gene2890	0.00107125562176131	0.699879858455947	0.718143946620246	HIST1H2BH
gene2891	0.0283087469340136	0.00409724334893036	0.00579787458541057	GOLGA8A
gene2892	0.0150292204641127	0.0656778836072944	0.0791257777424264	FERMT3
gene2893	0.0508843689409855	6.7202295055302e-05	0.000113922492594899	CPB2
gene2894	0.0286871047818664	0.00706167334057595	0.00973306911635748	PLEKHG5
gene2895	0.0242570272192313	0.0167842644693169	0.0220216769399665	DLX4
gene2896	0.0220907541782537	0.0119281729944889	0.0159558115579914	BARX1
gene2897	0.0162578118756682	0.0369896193437311	0.046307686977697	PRSS8
gene2898	0.0011324124288922	0.6647907861344	0.684043275753784	BCAT1
gene2899	0.0487851564830735	0.000216653059452954	0.0003507344529148	C1orf162
gene2900	0.0232205633589958	0.00988645577315217	0.0133842309696778	TRIM6
gene2901	0.0248316453818683	0.013599642632967	0.0180362232976343	PLEKHG4B
gene2902	0.00153663034964955	0.659134010141326	0.678696297453481	JPH2
gene2903	0.00893002394105687	0.132457010636198	0.152132623604201	CLDN9
gene2904	0.119969440140522	1.05844888409479e-10	2.78444759963919e-10	AGPAT4
gene2905	0.0204682122570294	0.0317722589820858	0.0400891629891199	INADL
gene2906	0.0160003501384573	0.0611433271090058	0.0740256472799319	UBE2QL1
gene2907	0.0266865814369032	0.010080616524897	0.0136253268548544	MCTP1
gene2908	0.00192933403995972	0.596137555791938	0.617886142285402	CA4
gene2909	0.0558159713674074	2.64231765914058e-05	4.64152655277911e-05	LPAL2
gene2910	0.0304173921031874	0.00289112242629985	0.00417037763410207	PCDHGA2
gene2911	0.0274716156753723	0.00538547320032734	0.00752618731293969	DPF1
gene2912	0.0081339650081639	0.209864831417894	0.233531143814814	TRIM61
gene2913	0.00909789162649171	0.135122754555901	0.155013227723237	ZNF737
gene2914	0.0591196331075737	1.59393770000626e-05	2.84500803614482e-05	DNAH10
gene2915	0.0270378173960672	0.00476434977464724	0.00669880208135535	RPS6KL1
gene2916	0.00726690739339637	0.178704922628603	0.20102258804995	ACSM5
gene2917	0.0652369893590173	1.51879561914869e-05	2.71483105883713e-05	MLLT11
gene2918	0.053682897618452	3.77124073427382e-05	6.53507399540104e-05	GPC1
gene2919	0.0148161406309624	0.0455637614079862	0.0562866673894736	SCGB1D2
gene2920	0.000343829889940861	0.691514456522114	0.710004920368956	UNC5C
gene2921	0.0413486936510862	0.000410957981243243	0.000647459710805814	B4GALT6
gene2922	0.0921586054376247	9.75404804703928e-08	2.07029564493442e-07	CRISPLD1
gene2923	0.0141065854903166	0.0482713858409545	0.0593926555594855	TNFRSF10D
gene2924	0.0811089336867338	2.35792406488855e-07	4.86532190551101e-07	PDE10A
gene2925	0.0216928198639041	0.0134362652256885	0.0178291694341952	OTUD7A
gene2926	0.0053905670863103	0.340536176652685	0.367020387745329	PTGER3
gene2927	0.0536003559381124	3.85738767580968e-05	6.67807693786705e-05	CTGF
gene2928	0.012025817943339	0.128944451713362	0.148456776802805	DNAJC22
gene2929	0.0379738758795213	0.000693049043087646	0.00106882210441662	CCL17
gene2930	0.0534132463065826	4.06471640949091e-05	7.02628879928997e-05	TRIM22
gene2931	0.0127012454150384	0.0670554305487221	0.0806733292624761	CSF3R
gene2932	0.0486744974507242	0.000103069548816559	0.000171608005566866	ILDR1
gene2933	0.0182556009886426	0.0429607685138342	0.0532540169597718	LOXL1
gene2934	0.0310218256460051	0.00261093231895981	0.00378100540591853	ITIH4
gene2935	0.0327029901285653	0.00348423059912306	0.00497337659090702	SYT7
gene2936	0.0365421060755042	0.00207058064862897	0.00303516370057006	LARP6
gene2937	0.0260356841429876	0.0112029699953397	0.0150389468846762	SERPIND1
gene2938	0.00495617160316065	0.369885956113585	0.395673855404441	TREM2
gene2939	0.0552424705886802	3.17329977255199e-05	5.53862513568644e-05	PRG2
gene2940	0.00805085260932486	0.155799513345776	0.176930362313884	NAT8
gene2941	0.103943635173573	2.51331733203131e-09	5.98495866615013e-09	FGD3
gene2942	0.0152021113588216	0.0464649147400161	0.0573182605071144	SPINT2
gene2943	0.0460052074848156	0.000347661279669009	0.00055204238301955	LAT2
gene2944	0.019962567988002	0.0360005461967324	0.0451350907898418	NUAK2
gene2945	3.83882538661216e-20	0.822277051859454	0.830671083150702	COL6A4P2
gene2946	0.052019833013181	5.59722333807189e-05	9.5621663909014e-05	CD200
gene2947	0.217894462105117	0	0	TFAP2A
gene2948	0.0279767707883538	0.00918680482579592	0.0124892018096259	XKR9
gene2949	0.0052585462683231	0.352965191508732	0.379030787910295	VGLL3
gene2950	0.00848559053228247	0.144593430742139	0.164979504472091	CLEC4F
gene2951	0.00218066315185416	0.583608165104875	0.606092576029819	LEP
gene2952	0.0392043052523676	0.00116672103039783	0.00175633502738295	CHRNE
gene2953	0.0988249198439068	2.35991225450149e-08	5.25157050899857e-08	ST6GALNAC2
gene2954	0.00389696397241996	0.323089536617561	0.34946854587925	CCDC108
gene2955	0.00686282777781255	0.271076626441257	0.296625221289523	ISLR
gene2956	0.0567107471578269	4.83606346813881e-05	8.3031853560441e-05	IL18BP
gene2957	0.0380231256040591	0.000724394316208521	0.00111518001592134	TNFSF15
gene2958	0.0451229289214129	0.000442368467799992	0.000694989641830366	LCP2
gene2959	0.0579940009641609	1.7327367436204e-05	3.08527995226214e-05	C15orf56
gene2960	0.0193084427726729	0.019526758252294	0.0253720523819241	C14orf39
gene2961	0.0514214747444318	6.24877549260106e-05	0.00010624791817159	HVCN1
gene2962	0.0196799761455264	0.0184312693228389	0.0240610063005984	GPR132
gene2963	0.0140735529271796	0.0848028310437182	0.100467438834937	C1QTNF1
gene2964	0.0292064266805819	0.00361065226315338	0.00514238072251488	MYH15
gene2965	0.0442739154268188	0.000643141892066712	0.000994872765266856	C1orf51
gene2966	0.0173773469903975	0.0298759811424467	0.0378389745701234	FAM49A
gene2967	0.00886533269146013	0.126879180524107	0.146271552214809	TTC18
gene2968	9.76437378120887e-19	0.822389802009776	0.830684545480423	LPPR4
gene2969	0.00695455105189521	0.275234954443325	0.300952124825126	SGSM1
gene2970	0.0367109343583715	0.000935577371426355	0.00142261403956704	TLR4
gene2971	0.0584817354673276	1.58467940666318e-05	2.82951051722555e-05	CXCL12
gene2972	0.0426437445871922	0.000307839682309741	0.000491244168361161	FBN1
gene2973	0.113785574592924	1.44988732131424e-09	3.52142786242438e-09	NDRG1
gene2974	0.0124885771588835	0.0747537471581319	0.0892433002871552	TMEM38A
gene2975	0.0165064744993446	0.0348487848761441	0.0437799550991518	TPSD1
gene2976	0.0127532248421461	0.107783953346876	0.125696577511043	MRC2
gene2977	0.0230718559815313	0.0202698120062362	0.0262657859242423	MICB
gene2978	0.00515563062610249	0.261012485939432	0.286398951121962	NEXN
gene2979	0.0210436681181472	0.0283558903975301	0.0360530830310926	NID1
gene2980	0.0113124866482111	0.132355965234846	0.152049617298022	MS4A6A
gene2981	0.0234644808958284	0.00957725541426935	0.0129866315140152	NRIP3
gene2982	0.0393261773105721	0.000569691715797904	0.000885806638135621	SERPINI1
gene2983	0.0536910701057361	0.000100971840964914	0.00016828640160819	NEIL1
gene2984	0.0325180463211223	0.00182860210756131	0.00269735274869862	SIX1
gene2985	0.0499932340051702	7.48573412564513e-05	0.000126361934381955	ADAMTSL2
gene2986	0.0195813894764047	0.0352655071479763	0.0442732995229383	DEF6
gene2987	0.0414298548335408	0.000778372372811864	0.00119515782954399	NAT8L
gene2988	0.0596147185313774	1.31824989442197e-05	2.36783952896236e-05	LAMA2
gene2989	0.0181983888757791	0.027296776556803	0.0347814526728361	TYROBP
gene2990	0.00322409009717425	0.35201090614564	0.378061097757846	EBF2
gene2991	0.0140040499909849	0.0508664278393921	0.0623566244173459	LRRC4C
gene2992	0.0128043584187207	0.0648818705644911	0.0782562929630611	FAT3
gene2993	0.00859959157751583	0.140656639140591	0.160786273674549	VAMP8
gene2994	0.00204858261929979	0.444082513373896	0.46976086230706	MSR1
gene2995	0.00544513139028521	0.336645114757945	0.363224953688416	NFAM1
gene2996	0.0335902879680169	0.00164556872501453	0.0024403007995916	FAM83G
gene2997	4.39587547478421e-18	0.908067530785894	0.908560476449617	FCGR2B
gene2998	0.0175447412742288	0.0489361368664031	0.0601453145032186	PARVG
gene2999	0.00582075298150326	0.227258753249324	0.251665814244182	ADAM12
gene3000	0.0788321064655809	9.71501574853484e-07	1.91482298104727e-06	SLC16A11
gene3001	0.0193385234194546	0.0205869089677555	0.0266673085065057	APOL6
gene3002	0.0407524051038409	0.00041566769735657	0.000654739899318729	GCNT1
gene3003	0.00647671181398836	0.284896518495124	0.310642619597662	PRPH2
gene3004	0.0486491281261259	0.00024650074846988	0.000396752923937166	PLA2G4A
gene3005	0.0533154539804624	4.13054428547444e-05	7.13422460926796e-05	THBS1
gene3006	0.0183226814110233	0.0245425102009181	0.0314493552100515	FAP
gene3007	0.0346360332381722	0.00123643166800935	0.00185653614509144	ANGPT2
gene3008	0.0112691570216394	0.130759735234563	0.150394094854418	SLC7A5
gene3009	0.0136048678306402	0.0610807634098993	0.0739681222469584	TMC4
gene3010	0.0184755498555978	0.0384909099504869	0.0480932520311778	FOLR2
gene3011	0.0121884963378848	0.078654064667633	0.0936040503247982	MYBPC2
gene3012	0.0104759702998576	0.0994577288152154	0.116555731313015	MIAT
gene3013	0.0174665231310067	0.0515184709901524	0.0630982519104408	ST8SIA1
gene3014	0.015932018981449	0.0418172003395336	0.0519193852312583	MIA
gene3015	0.0380025781385554	0.000694553299429135	0.00107102995190155	PLXDC2
gene3016	0.0078918383127254	0.166913414536155	0.188636337651231	LYPD5
gene3017	0.016510510973445	0.0315322174778686	0.03979650318507	KLHL32
gene3018	0.00799412116365674	0.227011324263104	0.251429578326408	KLF17
gene3019	0.00275983039058226	0.410689766759825	0.436818914439415	ABCG5
gene3020	0.0234055166650569	0.0185352937716758	0.0241843385106051	TMTC2
gene3021	0.0375095704056848	0.001668741923047	0.00247267607831655	FAAH
gene3022	0.00621126988559066	0.224735922854179	0.249096533299622	PLAUR
gene3023	0.0513134575926376	0.000144123250079842	0.000237149572863215	ZNF454
gene3024	0.00628557106312325	0.297432653045063	0.323561550961921	CLCNKA
gene3025	0.0174827702020676	0.0477819319388327	0.0588149750762241	LIN7A
gene3026	0.0112711851870063	0.0781675617215986	0.0930551184874028	MCAM
gene3027	0.0329117684420472	0.00411388892380615	0.00581975363921344	ADAMTS7
gene3028	0.00360536340532588	0.488186971056808	0.513102636555181	HCK
gene3029	0.0279254724418153	0.00898672181290261	0.0122297381754729	EMP1
gene3030	0.0194626175585233	0.0217622974392945	0.0280935979462789	SIGLEC7
gene3031	0.0321422041078897	0.00409978087051366	0.00580035203758625	HES4
gene3032	0.0711414428979655	1.61223037253855e-06	3.11931988493385e-06	GLT1D1
gene3033	0.043745420972417	0.000241036154962959	0.000388381390550632	SYCE1L
gene3034	0.0472837714390568	0.000132468635096972	0.000218631075050912	EID3
gene3035	0.0114505663456261	0.0902555731602561	0.106371866857004	CEACAM19
gene3036	0.0223088801809648	0.0176360086703019	0.0230739084155813	MYO7A
gene3037	0.0352499932355049	0.00220297804739267	0.00321772276461663	AUTS2
gene3038	0.00277662577498283	0.418568828531749	0.444621956393677	ZNF418
gene3039	6.82573974332276e-05	0.86595348480429	0.869906263349179	KCNK1
gene3040	0.0503534025161734	0.000194105852377668	0.000316183251580725	SMO
gene3041	0.034772995053103	0.00269616221917512	0.00389983440472211	LGALS9
gene3042	0.0499654962720042	8.44528814518686e-05	0.000141877376895044	PCDHA8
gene3043	0.00476461031434575	0.285870890855508	0.311680441116863	LINGO3
gene3044	0.068291937643543	7.81349302803047e-06	1.43242514855538e-05	GDF11
gene3045	0.035688167893575	0.00104434829501754	0.00157905205189024	CDKN1C
gene3046	0.00169561369170205	0.517090850590419	0.541320879798064	SHD
gene3047	0.0560085708039873	2.45333380413104e-05	4.32294538024763e-05	DACT1
gene3048	0.0115647402497943	0.0823064937129938	0.0976747887161444	GPAT2
gene3049	0.108819513958177	1.10452957891027e-09	2.70536356163322e-09	MAN1A1
gene3050	0.000352820162909222	0.689448828618491	0.708081282857118	CASS4
gene3051	0.0302006260162365	0.00296498962571623	0.00427149702307629	PYY2
gene3052	0.0377699143728957	0.000769448554503338	0.00118207115400622	PCDHGA4
gene3053	0.012690145345894	0.117560421425586	0.136286533054506	SGK2
gene3054	0.00670279629807565	0.191753456702978	0.214766784586814	NEUROG2
gene3055	0.000108275867585484	0.737096884678856	0.753866516237062	BDKRB1
gene3056	0.0762398406431294	1.81216313155375e-06	3.49651208777283e-06	CLEC2L
gene3057	0.0923991234561167	9.30339610905051e-08	1.97777646522419e-07	C20orf195
gene3058	0.0257416864987731	0.0132726973130959	0.0176311641334774	ROR1
gene3059	0.0140607585583383	0.0475312529958434	0.0585357325168054	KCNJ5
gene3060	0.0420074670110503	0.000747565066580136	0.00114953038968861	TNFRSF4
gene3061	0.025885908415836	0.00640578826469296	0.00888053290361956	PSD4
gene3062	0.00170310450106782	0.491453505601584	0.516278280143585	ADRB1
gene3063	0.197752167320325	1.11022302462516e-16	4.41008580228931e-16	DOCK8
gene3064	0.00204257962656535	0.460612144191075	0.486081017221315	HOXD4
gene3065	0.00497091125342554	0.268937684755594	0.294437641945444	SLC1A4
gene3066	0.0848048810308891	3.23469753871208e-07	6.60329713530523e-07	KLHL31
gene3067	0.063925456687088	1.22784002087872e-05	2.21083173865634e-05	DHCR7
gene3068	0.0571411207218841	2.04932065936969e-05	3.62969767236109e-05	FAM66D
gene3069	0.0117816064816053	0.123255428908241	0.142440731973667	RASSF5
gene3070	0.0237076629743862	0.0103321908661633	0.0139398073310988	IGLON5
gene3071	0.0559233905332639	5.24295100537975e-05	8.97461255796661e-05	EFEMP2
gene3072	0.0299249790034694	0.00608031731598502	0.00845555775008951	DLK2
gene3073	0.0159753555891533	0.0362462547520971	0.0454194804384866	MIPOL1
gene3074	0.0662249683433696	3.54344993647171e-06	6.68904996969343e-06	ESR2
gene3075	0.0390418384478544	0.000596232076952363	0.000925414944701326	RAB6B
gene3076	0.00810077196043495	0.160152297881077	0.181593789007727	RBM47
gene3077	0.0523464774641549	9.67090297820938e-05	0.000161418909229904	DGAT2
gene3078	0.00842223647883202	0.231355847733932	0.255914626769454	CLEC4G
gene3079	0.154356779396928	4.08117983852208e-13	1.26448826894322e-12	ODF3L1
gene3080	1.03987122521428e-17	0.885488154460244	0.888269720038848	ANKRD35
gene3081	0.00302799330800721	0.470387192427263	0.49556009948128	GABRR1
gene3082	6.73749285071873e-05	0.76852205657707	0.783452552836622	RASSF6
gene3083	0.0786016692102063	4.08254143824394e-07	8.26996476259195e-07	RHBDL1
gene3084	0.0978814005207437	9.53470091769049e-09	2.18069125223121e-08	PLAGL1
gene3085	0.00441377929967579	0.416711168772299	0.442808171198296	NCF4
gene3086	0.031004734748666	0.00475138611653125	0.00668121192907241	CPVL
gene3087	0.0391465087398216	0.000563249319644132	0.000876436388576692	ITGA6
gene3088	0.0187272610831492	0.0244550298238544	0.0313474236940566	DOK7
gene3089	0.0114368288241429	0.129898179053098	0.149473127059304	FBLN1
gene3090	0.0333938328856465	0.00306097684627826	0.00440061623212164	GPC5
gene3091	0.0370294257148868	0.0017266896093846	0.00255366482350812	PRICKLE1
gene3092	0.0262045017771699	0.0112155408830144	0.0150530812233794	TAS1R3
gene3093	0.00130305968317718	0.542420990585126	0.566189827706193	SLC46A3
gene3094	0.00440293640450711	0.301899293126306	0.327967662060516	MBL2
gene3095	0.00018612477660437	0.812809499872688	0.824471361003689	CPE
gene3096	0.0191884331088085	0.0200234065047142	0.0259694498895894	MC1R
gene3097	0.010439384280757	0.0952089919001833	0.111852169991889	DIO3
gene3098	0.0143256923791238	0.0482020735426373	0.0593172737761798	CHAC1
gene3099	0.0153546692805066	0.0409730130574991	0.0509184220423788	COL5A2
gene3100	0.0389416498992913	0.00102217011561456	0.00154678759798201	AGAP2
gene3101	0.00631776630981061	0.219357769205627	0.243538160299448	IFI30
gene3102	0.0326896999871561	0.00191113148489153	0.00281374276033206	LGALS9C
gene3103	0.0830656718725344	1.53936829838663e-07	3.21637885216252e-07	RND3
gene3104	0.0463386506103055	0.000382456875068771	0.000604818385123233	WNT16
gene3105	0.014574759818419	0.0473707671397425	0.0583629286892815	DKK2
gene3106	0.0237320591478187	0.0178300920157008	0.0233174906227502	SLC16A3
gene3107	0.00732052697524295	0.261988192352627	0.287405393664124	CD4
gene3108	0.000763814907400271	0.71969626600863	0.737604882344981	FAM43B
gene3109	0.0206478899592518	0.028429428062112	0.0361341191945385	APOBEC3G
gene3110	0.0763473219261149	5.9627939363871e-07	1.19231620005462e-06	HAVCR2
gene3111	0.0232434689013009	0.0112079404721037	0.0150442496368839	LAIR1
gene3112	0.0849499742978573	1.15137703593504e-07	2.42841573378089e-07	GRAMD1C
gene3113	0.0351504673630178	0.00272464490621016	0.00393910080812519	ENO2
gene3114	0.00911952746629604	0.205301148836343	0.228827986967411	RUNX1T1
gene3115	0.0341442859375761	0.00141109802403061	0.00210892361284526	GULP1
gene3116	0.158360460264852	1.88737914186277e-13	5.98739359870191e-13	HIST1H4H
gene3117	0.00758523326261259	0.269208604985623	0.294712367697157	FAM65C
gene3118	0.0115928425646287	0.0779618808894766	0.0928252530454888	PTGER2
gene3119	0.0145086609449413	0.0890712957372108	0.10508531410187	SULF2
gene3120	0.167050330025764	2.50910403565285e-14	8.52655888584958e-14	SPATA17
gene3121	0.0602436319909766	2.54311062712897e-05	4.47472150322395e-05	RAB38
gene3122	0.00164179473946892	0.502151429349817	0.526765995003063	PLCL1
gene3123	0.0120378973081018	0.117768335259431	0.136495370492085	VIPR1
gene3124	0.017307969998359	0.0310315125262608	0.0391981197806661	GATA6
gene3125	0.0112805304969651	0.143974772738975	0.164324485179672	OSR2
gene3126	0.0209263129627507	0.0158800814200116	0.020885897826962	MED12L
gene3127	2.22571094992529e-06	0.828853680913914	0.835311839592349	DHDH
gene3128	0.0246429178269153	0.0143058718032891	0.0189302772807591	LTC4S
gene3129	0.0482639363435463	0.000111298057300258	0.000184724206989228	IGSF5
gene3130	0.0199190168281255	0.0182045572938676	0.023777677145724	ZNF385B
gene3131	0.0702099753580771	1.92813398525171e-06	3.71250138581046e-06	PCDHB14
gene3132	0.0170733477385967	0.0280038714506453	0.0356270133338883	FXYD6
gene3133	0.0943754303813936	1.79309558312468e-08	4.02361807535739e-08	EAF2
gene3134	0.0244599870337837	0.0148435079692327	0.0195959821833948	DMGDH
gene3135	0.0269268678263158	0.00608871056504456	0.00846563293555701	CHST8
gene3136	0.00122292621279397	0.548011551720606	0.571499422174152	KCNH4
gene3137	0.0220936906353503	0.0127493848447885	0.0169865075934225	LAPTM5
gene3138	0.174146774598354	1.33226762955019e-15	4.93451047418174e-15	PRDM1
gene3139	0.0031700920740791	0.488894237501445	0.513736141103107	KIAA0040
gene3140	0.00116792955038957	0.565242703481671	0.587847627510033	KRT81
gene3141	0.0212597155440936	0.0262261760556441	0.0334722553397795	NOS2
gene3142	0.0079961406936984	0.15178937197724	0.172642262403919	MSTN
gene3143	0.00464625972799694	0.279864167136109	0.305560691923134	ELOVL3
gene3144	0.058535301684375	1.72373904885337e-05	3.07037113739344e-05	DUSP1
gene3145	0.0296655886834644	0.0032650614460874	0.00467774300646704	RASSF2
gene3146	0.0174219433947877	0.0309562525332761	0.0391131057072113	TNFSF14
gene3147	0.0252624031332254	0.0133443424505452	0.0177167593583008	PKD1L1
gene3148	0.0268482627833561	0.0109494871069887	0.0147232641931634	SP8
gene3149	0.0229435952026759	0.0112548898812495	0.0151017700699812	CYP26B1
gene3150	0.0100628254178396	0.106482851094439	0.124265107984764	GPR156
gene3151	0.0186355484053566	0.0254230251941795	0.0325147459873516	FPR3
gene3152	0.0380997066477811	0.00147335750941346	0.00219773965364709	SCNN1D
gene3153	0.00438939394376103	0.395776412359642	0.421869673985608	CLEC4A
gene3154	0.0365860173086021	0.000968212573824845	0.00146920802727666	NFKBIZ
gene3155	0.0296591467900016	0.00341425409395713	0.0048796332863621	METTL7A
gene3156	0.0371024425909207	0.00170651714897685	0.00252484400578604	ADAMTS20
gene3157	0.0106341448285251	0.147554884762396	0.168046402704992	SCUBE1
gene3158	0.0136774668308615	0.0561506866171783	0.0683910353684366	CACNB4
gene3159	0.00811704044345183	0.227434223037968	0.251841214981589	GBP6
gene3160	0.0159747456731985	0.0650011076112887	0.0783872848391635	KIAA1614
gene3161	0.0844312586364941	1.15087402940972e-07	2.42770208349733e-07	MT2A
gene3162	0.00357344816350126	0.344581484170193	0.370946483470066	GJB3
gene3163	0.00986658922907061	0.109198609323036	0.127232990475557	RASGEF1B
gene3164	0.0870242652161177	1.93652510138698e-07	4.01773781060236e-07	DHH
gene3165	0.00476696332753221	0.283466210976641	0.309241586331057	IL27
gene3166	0.0606460203847745	1.2809729617258e-05	2.3025656858036e-05	ARAP2
gene3167	0.0184008743937778	0.0400257485937845	0.049816802820575	GPR141
gene3168	0.0215569295126062	0.0128893974824371	0.0171575486032802	ACOT4
gene3169	0.0699917257834628	2.0051273393884e-06	3.85873174357635e-06	SLC9A5
gene3170	0.0152214065858335	0.0720160925543779	0.0862053324171377	A2M
gene3171	0.0119557664541723	0.0771585259620075	0.0919504134251839	SUSD2
gene3172	0.00549668491545975	0.248172144947445	0.273347148520958	CFD
gene3173	0.11772780021591	5.150184723135e-10	1.2923668097792e-09	C11orf70
gene3174	0.00919139830893055	0.19581877933628	0.219070402224086	ALPL
gene3175	0.0220246348528886	0.0245030549712076	0.031406253959532	FAM20C
gene3176	0.0258675620628343	0.0111098737390898	0.014922125002995	NPR3
gene3177	0.0213906094514012	0.0137634528507475	0.0182436274976872	C10orf90
gene3178	0.001262089375741	0.547347698161676	0.570968645871518	ATP2B2
gene3179	0.0570168837865691	5.73804060569616e-05	9.78346539442529e-05	ADAMTS17
gene3180	0.0118203948686729	0.144823932991428	0.165216935548054	NUP210L
gene3181	0.00348602410367548	0.353477033766487	0.379497514408537	TEKT5
gene3182	0.0750265113284576	7.30140894189546e-07	1.4507381060268e-06	CCDC144A
gene3183	0.0469841388190341	0.000271879763886984	0.000435841174006695	UCP2
gene3184	0.0267536375107327	0.00597496497193362	0.00831610897783285	ZNF542
gene3185	0.00682446998589956	0.280065297700694	0.30573501255621	CYTH4
gene3186	0.031713866055769	0.00213833988245327	0.00313013219167809	HEY2
gene3187	0.0137966577819361	0.0590679149472747	0.0717131663974941	LILRB5
gene3188	2.15810674531856e-18	0.902595719203006	0.903821655663723	NCF2
gene3189	0.0920492872418739	8.81511142969416e-08	1.87710926410509e-07	PTGER4
gene3190	0.00919798745651596	0.128169954952148	0.14762271408916	RAB27B
gene3191	0.0269389036749296	0.00522264686175711	0.00730902885123468	FAM171A2
gene3192	0.0484570170570408	0.000271450158110365	0.000435199802254792	LY96
gene3193	0.0223899476522508	0.0130343886377767	0.0173317756753556	LILRB3
gene3194	0.0139039379486071	0.0532039489036453	0.065038320890752	JAM2
gene3195	0.00366616092031059	0.334002794940992	0.360664314273521	PLEKHA7
gene3196	0.0382527261167473	0.000724031065164388	0.00111473718866544	ACSL6
gene3197	0.0164436335696257	0.0350105365760659	0.0439681766301075	OAS1
gene3198	0.00792064890097094	0.236814769179156	0.261638975838953	ABCC9
gene3199	0.0401475819584398	0.000996557598793135	0.00150973407933882	ERRFI1
gene3200	0.0772996793030335	1.23509368665786e-06	2.41531252118968e-06	ZDHHC11
gene3201	0.0925975913436758	8.05010779147963e-08	1.71977454919396e-07	CSPG4
gene3202	0.0456263201482339	0.000201478636541852	0.000327469410913757	CD33
gene3203	0.0139482744220302	0.0548022100216722	0.0668479969200493	HBQ1
gene3204	0.0609779345551722	9.83914877739078e-06	1.78866044535356e-05	PTPRE
gene3205	0.00563545337286192	0.231834104672916	0.256405181023263	BBOX1
gene3206	0.00663823291343816	0.284897941323784	0.310642619597662	MACC1
gene3207	0.00343776100792779	0.497174966611812	0.521842602697265	MYL9
gene3208	0.0306349728971052	0.00518234639622717	0.00725607232099227	C5orf49
gene3209	0.0341744539969006	0.0034161909360293	0.00488192821784764	PREX2
gene3210	0.0232639516282006	0.010355783683102	0.0139678037328338	HSD11B2
