Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-6783310,"Fanconi Anemia Pathway",17,42,0.002963799308446828,0.550337070710063,0.923563564406533,13,13,0.0010651372388365424,9606,Homo sapiens,"DCLRE1B;FANCI;C1orf86;FANCM;FANCL;RPA1;RPA2;FANCE;APITD1;UBB;EME1;ERCC4;UBE2T;RPA3;USP1;STRA13;RPS27A","","R-HSA-6785607;R-HSA-6785126;R-HSA-6785732;R-HSA-6785986;R-HSA-6788385;R-HSA-6786155;R-HSA-6788392;R-HSA-6786166;R-HSA-6785361;R-HSA-6785087;R-HSA-6785342;R-HSA-6786171;R-HSA-6785594"
R-HSA-167162,"RNA Polymerase II HIV Promoter Escape",21,52,0.0036694658104579774,0.5532649375795542,0.923563564406533,9,9,7.37402703809914E-4,9606,Homo sapiens,"GTF2A1;GTF2A2;GTF2H2C;CCNH;TAF13;TAF9;GTF2F2;GTF2E2;CDK7;POLR2A;POLR2F;TAF7;TAF4B;TAF5;TAF4;POLR2I;MNAT1;POLR2J;TAF2;POLR2K","","R-HSA-167474;R-HSA-9613490;R-HSA-167136;R-HSA-167121;R-HSA-9613498;R-HSA-167115;R-HSA-167113;R-HSA-167468;R-HSA-167117"
R-HSA-167161,"HIV Transcription Initiation",21,52,0.0036694658104579774,0.5532649375795542,0.923563564406533,4,4,3.277345350266284E-4,9606,Homo sapiens,"GTF2A1;GTF2A2;GTF2H2C;CCNH;TAF13;TAF9;GTF2F2;GTF2E2;CDK7;POLR2A;POLR2F;TAF7;TAF4B;TAF5;TAF4;POLR2I;MNAT1;POLR2J;TAF2;POLR2K","","R-HSA-167477;R-HSA-167130;R-HSA-167134;R-HSA-167118"
R-HSA-75953,"RNA Polymerase II Transcription Initiation",21,52,0.0036694658104579774,0.5532649375795542,0.923563564406533,3,3,2.458009012699713E-4,9606,Homo sapiens,"GTF2A1;GTF2A2;GTF2H2C;CCNH;TAF13;TAF9;GTF2F2;GTF2E2;CDK7;POLR2A;POLR2F;TAF7;TAF4B;TAF5;TAF4;POLR2I;MNAT1;POLR2J;TAF2;POLR2K","","R-HSA-75861;R-HSA-75864;R-HSA-75866"
R-HSA-211728,"Regulation of PAK-2p34 activity by PS-GAP/RHG10",1,2,1.411333004022299E-4,0.5589026892025484,0.923563564406533,2,2,1.638672675133142E-4,9606,Homo sapiens,"ARHGAP10","","R-HSA-211731;R-HSA-211716"
R-HSA-8877627,"Vitamin E",1,2,1.411333004022299E-4,0.5589026892025484,0.923563564406533,2,2,1.638672675133142E-4,9606,Homo sapiens,"TTPA","","R-HSA-8874705;R-HSA-8874718"
R-HSA-4043916,"Defective MPI causes MPI-CDG (CDG-1b)",1,2,1.411333004022299E-4,0.5589026892025484,0.923563564406533,1,1,8.19336337566571E-5,9606,Homo sapiens,"MPI","","R-HSA-3781832"
R-HSA-3359454,"Defective TCN2 causes hereditary megaloblastic anemia",1,2,1.411333004022299E-4,0.5589026892025484,0.923563564406533,1,1,8.19336337566571E-5,9606,Homo sapiens,"TCN2","","R-HSA-3299657"
R-HSA-5632927,"Defective Mismatch Repair Associated With MSH3",1,2,1.411333004022299E-4,0.5589026892025484,0.923563564406533,1,1,8.19336337566571E-5,9606,Homo sapiens,"MSH2","","R-HSA-5578663"
R-HSA-9036092,"Defective AVP does not bind AVPR2 and causes neurohypophyseal diabetes insipidus (NDI)",1,2,1.411333004022299E-4,0.5589026892025484,0.923563564406533,1,1,8.19336337566571E-5,9606,Homo sapiens,"OXT","","R-HSA-9035517"
R-HSA-5632968,"Defective Mismatch Repair Associated With MSH6",1,2,1.411333004022299E-4,0.5589026892025484,0.923563564406533,1,1,8.19336337566571E-5,9606,Homo sapiens,"MSH2","","R-HSA-5632970"
R-HSA-5619088,"Defective SLC39A4 causes acrodermatitis enteropathica, zinc-deficiency type (AEZ)",1,2,1.411333004022299E-4,0.5589026892025484,0.923563564406533,1,1,8.19336337566571E-5,9606,Homo sapiens,"SLC39A4","","R-HSA-5654125"
R-HSA-3642279,"TGFBR2 MSI Frameshift Mutants in Cancer",1,2,1.411333004022299E-4,0.5589026892025484,0.923563564406533,1,1,8.19336337566571E-5,9606,Homo sapiens,"B9D2","","R-HSA-3642203"
R-HSA-4043911,"Defective PMM2 causes PMM2-CDG (CDG-1a)",1,2,1.411333004022299E-4,0.5589026892025484,0.923563564406533,1,1,8.19336337566571E-5,9606,Homo sapiens,"PMM2","","R-HSA-3781926"
R-HSA-5602566,"TICAM1 deficiency - HSE",1,2,1.411333004022299E-4,0.5589026892025484,0.923563564406533,1,1,8.19336337566571E-5,9606,Homo sapiens,"LRRC3;TLR3","","R-HSA-5602712"
R-HSA-5602415,"UNC93B1 deficiency - HSE",1,2,1.411333004022299E-4,0.5589026892025484,0.923563564406533,1,1,8.19336337566571E-5,9606,Homo sapiens,"LRRC3;TLR3","","R-HSA-5607838"
R-HSA-111452,"Activation and oligomerization of BAK protein",1,2,1.411333004022299E-4,0.5589026892025484,0.923563564406533,2,3,2.458009012699713E-4,9606,Homo sapiens,"BID","","R-HSA-168848;R-HSA-139895"
R-HSA-169131,"Inhibition of PKR",1,2,1.411333004022299E-4,0.5589026892025484,0.923563564406533,1,2,1.638672675133142E-4,9606,Homo sapiens,"EIF2AK2","","R-HSA-168896"
R-HSA-73854,"RNA Polymerase I Promoter Clearance",35,87,0.006139298567497001,0.5628781227259758,0.923563564406533,10,10,8.193363375665711E-4,9606,Homo sapiens,"HIST1H2BN;GTF2H2C;HIST1H2BJ;CCNH;HIST1H2BK;CHD3;MTA1;ZNRD1;TAF1B;H2AFJ;TAF1C;TAF1A;TWISTNB;POLR2F;HIST1H3H;POLR2K;MAPK3;CAST;CBX3;H2AFZ;HIST1H2AK;H3F3A;MBD2;RPA1;CD3EAP;RPA2;GATAD2B;CDK7;KAT2A;POLR1D;HIST1H4J;MNAT1","","R-HSA-73729;R-HSA-73718;R-HSA-73865;R-HSA-73769;R-HSA-73736;R-HSA-73739;R-HSA-74986;R-HSA-73722;R-HSA-73757;R-HSA-73758"
R-HSA-2151201,"Transcriptional activation of mitochondrial biogenesis",35,87,0.006139298567497001,0.5628781227259758,0.923563564406533,28,32,0.0026218762802130272,9606,Homo sapiens,"NCOA1;NCOA2;MED1;ATF2;GABPB2;ACSS2;NCOA6;CHD9;C10orf2;IDH2;C1orf170;TFB2M;NR1D1;ATP5B;NCOR1;POLG2;MTERF;TGS1;CYCS;SSBP1;PPARA;PPARGC1A;MEF2D","","R-HSA-1605535;R-HSA-1368140;R-HSA-2466367;R-HSA-8940309;R-HSA-1592249;R-HSA-1592250;R-HSA-1592251;R-HSA-1592252;R-HSA-2466369;R-HSA-2466370;R-HSA-1592240;R-HSA-1592241;R-HSA-1592242;R-HSA-1592243;R-HSA-1605428;R-HSA-1592246;R-HSA-1592247;R-HSA-1592232;R-HSA-5688294;R-HSA-2466391;R-HSA-1592234;R-HSA-1592235;R-HSA-1592236;R-HSA-1592238;R-HSA-1592239;R-HSA-5688289;R-HSA-2466392;R-HSA-1592231"
R-HSA-390471,"Association of TriC/CCT with target proteins during biosynthesis",16,40,0.002822666008044598,0.5695523017513908,0.923563564406533,2,2,1.638672675133142E-4,9606,Homo sapiens,"NOP56;ARFGEF2;FBXW10;STAT3;GBA;CCT6B;CCT6A;CCNE2;XRN2;GAPDHS;FBXO6;FBXL3;FKBP9;TRIM16;FBXL5;TP53;CDRT1;WRAP53","","R-HSA-390470;R-HSA-391266"
R-HSA-73927,"Depurination",18,45,0.003175499259050173,0.5698735549976086,0.923563564406533,16,18,0.001474805407619828,9606,Homo sapiens,"HIST1H2BN;ACD;HIST1H2BJ;H2AFZ;MPG;HIST1H2AK;HIST1H2BK;TINF2;NEIL3;H2AFJ;POT1;HIST1H4J;MUTYH","","R-HSA-110240;R-HSA-9629492;R-HSA-110246;R-HSA-9629365;R-HSA-110248;R-HSA-110251;R-HSA-110250;R-HSA-9629470;R-HSA-9629373;R-HSA-9629216;R-HSA-9629483;R-HSA-9629195;R-HSA-110237;R-HSA-9629358;R-HSA-110239;R-HSA-110238"
R-HSA-110331,"Cleavage of the damaged purine",18,45,0.003175499259050173,0.5698735549976086,0.923563564406533,8,9,7.37402703809914E-4,9606,Homo sapiens,"HIST1H2BN;ACD;HIST1H2BJ;H2AFZ;MPG;HIST1H2AK;HIST1H2BK;TINF2;NEIL3;H2AFJ;POT1;HIST1H4J;MUTYH","","R-HSA-9629216;R-HSA-9629492;R-HSA-110246;R-HSA-9629483;R-HSA-110248;R-HSA-110251;R-HSA-110250;R-HSA-9629470"
R-HSA-1368082,"RORA activates gene expression",10,25,0.0017641662550278738,0.5706763471869724,0.923563564406533,4,4,3.277345350266284E-4,9606,Homo sapiens,"NCOA1;SREBF1;NCOA2;MED1;CHD9;NCOA6;TGS1;EP300;PPARA","","R-HSA-1368081;R-HSA-5663264;R-HSA-1801587;R-HSA-5663293"
R-HSA-5635838,"Activation of SMO",8,20,0.001411333004022299,0.5725720715130458,0.923563564406533,9,9,7.37402703809914E-4,9606,Homo sapiens,"SHH;SMO;KIF3A;IHH;IQCE;ARRB2;EFCAB7;GAS8","","R-HSA-5632679;R-HSA-5633040;R-HSA-5632672;R-HSA-5632674;R-HSA-5632668;R-HSA-5632671;R-HSA-5632670;R-HSA-5633051;R-HSA-5632667"
R-HSA-427413,"NoRC negatively regulates rRNA expression",32,80,0.005645332016089196,0.57497700858092,0.923563564406533,5,7,5.735354362965998E-4,9606,Homo sapiens,"HIST1H2BN;GTF2H2C;HIST1H2BJ;CCNH;HIST1H2BK;ZNRD1;TAF1B;H2AFJ;TAF1C;TAF1A;TWISTNB;DNMT3B;POLR2F;SAP18;HIST1H3H;POLR2K;CAST;H2AFZ;HIST1H2AK;H3F3A;MBD2;RPA1;CD3EAP;RPA2;SAP30;CDK7;POLR1D;HIST1H4J;MNAT1","","R-HSA-427366;R-HSA-427409;R-HSA-5227490;R-HSA-433672;R-HSA-427337"
R-HSA-111461,"Cytochrome c-mediated apoptotic response",6,15,0.0010584997530167244,0.5763560185011076,0.923563564406533,12,12,9.832036050798853E-4,9606,Homo sapiens,"AVEN;CASP7;CARD8;CYCS;UACA;MAPK3","","R-HSA-114256;R-HSA-114259;R-HSA-9627056;R-HSA-9627089;R-HSA-6804596;R-HSA-114261;R-HSA-9627078;R-HSA-6805507;R-HSA-6805426;R-HSA-6804652;R-HSA-114252;R-HSA-114254"
R-HSA-5685939,"HDR through MMEJ (alt-NHEJ)",6,15,0.0010584997530167244,0.5763560185011076,0.923563564406533,8,8,6.554690700532568E-4,9606,Homo sapiens,"RAD50;SLC22A5;PARP1;PARP2;RBBP8;LIG3;NBN","","R-HSA-5687653;R-HSA-5687664;R-HSA-5687484;R-HSA-5687675;R-HSA-5687640;R-HSA-5687464;R-HSA-5687673;R-HSA-5687465"
R-HSA-1250342,"PI3K events in ERBB4 signaling",6,15,0.0010584997530167244,0.5763560185011076,0.923563564406533,2,2,1.638672675133142E-4,9606,Homo sapiens,"BTC;NRG4;PIK3R1;HBEGF;EREG","","R-HSA-1250370;R-HSA-1250353"
R-HSA-1502540,"Signaling by Activin",6,15,0.0010584997530167244,0.5763560185011076,0.923563564406533,8,10,8.193363375665711E-4,9606,Homo sapiens,"SMAD2;SMAD4;ACVR1C;SMAD3;FOXH1;ACVR1B","","R-HSA-1549526;R-HSA-173488;R-HSA-1181153;R-HSA-2470483;R-HSA-2470508;R-HSA-1225919;R-HSA-170847;R-HSA-1181149"
R-HSA-159782,"Removal of aminoterminal propeptides from gamma-carboxylated proteins",4,10,7.056665020111495E-4,0.5843979578445364,0.923563564406533,9,9,7.37402703809914E-4,9606,Homo sapiens,"F7;F10;PROZ;FURIN","","R-HSA-163843;R-HSA-159728;R-HSA-163798;R-HSA-159796;R-HSA-159733;R-HSA-159771;R-HSA-159868;R-HSA-6807224;R-HSA-159773"
R-HSA-8851907,"MET activates PI3K/AKT signaling",4,10,7.056665020111495E-4,0.5843979578445364,0.923563564406533,5,5,4.0966816878328555E-4,9606,Homo sapiens,"HGF;GAB1;PIK3R1;MET","","R-HSA-8851908;R-HSA-8852019;R-HSA-8851954;R-HSA-8851919;R-HSA-8851933"
R-HSA-8849473,"PTK6 Expression",4,10,7.056665020111495E-4,0.5843979578445364,0.923563564406533,3,3,2.458009012699713E-4,9606,Homo sapiens,"HMX3;PTK6;HIF1A;PELP1","","R-HSA-8848804;R-HSA-8856930;R-HSA-8848812"
R-HSA-72731,"Recycling of eIF2:GDP",4,10,7.056665020111495E-4,0.5843979578445364,0.923563564406533,2,2,1.638672675133142E-4,9606,Homo sapiens,"EIF2B3;EIF2B2;EIF2S2;EIF2S1","","R-HSA-72722;R-HSA-72670"
R-HSA-190371,"FGFR3b ligand binding and activation",4,10,7.056665020111495E-4,0.5843979578445364,0.923563564406533,2,2,1.638672675133142E-4,9606,Homo sapiens,"FGF17;FGF8;FGF9;FGFR3","","R-HSA-190385;R-HSA-190263"
R-HSA-5336415,"Uptake and function of diphtheria toxin",4,10,7.056665020111495E-4,0.5843979578445364,0.923563564406533,4,5,4.0966816878328555E-4,9606,Homo sapiens,"HSP90AA1;CD9;SLC29A1;HBEGF","","R-HSA-5336417;R-HSA-5336420;R-HSA-5336422;R-HSA-5336413"
R-HSA-162791,"Attachment of GPI anchor to uPAR",4,10,7.056665020111495E-4,0.5843979578445364,0.923563564406533,1,2,1.638672675133142E-4,9606,Homo sapiens,"PIGU;PIGT;GPAA1;PIGK","","R-HSA-162836"
R-HSA-73776,"RNA Polymerase II Promoter Escape",21,53,0.0037400324606590924,0.5878122794245195,0.923563564406533,7,7,5.735354362965998E-4,9606,Homo sapiens,"GTF2A1;GTF2A2;GTF2H2C;CCNH;TAF13;TAF9;GTF2F2;GTF2E2;CDK7;POLR2A;POLR2F;TAF7;TAF4B;TAF5;TAF4;POLR2I;MNAT1;POLR2J;TAF2;POLR2K","","R-HSA-75873;R-HSA-111264;R-HSA-76576;R-HSA-9613494;R-HSA-75850;R-HSA-9613497;R-HSA-75869"
R-HSA-68877,"Mitotic Prometaphase",83,207,0.014607296591630795,0.5889614438477504,0.923563564406533,15,15,0.0012290045063498567,9606,Homo sapiens,"YWHAE;ZWILCH;MLF1IP;CASC5;BUB1B;CDC20;TUBA1C;PCM1;TUBB6;TUBA1B;SGOL2;TUBA1A;DBT;TUBB1;NUF2;CEP250;DIP2A;NEK2;NINL;NDEL1;AZI1;HSP90AA1;CEP135;CSNK2A1;CSNK2A2;HAUS4;TUBG2;HAUS5;TUBG1;TUBA4A;HAUS1;KIF2A;NME7;AKAP9;BIRC5;KIF2C;MAPRE1;SFI1;ITGB3BP;PAFAH1B1;SEH1L;MIS12;NCAPG;CDCA8;PDS5B;CENPA;SKA1;NCAPH;AURKB;SKA2;CCNB2;PPP2CB;DSN1;CCNB1;RAD21;CEP192;PCNT;CEP76;PLK4;CENPT;DYNC1H1;CEP152;PLK1;NDC80;CENPE;CENPF;APITD1;RPS27;CENPH;TAOK1;CENPJ;CENPK;CENPL;CENPM;TUBGCP6;NCAPD2;CENPN;TUBGCP3;B9D2;CENPO;TUBGCP4;CENPQ;MAD2L1","","R-HSA-2468293;R-HSA-2514854;R-HSA-375302;R-HSA-2545253;R-HSA-1638803;R-HSA-2466068;R-HSA-2529015;R-HSA-2484822;R-HSA-2520883;R-HSA-2467794;R-HSA-380316;R-HSA-380508;R-HSA-2529020;R-HSA-2468287;R-HSA-1638821"
R-HSA-76061,"RNA Polymerase III Transcription Initiation From Type 1 Promoter",11,28,0.001975866205631219,0.5936834225873059,0.923563564406533,5,5,4.0966816878328555E-4,9606,Homo sapiens,"CRCP;POLR3D;POLR1D;POLR3F;GTF3A;POLR2F;POLR3G;POLR3H;BDP1;POLR3K;POLR2K","","R-HSA-76052;R-HSA-76054;R-HSA-76056;R-HSA-83723;R-HSA-76060"
R-HSA-5218859,"Regulated Necrosis",11,28,0.001975866205631219,0.5936834225873059,0.923563564406533,12,13,0.0010651372388365424,9606,Homo sapiens,"UBB;MLKL;RIPK3;TRADD;FAS;TNFRSF10B;FASLG;TNFRSF10A;CFLAR;RPS27A","","R-HSA-3465429;R-HSA-5218891;R-HSA-5357828;R-HSA-5218906;R-HSA-5213466;R-HSA-5675456;R-HSA-5357927;R-HSA-5218905;R-HSA-5213464;R-HSA-5675470;R-HSA-5213462;R-HSA-5620975"
R-HSA-5213460,"RIPK1-mediated regulated necrosis",11,28,0.001975866205631219,0.5936834225873059,0.923563564406533,12,13,0.0010651372388365424,9606,Homo sapiens,"UBB;MLKL;RIPK3;TRADD;FAS;TNFRSF10B;FASLG;TNFRSF10A;CFLAR;RPS27A","","R-HSA-3465429;R-HSA-5218891;R-HSA-5357828;R-HSA-5218906;R-HSA-5213466;R-HSA-5675456;R-HSA-5357927;R-HSA-5218905;R-HSA-5213464;R-HSA-5675470;R-HSA-5213462;R-HSA-5620975"
R-HSA-6804760,"Regulation of TP53 Activity through Methylation",9,23,0.0016230329546256439,0.5974032244831928,0.923563564406533,12,12,9.832036050798853E-4,9606,Homo sapiens,"CDS1;PRMT5;UBB;TTC5;CHEK2;SMYD2;EP300;MDM4;RPS27A;TP53","","R-HSA-6804229;R-HSA-6804276;R-HSA-6804242;R-HSA-3222116;R-HSA-6805730;R-HSA-6804383;R-HSA-6804253;R-HSA-6805740;R-HSA-3222237;R-HSA-6804379;R-HSA-6805755;R-HSA-6804266"
R-HSA-9614657,"FOXO-mediated transcription of cell death genes",9,23,0.0016230329546256439,0.5974032244831928,0.923563564406533,13,15,0.0012290045063498567,9606,Homo sapiens,"PINK1;DDIT3;EP300;FASLG;FOXO1;BBC3","","R-HSA-9622579;R-HSA-9621270;R-HSA-9621242;R-HSA-9621116;R-HSA-9622627;R-HSA-9622630;R-HSA-9614662;R-HSA-9622667;R-HSA-9621289;R-HSA-9622604;R-HSA-9622668;R-HSA-9622572;R-HSA-9614669"
R-HSA-180336,"SHC1 events in EGFR signaling",7,18,0.0012701997036200692,0.603389473387056,0.923563564406533,4,4,3.277345350266284E-4,9606,Homo sapiens,"BTC;NRAS;EGF;TGFA;EGFR;HBEGF;EREG","","R-HSA-177936;R-HSA-177925;R-HSA-177945;R-HSA-177933"
R-HSA-5654227,"Phospholipase C-mediated cascade; FGFR3",7,18,0.0012701997036200692,0.603389473387056,0.923563564406533,3,3,2.458009012699713E-4,9606,Homo sapiens,"FGF17;FGF8;FGF9;PLCG1;FGFR3;FGF23","","R-HSA-5654148;R-HSA-5654224;R-HSA-5654222"
R-HSA-5607763,"CLEC7A (Dectin-1) induces NFAT activation",7,18,0.0012701997036200692,0.603389473387056,0.923563564406533,5,6,4.916018025399426E-4,9606,Homo sapiens,"PPP3CA;PPP3CC;ITPR2;NFATC2;NFATC1;ITPR3","","R-HSA-2730872;R-HSA-169683;R-HSA-169680;R-HSA-2730849;R-HSA-2730867"
R-HSA-111471,"Apoptotic factor-mediated response",7,18,0.0012701997036200692,0.603389473387056,0.923563564406533,19,26,0.002130274477673085,9606,Homo sapiens,"AVEN;CASP7;CARD8;BAX;CYCS;UACA;MAPK3","","R-HSA-9627056;R-HSA-114307;R-HSA-9627089;R-HSA-6805507;R-HSA-114440;R-HSA-6804652;R-HSA-114284;R-HSA-114252;R-HSA-114254;R-HSA-114256;R-HSA-9627107;R-HSA-114259;R-HSA-6804596;R-HSA-114354;R-HSA-114261;R-HSA-9627078;R-HSA-6805426;R-HSA-114361;R-HSA-114392"
R-HSA-1433559,"Regulation of KIT signaling",7,18,0.0012701997036200692,0.603389473387056,0.923563564406533,5,8,6.554690700532568E-4,9606,Homo sapiens,"LYN;YES1;LCK;SRC;PRKCA;SOCS6;SH2B2","","R-HSA-1433508;R-HSA-205319;R-HSA-1433506;R-HSA-1470011;R-HSA-205244"
R-HSA-5619507,"Activation of HOX genes during differentiation",46,116,0.008185731423329335,0.6044362181833138,0.923563564406533,37,43,0.003523146251536256,9606,Homo sapiens,"HIST1H2BN;TRAM1;RARG;HIST1H2BJ;HIST1H2BK;POLR2A;H2AFJ;HOXA3;POLR2F;HOXA2;EP300;HOXA1;HIST1H3H;POLR2I;POLR2J;POLR2K;HOXA4;H2AFZ;NCOA6;HIST1H2AK;NCOA3;H3F3A;PIAS2;PBX1;NCOR1;RARA;HOXB4;HOXB2;HIST1H4J;ZNF335;EZH2","","R-HSA-5617877;R-HSA-5617492;R-HSA-5617431;R-HSA-5617879;R-HSA-5621010;R-HSA-5617874;R-HSA-6810159;R-HSA-6810158;R-HSA-5617887;R-HSA-5617881;R-HSA-5617479;R-HSA-5617862;R-HSA-6810161;R-HSA-5617859;R-HSA-5617485;R-HSA-5617484;R-HSA-5617676;R-HSA-5693644;R-HSA-5617486;R-HSA-5617672;R-HSA-5617483;R-HSA-5617867;R-HSA-5621002;R-HSA-5617866;R-HSA-5617462;R-HSA-5617650;R-HSA-5617458;R-HSA-5617661;R-HSA-5617471;R-HSA-5617445;R-HSA-5617452;R-HSA-5617454;R-HSA-6810139;R-HSA-5617641;R-HSA-5617896;R-HSA-5617643;R-HSA-5617642"
R-HSA-5617472,"Activation of anterior HOX genes in hindbrain development during early embryogenesis",46,116,0.008185731423329335,0.6044362181833138,0.923563564406533,37,43,0.003523146251536256,9606,Homo sapiens,"HIST1H2BN;TRAM1;RARG;HIST1H2BJ;HIST1H2BK;POLR2A;H2AFJ;HOXA3;POLR2F;HOXA2;EP300;HOXA1;HIST1H3H;POLR2I;POLR2J;POLR2K;HOXA4;H2AFZ;NCOA6;HIST1H2AK;NCOA3;H3F3A;PIAS2;PBX1;NCOR1;RARA;HOXB4;HOXB2;HIST1H4J;ZNF335;EZH2","","R-HSA-5617877;R-HSA-5617492;R-HSA-5617431;R-HSA-5617879;R-HSA-5621010;R-HSA-5617874;R-HSA-6810159;R-HSA-6810158;R-HSA-5617887;R-HSA-5617881;R-HSA-5617479;R-HSA-5617862;R-HSA-6810161;R-HSA-5617859;R-HSA-5617485;R-HSA-5617484;R-HSA-5617676;R-HSA-5693644;R-HSA-5617486;R-HSA-5617672;R-HSA-5617483;R-HSA-5617867;R-HSA-5621002;R-HSA-5617866;R-HSA-5617462;R-HSA-5617650;R-HSA-5617458;R-HSA-5617661;R-HSA-5617471;R-HSA-5617445;R-HSA-5617452;R-HSA-5617454;R-HSA-6810139;R-HSA-5617641;R-HSA-5617896;R-HSA-5617643;R-HSA-5617642"
R-HSA-3249367,"STAT6-mediated induction of chemokines",2,5,3.5283325100557477E-4,0.606371806936922,0.923563564406533,6,6,4.916018025399426E-4,9606,Homo sapiens,"STAT5B;TMEM173","","R-HSA-3249379;R-HSA-3249378;R-HSA-3249371;R-HSA-3249370;R-HSA-3249372;R-HSA-3249390"
R-HSA-75157,"FasL/ CD95L signaling",2,5,3.5283325100557477E-4,0.606371806936922,0.923563564406533,5,5,4.0966816878328555E-4,9606,Homo sapiens,"FAS;FASLG","","R-HSA-83586;R-HSA-83650;R-HSA-71050;R-HSA-141310;R-HSA-75244"
R-HSA-191650,"Regulation of gap junction activity",2,5,3.5283325100557477E-4,0.606371806936922,0.923563564406533,4,4,3.277345350266284E-4,9606,Homo sapiens,"TJP1;SRC","","R-HSA-191654;R-HSA-191636;R-HSA-191656;R-HSA-190541"
R-HSA-9034793,"Activated NTRK3 signals through PLCG1",2,5,3.5283325100557477E-4,0.606371806936922,0.923563564406533,3,3,2.458009012699713E-4,9606,Homo sapiens,"NTRK3;PLCG1","","R-HSA-9034796;R-HSA-9034814;R-HSA-9034855"
R-HSA-380095,"Tachykinin receptors bind tachykinins",2,5,3.5283325100557477E-4,0.606371806936922,0.923563564406533,3,3,2.458009012699713E-4,9606,Homo sapiens,"TAC3;TAC1","","R-HSA-383363;R-HSA-383373;R-HSA-380076"
R-HSA-8853336,"Signaling by plasma membrane FGFR1 fusions",2,5,3.5283325100557477E-4,0.606371806936922,0.923563564406533,2,2,1.638672675133142E-4,9606,Homo sapiens,"BAG4;ERLIN2","","R-HSA-8853325;R-HSA-8853322"
R-HSA-6802953,"RAS signaling downstream of NF1 loss-of-function variants",2,5,3.5283325100557477E-4,0.606371806936922,0.923563564406533,1,1,8.19336337566571E-5,9606,Homo sapiens,"NRAS;NF1","","R-HSA-6802837"
R-HSA-8941237,"Invadopodia formation",2,5,3.5283325100557477E-4,0.606371806936922,0.923563564406533,1,1,8.19336337566571E-5,9606,Homo sapiens,"ADAM15;SH3PXD2A","","R-HSA-8941234"
R-HSA-111457,"Release of apoptotic factors from the mitochondria",2,5,3.5283325100557477E-4,0.606371806936922,0.923563564406533,2,4,3.277345350266284E-4,9606,Homo sapiens,"BAX;CYCS","","R-HSA-114307;R-HSA-114284"
R-HSA-167060,"NGF processing",2,5,3.5283325100557477E-4,0.606371806936922,0.923563564406533,1,5,4.0966816878328555E-4,9606,Homo sapiens,"FURIN;PCSK6","","R-HSA-187020"
R-HSA-9036866,"Expression and Processing of Neurotrophins",2,5,3.5283325100557477E-4,0.606371806936922,0.923563564406533,1,5,4.0966816878328555E-4,9606,Homo sapiens,"FURIN;PCSK6","","R-HSA-187020"
R-HSA-8863795,"Downregulation of ERBB2 signaling",14,36,0.0025403994072401384,0.6109103043478494,0.923563564406533,13,14,0.0011470708725931996,9606,Homo sapiens,"HSP90AA1;EGF;EGFR;EREG;BTC;UBB;ERBB3;NRG4;ERBB2;STUB1;BDP1;RPS27A;HBEGF","","R-HSA-1358801;R-HSA-8864105;R-HSA-1918092;R-HSA-1358789;R-HSA-1918095;R-HSA-1358790;R-HSA-1963563;R-HSA-1358797;R-HSA-8864125;R-HSA-1358798;R-HSA-8863804;R-HSA-1358792;R-HSA-1358795"
R-HSA-68962,"Activation of the pre-replicative complex",14,36,0.0025403994072401384,0.6109103043478494,0.923563564406533,8,9,7.37402703809914E-4,9606,Homo sapiens,"MCM7;MCM8;PRIM1;RPA1;RPA2;CDC7;CDC6;POLE4;DBF4;POLE2;RPA3;MCM4;MCM5","","R-HSA-68960;R-HSA-68914;R-HSA-68917;R-HSA-68916;R-HSA-68919;R-HSA-68918;R-HSA-68954;R-HSA-68940"
R-HSA-111458,"Formation of apoptosome",5,13,9.173664526144944E-4,0.6138234532494035,0.923563564406533,10,10,8.193363375665711E-4,9606,Homo sapiens,"AVEN;CARD8;CYCS;UACA;MAPK3","","R-HSA-114256;R-HSA-114259;R-HSA-9627056;R-HSA-9627089;R-HSA-6804596;R-HSA-9627078;R-HSA-6805507;R-HSA-6805426;R-HSA-6804652;R-HSA-114254"
R-HSA-9627069,"Regulation of the apoptosome activity",5,13,9.173664526144944E-4,0.6138234532494035,0.923563564406533,6,6,4.916018025399426E-4,9606,Homo sapiens,"AVEN;CARD8;CYCS;UACA;MAPK3","","R-HSA-9627089;R-HSA-6804596;R-HSA-9627078;R-HSA-6805507;R-HSA-6805426;R-HSA-6804652"
R-HSA-113501,"Inhibition of replication initiation of damaged DNA by RB1/E2F1",5,13,9.173664526144944E-4,0.6138234532494035,0.923563564406533,3,3,2.458009012699713E-4,9606,Homo sapiens,"RB1;PPP2CB;NECAB3;TFDP1;PRIM1;E2F1","","R-HSA-113504;R-HSA-113643;R-HSA-113503"
R-HSA-8934903,"Receptor Mediated Mitophagy",5,13,9.173664526144944E-4,0.6138234532494035,0.923563564406533,4,7,5.735354362965998E-4,9606,Homo sapiens,"MAP1LC3B;MAP1LC3A;CSNK2A1;SRC;CSNK2A2","","R-HSA-8948143;R-HSA-8959571;R-HSA-8959573;R-HSA-8948039"
