Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-3828062,"Glycogen storage disease type 0 (muscle GYS1)",1,4,2.8451525713066365E-4,0.5346129375016304,0.8579700493570855,1,1,8.344459279038718E-5,9606,Homo sapiens,"GYS1","","R-HSA-3828061"
R-HSA-5683329,"Defective ABCD4 causes methylmalonic aciduria and homocystinuria, cblj type (MAHCJ)",1,4,2.8451525713066365E-4,0.5346129375016304,0.8579700493570855,1,1,8.344459279038718E-5,9606,Homo sapiens,"ABCD4","","R-HSA-5683325"
R-HSA-1299308,"Tandem of pore domain in a weak inwardly rectifying K+ channels (TWIK)",1,4,2.8451525713066365E-4,0.5346129375016304,0.8579700493570855,1,1,8.344459279038718E-5,9606,Homo sapiens,"KCNK1","","R-HSA-1299304"
R-HSA-3814836,"Glycogen storage disease type XV (GYG1)",1,4,2.8451525713066365E-4,0.5346129375016304,0.8579700493570855,1,1,8.344459279038718E-5,9606,Homo sapiens,"GYS1","","R-HSA-3814838"
R-HSA-5633231,"Defective ALG14 causes congenital myasthenic syndrome (ALG14-CMS)",1,4,2.8451525713066365E-4,0.5346129375016304,0.8579700493570855,1,1,8.344459279038718E-5,9606,Homo sapiens,"ALG14","","R-HSA-5633241"
R-HSA-168277,"Influenza Virus Induced Apoptosis",1,4,2.8451525713066365E-4,0.5346129375016304,0.8579700493570855,1,2,1.6688918558077436E-4,9606,Homo sapiens,"B9D2","","R-HSA-168865"
R-HSA-9014843,"Interleukin-33 signaling",1,4,2.8451525713066365E-4,0.5346129375016304,0.8579700493570855,1,2,1.6688918558077436E-4,9606,Homo sapiens,"IL1RAP","","R-HSA-448603"
R-HSA-211736,"Stimulation of the cell death response by PAK-2p34",1,4,2.8451525713066365E-4,0.5346129375016304,0.8579700493570855,1,4,3.337783711615487E-4,9606,Homo sapiens,"CASP3","","R-HSA-211651"
R-HSA-844615,"The AIM2 inflammasome",1,4,2.8451525713066365E-4,0.5346129375016304,0.8579700493570855,1,4,3.337783711615487E-4,9606,Homo sapiens,"CASP1","","R-HSA-844618"
R-HSA-8864260,"Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors",10,52,0.003698698342698627,0.5350255774132522,0.8579700493570855,14,44,0.003671562082777036,9606,Homo sapiens,"KDM5B;CREBBP;CITED2;ATAD2;EP300;DEK;ESR1;HSPD1","","R-HSA-8869575;R-HSA-8869542;R-HSA-8865280;R-HSA-8864718;R-HSA-8869580;R-HSA-8864395;R-HSA-8865256;R-HSA-8937369;R-HSA-8869558;R-HSA-8869590;R-HSA-8864307;R-HSA-8865265;R-HSA-8864381;R-HSA-8864729"
R-HSA-5205647,"Mitophagy",6,31,0.002204993242762643,0.5426945780609693,0.8579700493570855,6,15,0.0012516688918558078,9606,Homo sapiens,"CSNK2A1;CSNK2B;MFN1;MFN2;ATG12;ATG5","","R-HSA-5205663;R-HSA-5205673;R-HSA-8959571;R-HSA-5205682;R-HSA-5205649;R-HSA-8948039"
R-HSA-5696395,"Formation of Incision Complex in GG-NER",9,47,0.003343054271285298,0.5427364482316906,0.8579700493570855,10,10,8.344459279038719E-4,9606,Homo sapiens,"CUL4A;DDB1;BIVM;ERCC3;CCNH;ERCC1;ERCC2;ERCC5;CHD1L;GTF2H4","","R-HSA-6790487;R-HSA-6790454;R-HSA-5690996;R-HSA-109955;R-HSA-5689317;R-HSA-5689861;R-HSA-5696465;R-HSA-5696670;R-HSA-5690991;R-HSA-5691000"
R-HSA-379726,"Mitochondrial tRNA aminoacylation",9,47,0.003343054271285298,0.5427364482316906,0.8579700493570855,9,21,0.0017523364485981308,9606,Homo sapiens,"AARS2;KARS;DARS2;GARS;IARS2;CARS2;HARS2;EARS2;FARS2","","R-HSA-380229;R-HSA-380177;R-HSA-380240;R-HSA-380176;R-HSA-380158;R-HSA-380233;R-HSA-380216;R-HSA-380203;R-HSA-380234"
R-HSA-162592,"Integration of provirus",3,15,0.0010669322142399886,0.5466843975120086,0.8579700493570855,12,14,0.0011682242990654205,9606,Homo sapiens,"LIG4;BANF1;KPNA1","","R-HSA-175250;R-HSA-164514;R-HSA-8951690;R-HSA-175174;R-HSA-175108;R-HSA-164522;R-HSA-175258;R-HSA-173115;R-HSA-175177;R-HSA-162590;R-HSA-164845;R-HSA-175117"
R-HSA-9028731,"Activated NTRK2 signals through FRS2 and FRS3",3,15,0.0010669322142399886,0.5466843975120086,0.8579700493570855,5,7,5.841121495327102E-4,9606,Homo sapiens,"FRS2;KRAS","","R-HSA-9032073;R-HSA-9028728;R-HSA-9028730;R-HSA-9031981;R-HSA-9032067"
R-HSA-110362,"POLB-Dependent Long Patch Base Excision Repair",3,15,0.0010669322142399886,0.5466843975120086,0.8579700493570855,5,10,8.344459279038719E-4,9606,Homo sapiens,"LIG1;ADPRHL2;APEX1","","R-HSA-5651792;R-HSA-5649873;R-HSA-5651789;R-HSA-5651773;R-HSA-8952903"
R-HSA-8876384,"Listeria monocytogenes entry into host cells",5,26,0.0018493491713493136,0.5545710338176925,0.8579700493570855,10,13,0.0010847797062750334,9606,Homo sapiens,"CDH3;CDH1;CTNNB1;CBL;CBLL1;EPS15","","R-HSA-8876262;R-HSA-8876246;R-HSA-8876948;R-HSA-8876258;R-HSA-8876993;R-HSA-8876497;R-HSA-8876240;R-HSA-8876255;R-HSA-8877003;R-HSA-112333"
R-HSA-3214858,"RMTs methylate histone arginines",10,53,0.0037698271569812933,0.5588959379028219,0.8579700493570855,16,22,0.001835781041388518,9606,Homo sapiens,"HIST2H2AA3;CDK4;HIST4H4;CARM1;ACTL6A;DNMT3A;H2AFV;ARID1A;ARID2;ARID1B","","R-HSA-5205867;R-HSA-5216234;R-HSA-5205799;R-HSA-3215385;R-HSA-5212679;R-HSA-3215448;R-HSA-5205798;R-HSA-5205861;R-HSA-5661117;R-HSA-5205824;R-HSA-5661126;R-HSA-5205822;R-HSA-3215426;R-HSA-5205820;R-HSA-5229203;R-HSA-5229010"
R-HSA-167158,"Formation of the HIV-1 Early Elongation Complex",7,37,0.0026317661284586385,0.5614921068068248,0.8579700493570855,5,5,4.1722296395193593E-4,9606,Homo sapiens,"CTDP1;ERCC3;CCNH;ERCC2;GTF2F1;GTF2F2;GTF2H4","","R-HSA-167072;R-HSA-167089;R-HSA-167478;R-HSA-167083;R-HSA-167085"
R-HSA-113418,"Formation of the Early Elongation Complex",7,37,0.0026317661284586385,0.5614921068068248,0.8579700493570855,3,3,2.5033377837116157E-4,9606,Homo sapiens,"CTDP1;ERCC3;CCNH;ERCC2;GTF2F1;GTF2F2;GTF2H4","","R-HSA-113402;R-HSA-112383;R-HSA-113407"
R-HSA-399719,"Trafficking of AMPA receptors",7,37,0.0026317661284586385,0.5614921068068248,0.8579700493570855,3,4,3.337783711615487E-4,9606,Homo sapiens,"DLG1;DLG4;AP2S1;MDM2;AP2B1;AP2A2;AP2M1","","R-HSA-416320;R-HSA-416639;R-HSA-421007"
R-HSA-5250913,"Positive epigenetic regulation of rRNA expression",15,80,0.005690305142613272,0.5646676677397378,0.8579700493570855,6,7,5.841121495327102E-4,9606,Homo sapiens,"HIST2H2AA3;GSK3B;GSK3A;HDAC2;H3F3B;EHMT2;H3F3A;H2AFV;CD3EAP;CHD4;CHD3;DEK;BAZ1B;GATAD2B;KAT2A;HIST4H4;EP300","","R-HSA-427383;R-HSA-5250930;R-HSA-5250947;R-HSA-5250938;R-HSA-427404;R-HSA-427336"
R-HSA-69236,"G1 Phase",9,48,0.0034141830855679636,0.5677301507378667,0.8579700493570855,12,14,0.0011682242990654205,9606,Homo sapiens,"CDKN1B;CDK6;CCND2;CCNH;CDK4;ABL1;CUL1;E2F4;E2F5","","R-HSA-182594;R-HSA-8941915;R-HSA-1363328;R-HSA-8942607;R-HSA-1363331;R-HSA-9018017;R-HSA-69227;R-HSA-8942803;R-HSA-8942836;R-HSA-1226094;R-HSA-1226095;R-HSA-8941895"
R-HSA-69231,"Cyclin D associated events in G1",9,48,0.0034141830855679636,0.5677301507378667,0.8579700493570855,12,14,0.0011682242990654205,9606,Homo sapiens,"CDKN1B;CDK6;CCND2;CCNH;CDK4;ABL1;CUL1;E2F4;E2F5","","R-HSA-182594;R-HSA-8941915;R-HSA-1363328;R-HSA-8942607;R-HSA-1363331;R-HSA-9018017;R-HSA-69227;R-HSA-8942803;R-HSA-8942836;R-HSA-1226094;R-HSA-1226095;R-HSA-8941895"
R-HSA-427389,"ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression",9,48,0.0034141830855679636,0.5677301507378667,0.8579700493570855,3,4,3.337783711615487E-4,9606,Homo sapiens,"HIST2H2AA3;HDAC2;H3F3B;HIST4H4;EHMT2;H3F3A;H2AFV;CHD4;CHD3;GATAD2B","","R-HSA-427383;R-HSA-427404;R-HSA-427336"
R-HSA-2562578,"TRIF-mediated programmed cell death",2,10,7.11288142826659E-4,0.5697269114249908,0.8579700493570855,2,3,2.5033377837116157E-4,9606,Homo sapiens,"CASP8;FADD","","R-HSA-2562564;R-HSA-2562541"
R-HSA-1369007,"Mitochondrial ABC transporters",2,10,7.11288142826659E-4,0.5697269114249908,0.8579700493570855,1,2,1.6688918558077436E-4,9606,Homo sapiens,"ABCB10;ABCB8","","R-HSA-382560"
R-HSA-1169092,"Activation of RAS in B cells",2,10,7.11288142826659E-4,0.5697269114249908,0.8579700493570855,1,2,1.6688918558077436E-4,9606,Homo sapiens,"KRAS","","R-HSA-1168636"
R-HSA-9022707,"MECP2 regulates transcription factors",2,10,7.11288142826659E-4,0.5697269114249908,0.8579700493570855,2,8,6.675567423230974E-4,9606,Homo sapiens,"CREB1","","R-HSA-9021851;R-HSA-9021847"
R-HSA-400042,"Adrenaline,noradrenaline inhibits insulin secretion",6,32,0.0022761220570453092,0.5733172544647785,0.8579700493570855,5,6,5.006675567423231E-4,9606,Homo sapiens,"GNGT1;GNB2;GNB1;ADCY6;ADRA2A","","R-HSA-400071;R-HSA-400037;R-HSA-400097;R-HSA-400046;R-HSA-400092"
R-HSA-6804757,"Regulation of TP53 Degradation",8,43,0.003058539014154634,0.5777402664639395,0.8579700493570855,25,30,0.0025033377837116156,9606,Homo sapiens,"DAXX;AKT2;CCNG1;MDM2;AKT1;MDM4","","R-HSA-6792871;R-HSA-198599;R-HSA-3222072;R-HSA-349455;R-HSA-6792491;R-HSA-3215295;R-HSA-6804724;R-HSA-6791409;R-HSA-6793661;R-HSA-5633460;R-HSA-6804998;R-HSA-5689972;R-HSA-6804741;R-HSA-6795460;R-HSA-6804996;R-HSA-6793666;R-HSA-6804879;R-HSA-6804942;R-HSA-6795667;R-HSA-349426;R-HSA-6792863;R-HSA-3700992;R-HSA-6805022;R-HSA-6804955;R-HSA-3700997"
R-HSA-8943724,"Regulation of PTEN gene transcription",13,70,0.004979016999786614,0.5787479859732239,0.8579700493570855,8,15,0.0012516688918558078,9606,Homo sapiens,"CBX8;HDAC5;HDAC2;HDAC3;EED;ATN1;CHD4;CHD3;GATAD2B;MAPK1;MAF1;BAP1;MAPK3","","R-HSA-8944104;R-HSA-8943817;R-HSA-8944457;R-HSA-6807077;R-HSA-8944047;R-HSA-8943780;R-HSA-8944420;R-HSA-8944454"
R-HSA-6802949,"Signaling by RAS mutants",12,65,0.004623372928373284,0.5867023029919347,0.8579700493570855,8,8,6.675567423230974E-4,9606,Homo sapiens,"BRAP;ARRB2;IQGAP3;ACTG1;APBB1IP;MAPK1;CSK;KRAS;CALM3;CALM1;CALM2;MARK3;MAPK3","","R-HSA-6802834;R-HSA-6803233;R-HSA-6802926;R-HSA-6802925;R-HSA-6802924;R-HSA-6802908;R-HSA-6802922;R-HSA-6803240"
R-HSA-8984722,"Interleukin-35 Signalling",3,16,0.0011380610285226546,0.5900537312100349,0.8579700493570855,24,26,0.0021695594125500667,9606,Homo sapiens,"CANX;EBI3","","R-HSA-8984012;R-HSA-8983983;R-HSA-8984014;R-HSA-8983841;R-HSA-8984001;R-HSA-8983872;R-HSA-8984963;R-HSA-8983845;R-HSA-8950405;R-HSA-8983876;R-HSA-8983878;R-HSA-8950362;R-HSA-8983835;R-HSA-6809140;R-HSA-8983834;R-HSA-448627;R-HSA-8983996;R-HSA-8983519;R-HSA-8983870;R-HSA-8983518;R-HSA-8950740;R-HSA-8984021;R-HSA-8950453;R-HSA-8984023"
R-HSA-8853334,"Signaling by FGFR3 fusions in cancer",3,16,0.0011380610285226546,0.5900537312100349,0.8579700493570855,7,9,7.510013351134847E-4,9606,Homo sapiens,"FRS2;KRAS","","R-HSA-8853316;R-HSA-8853315;R-HSA-8853314;R-HSA-8853310;R-HSA-8853308;R-HSA-8853323;R-HSA-8853307"
R-HSA-8941856,"RUNX3 regulates NOTCH signaling",3,16,0.0011380610285226546,0.5900537312100349,0.8579700493570855,5,7,5.841121495327102E-4,9606,Homo sapiens,"CREBBP;KAT2A;EP300","","R-HSA-1980047;R-HSA-8878243;R-HSA-4396347;R-HSA-8878237;R-HSA-8878220"
R-HSA-4641265,"Repression of WNT target genes",3,16,0.0011380610285226546,0.5900537312100349,0.8579700493570855,3,7,5.841121495327102E-4,9606,Homo sapiens,"CTBP2;CTBP1;AES","","R-HSA-4649028;R-HSA-5334050;R-HSA-5229348"
R-HSA-9005891,"Loss of function of MECP2 in Rett syndrome",3,16,0.0011380610285226546,0.5900537312100349,0.8579700493570855,2,5,4.1722296395193593E-4,9606,Homo sapiens,"HDAC3;GPS2;CALM3;CALM1;CALM2","","R-HSA-9005561;R-HSA-9005585"
R-HSA-9005895,"Pervasive developmental disorders",3,16,0.0011380610285226546,0.5900537312100349,0.8579700493570855,2,5,4.1722296395193593E-4,9606,Homo sapiens,"HDAC3;GPS2;CALM3;CALM1;CALM2","","R-HSA-9005561;R-HSA-9005585"
R-HSA-4655427,"SUMOylation of DNA methylation proteins",3,16,0.0011380610285226546,0.5900537312100349,0.8579700493570855,1,3,2.5033377837116157E-4,9606,Homo sapiens,"CBX8;DNMT3A;BAP1","","R-HSA-4655440"
R-HSA-5205685,"Pink/Parkin Mediated Mitophagy",4,22,0.00156483391421865,0.6059318300826548,0.8579700493570855,4,8,6.675567423230974E-4,9606,Homo sapiens,"MFN1;MFN2;ATG12;ATG5","","R-HSA-5205663;R-HSA-5205673;R-HSA-5205682;R-HSA-5205649"
R-HSA-448424,"Interleukin-17 signaling",14,77,0.005476918699765275,0.6101893917595734,0.8579700493570855,24,35,0.0029205607476635513,9606,Homo sapiens,"ATF1;MAP2K4;DUSP3;CHUK;FBXW11;CUL1;MAPK9;CREB1;MAPK7;MAPKAPK2;MAPK1;BTRC;MAP2K7;MAPK3","","R-HSA-168162;R-HSA-199910;R-HSA-5684275;R-HSA-450337;R-HSA-451649;R-HSA-198756;R-HSA-198731;R-HSA-450222;R-HSA-168136;R-HSA-450348;R-HSA-5684250;R-HSA-5684248;R-HSA-199917;R-HSA-450325;R-HSA-199895;R-HSA-199959;R-HSA-203797;R-HSA-168053;R-HSA-450257;R-HSA-198746;R-HSA-199929;R-HSA-450333;R-HSA-199935;R-HSA-5684267"
R-HSA-3642278,"Loss of Function of TGFBR2 in Cancer",1,5,3.556440714133295E-4,0.6156267898799999,0.8579700493570855,4,4,3.337783711615487E-4,9606,Homo sapiens,"B9D2","","R-HSA-3645780;R-HSA-3645778;R-HSA-3642203;R-HSA-3645786"
R-HSA-3645790,"TGFBR2 Kinase Domain Mutants in Cancer",1,5,3.556440714133295E-4,0.6156267898799999,0.8579700493570855,3,3,2.5033377837116157E-4,9606,Homo sapiens,"B9D2","","R-HSA-3645780;R-HSA-3645778;R-HSA-3645786"
R-HSA-8866906,"TFAP2 (AP-2) family regulates transcription of other transcription factors",1,5,3.556440714133295E-4,0.6156267898799999,0.8579700493570855,2,2,1.6688918558077436E-4,9606,Homo sapiens,"CITED2","","R-HSA-8864718;R-HSA-8864729"
R-HSA-209563,"Axonal growth stimulation",1,5,3.556440714133295E-4,0.6156267898799999,0.8579700493570855,2,2,1.6688918558077436E-4,9606,Homo sapiens,"ARHGDIA","","R-HSA-193668;R-HSA-193646"
R-HSA-4085011,"Defective GNE causes sialuria, Nonaka myopathy and inclusion body myopathy 2",1,5,3.556440714133295E-4,0.6156267898799999,0.8579700493570855,2,2,1.6688918558077436E-4,9606,Homo sapiens,"GNE","","R-HSA-4088322;R-HSA-4088338"
R-HSA-1368071,"NR1D1 (REV-ERBA) represses gene expression",1,5,3.556440714133295E-4,0.6156267898799999,0.8579700493570855,1,1,8.344459279038718E-5,9606,Homo sapiens,"HDAC3","","R-HSA-5663252"
R-HSA-5679001,"Defective ABCC2 causes Dubin-Johnson syndrome",1,5,3.556440714133295E-4,0.6156267898799999,0.8579700493570855,1,1,8.344459279038718E-5,9606,Homo sapiens,"ABCC2","","R-HSA-5679031"
R-HSA-1483076,"Synthesis of CL",1,5,3.556440714133295E-4,0.6156267898799999,0.8579700493570855,1,1,8.344459279038718E-5,9606,Homo sapiens,"CRLS1","","R-HSA-1483063"
R-HSA-844623,"The IPAF inflammasome",1,5,3.556440714133295E-4,0.6156267898799999,0.8579700493570855,1,2,1.6688918558077436E-4,9606,Homo sapiens,"CASP1","","R-HSA-844617"
R-HSA-139910,"Activation of BMF and translocation to mitochondria",1,5,3.556440714133295E-4,0.6156267898799999,0.8579700493570855,1,2,1.6688918558077436E-4,9606,Homo sapiens,"DYNLL2","","R-HSA-139908"
R-HSA-390650,"Histamine receptors",1,5,3.556440714133295E-4,0.6156267898799999,0.8579700493570855,1,3,2.5033377837116157E-4,9606,Homo sapiens,"HRH1","","R-HSA-390912"
R-HSA-844455,"The NLRP1 inflammasome",1,5,3.556440714133295E-4,0.6156267898799999,0.8579700493570855,1,4,3.337783711615487E-4,9606,Homo sapiens,"BCL2","","R-HSA-879201"
R-HSA-167152,"Formation of HIV elongation complex in the absence of HIV Tat",9,50,0.0035564407141332956,0.6158348321197626,0.8579700493570855,2,2,1.6688918558077436E-4,9606,Homo sapiens,"CDK9;CCNK;CTDP1;ERCC3;CCNH;ERCC2;GTF2F1;GTF2F2;GTF2H4","","R-HSA-167077;R-HSA-167084"
R-HSA-379716,"Cytosolic tRNA aminoacylation",9,50,0.0035564407141332956,0.6158348321197626,0.8579700493570855,13,21,0.0017523364485981308,9606,Homo sapiens,"CARS;KARS;LARS;MARS;GARS;HARS;EEF1E1;EPRS;AARS","","R-HSA-379844;R-HSA-379974;R-HSA-379887;R-HSA-379982;R-HSA-380008;R-HSA-379893;R-HSA-379861;R-HSA-380048;R-HSA-379865;R-HSA-379993;R-HSA-379864;R-HSA-379867;R-HSA-379994"
R-HSA-71403,"Citric acid cycle (TCA cycle)",9,50,0.0035564407141332956,0.6158348321197626,0.8579700493570855,9,17,0.0014185580774365822,9606,Homo sapiens,"CS;FH;MDH2;IDH1;IDH3B;DLST;ACO2;DLD;IDH3A","","R-HSA-70979;R-HSA-70967;R-HSA-71783;R-HSA-70982;R-HSA-71401;R-HSA-450975;R-HSA-70971;R-HSA-70975;R-HSA-451033"
R-HSA-9022692,"Regulation of MECP2 expression and activity",7,39,0.0027740237570239704,0.6161618123106699,0.8579700493570855,9,14,0.0011682242990654205,9606,Homo sapiens,"HDAC2;CREB1;HDAC3;HTT;GPS2;CALM3;CALM1;CALM2;LBR","","R-HSA-8986937;R-HSA-9615490;R-HSA-9023592;R-HSA-8986939;R-HSA-9005995;R-HSA-9006992;R-HSA-9021888;R-HSA-9018594;R-HSA-9615501"
R-HSA-399721,"Glutamate binding, activation of AMPA receptors and synaptic plasticity",7,39,0.0027740237570239704,0.6161618123106699,0.8579700493570855,3,9,7.510013351134847E-4,9606,Homo sapiens,"DLG1;DLG4;AP2S1;MDM2;AP2B1;AP2A2;AP2M1","","R-HSA-416320;R-HSA-416639;R-HSA-421007"
R-HSA-8939246,"RUNX1 regulates transcription of genes involved in differentiation of myeloid cells",2,11,7.82416957109325E-4,0.6213018981808134,0.8579700493570855,7,7,5.841121495327102E-4,9606,Homo sapiens,"CREBBP;CBFB","","R-HSA-8939066;R-HSA-8938251;R-HSA-8939054;R-HSA-8938382;R-HSA-8938228;R-HSA-8938389;R-HSA-8938231"
R-HSA-112126,"ALKBH3 mediated reversal of alkylation damage",2,11,7.82416957109325E-4,0.6213018981808134,0.8579700493570855,6,6,5.006675567423231E-4,9606,Homo sapiens,"ASCC2;ASCC3","","R-HSA-5657637;R-HSA-5657617;R-HSA-112123;R-HSA-112125;R-HSA-5657642;R-HSA-112124"
R-HSA-3785653,"Myoclonic epilepsy of Lafora",2,11,7.82416957109325E-4,0.6213018981808134,0.8579700493570855,2,2,1.6688918558077436E-4,9606,Homo sapiens,"EPM2A;GYS1","","R-HSA-3797226;R-HSA-3791349"
R-HSA-8939242,"RUNX1 regulates transcription of genes involved in differentiation of keratinocytes",2,11,7.82416957109325E-4,0.6213018981808134,0.8579700493570855,7,8,6.675567423230974E-4,9606,Homo sapiens,"CTSO;CBFB","","R-HSA-8938121;R-HSA-8955885;R-HSA-8955822;R-HSA-8938063;R-HSA-8955748;R-HSA-8955893;R-HSA-8938053"
R-HSA-8849469,"PTK6 Regulates RTKs and Their Effectors AKT1 and DOK1",2,11,7.82416957109325E-4,0.6213018981808134,0.8579700493570855,4,8,6.675567423230974E-4,9606,Homo sapiens,"AKT1;CBL","","R-HSA-8848758;R-HSA-8848818;R-HSA-8848751;R-HSA-8848829"
R-HSA-163680,"AMPK inhibits chREBP transcriptional activation activity",2,11,7.82416957109325E-4,0.6213018981808134,0.8579700493570855,2,4,3.337783711615487E-4,9606,Homo sapiens,"ADIPOR1;ADIPOR2","","R-HSA-8848663;R-HSA-163691"
R-HSA-9012546,"Interleukin-18 signaling",2,11,7.82416957109325E-4,0.6213018981808134,0.8579700493570855,1,4,3.337783711615487E-4,9606,Homo sapiens,"ALOX5","","R-HSA-6797293"
R-HSA-444257,"RSK activation",2,11,7.82416957109325E-4,0.6213018981808134,0.8579700493570855,1,4,3.337783711615487E-4,9606,Homo sapiens,"MAPK1;MAPK3","","R-HSA-9619843"
R-HSA-1169410,"Antiviral mechanism by IFN-stimulated genes",17,94,0.006686108542570596,0.6230807406262038,0.8579700493570855,15,31,0.0025867823765020025,9606,Homo sapiens,"EIF4A1;EIF4E3;DDX58;EIF4A3;AAAS;IRF3;KPNA4;ARIH1;EIF4E2;ABCE1;EIF4G3;EIF4E;EIF4G2;KPNB1;EIF4G1;KPNA1;MAPK3","","R-HSA-936462;R-HSA-1678841;R-HSA-1169395;R-HSA-1678843;R-HSA-1678842;R-HSA-1169394;R-HSA-1169398;R-HSA-8985153;R-HSA-1176059;R-HSA-8985123;R-HSA-1169403;R-HSA-1169402;R-HSA-1169405;R-HSA-1169406;R-HSA-8985201"
R-HSA-5620924,"Intraflagellar transport",10,56,0.003983213599829291,0.6272396868860544,0.8579700493570855,9,12,0.0010013351134846463,9606,Homo sapiens,"DYNC2H1;IFT52;IFT74;IFT88;IFT140;KIF3A;IFT81;IFT80;DYNLRB1;DYNLL2","","R-HSA-5624949;R-HSA-5617829;R-HSA-5617825;R-HSA-5625424;R-HSA-5625426;R-HSA-5625421;R-HSA-5617820;R-HSA-5624952;R-HSA-5625416"
R-HSA-421270,"Cell-cell junction organization",12,67,0.004765630556938616,0.627729488232507,0.8579700493570855,6,21,0.0017523364485981308,9606,Homo sapiens,"CLDN10;CDH3;CLDN15;CDH1;CLDN12;CLDN19;CTNNB1;CLDN16;F11R;CLDN1;ACTG1","","R-HSA-5692437;R-HSA-420019;R-HSA-419981;R-HSA-433725;R-HSA-419002;R-HSA-419001"
R-HSA-5675221,"Negative regulation of MAPK pathway",8,45,0.003200796642719966,0.6280311672450244,0.8579700493570855,11,12,0.0010013351134846463,9606,Homo sapiens,"BRAP;DUSP10;MAPK1;KRAS;MARK3;DUSP16;MAPK3","","R-HSA-5674022;R-HSA-5675431;R-HSA-5674018;R-HSA-5674019;R-HSA-5675376;R-HSA-5674496;R-HSA-5675198;R-HSA-5675373;R-HSA-5675194;R-HSA-5675433;R-HSA-5675417"
R-HSA-73864,"RNA Polymerase I Transcription",16,89,0.006330464471157266,0.6306004676990078,0.8579700493570855,12,14,0.0011682242990654205,9606,Homo sapiens,"HIST2H2AA3;HDAC2;H3F3B;CCNH;EHMT2;H3F3A;H2AFV;CD3EAP;CHD4;CHD3;GTF2H4;GATAD2B;KAT2A;ERCC3;HIST4H4;ERCC2;MAPK3","","R-HSA-74993;R-HSA-74992;R-HSA-74994;R-HSA-73718;R-HSA-73769;R-HSA-73865;R-HSA-73736;R-HSA-73739;R-HSA-74986;R-HSA-73722;R-HSA-73757;R-HSA-73758"
R-HSA-6788467,"IL-6-type cytokine receptor ligand interactions",3,17,0.0012091898428053204,0.6306501057528768,0.8579700493570855,5,14,0.0011682242990654205,9606,Homo sapiens,"CNTFR;CNTF;CLCF1","","R-HSA-6783670;R-HSA-6783556;R-HSA-5696490;R-HSA-6783530;R-HSA-5696491"
R-HSA-418217,"G beta:gamma signalling through PLC beta",4,23,0.0016359627285013158,0.6403102585756395,0.8579700493570855,2,2,1.6688918558077436E-4,9606,Homo sapiens,"GNGT1;GNB2;GNB1","","R-HSA-398193;R-HSA-398040"
R-HSA-5625900,"RHO GTPases activate CIT",4,23,0.0016359627285013158,0.6403102585756395,0.8579700493570855,5,6,5.006675567423231E-4,9606,Homo sapiens,"CDKN1B;DLG4;KIF14;DLGAP4","","R-HSA-5671972;R-HSA-5671970;R-HSA-5625901;R-HSA-5671919;R-HSA-5671993"
R-HSA-392851,"Prostacyclin signalling through prostacyclin receptor",4,23,0.0016359627285013158,0.6403102585756395,0.8579700493570855,3,4,3.337783711615487E-4,9606,Homo sapiens,"GNGT1;GNB2;GNB1","","R-HSA-392852;R-HSA-392870;R-HSA-392874"
R-HSA-416993,"Trafficking of GluR2-containing AMPA receptors",4,23,0.0016359627285013158,0.6403102585756395,0.8579700493570855,2,3,2.5033377837116157E-4,9606,Homo sapiens,"AP2S1;AP2B1;AP2A2;AP2M1","","R-HSA-416639;R-HSA-421007"
R-HSA-500657,"Presynaptic function of Kainate receptors",4,23,0.0016359627285013158,0.6403102585756395,0.8579700493570855,1,2,1.6688918558077436E-4,9606,Homo sapiens,"GNGT1;GNB2;GNB1","","R-HSA-500717"
R-HSA-6782135,"Dual incision in TC-NER",12,68,0.0048367593712212815,0.6474502271188676,0.8579700493570855,6,6,5.006675567423231E-4,9606,Homo sapiens,"ISY1;BIVM;CCNH;GTF2H4;CUL4A;DDB1;ERCC3;ERCC1;ERCC2;ERCC8;EP300;ERCC5;HMGN1","","R-HSA-6782211;R-HSA-6782131;R-HSA-6782224;R-HSA-6782141;R-HSA-6782204;R-HSA-6782138"
R-HSA-69656,"Cyclin A:Cdk2-associated events at S phase entry",16,90,0.006401593285439932,0.6477407348871629,0.8579700493570855,16,19,0.0015854472630173564,9606,Homo sapiens,"LIN54;CDKN1B;LIN37;CCNH;CUL1;CABLES1;LIN9;CDC25B;FZR1;CCNE2;CCNE1;CDH1;CDK4;AKT2;AKT1;E2F4;E2F5","","R-HSA-187552;R-HSA-187520;R-HSA-187948;R-HSA-187916;R-HSA-187949;R-HSA-187506;R-HSA-8848436;R-HSA-187574;R-HSA-187575;R-HSA-198613;R-HSA-174164;R-HSA-8848414;R-HSA-187545;R-HSA-188345;R-HSA-174110;R-HSA-187934"
