Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-5653890,"Lactose synthesis",1,8,5.690305142613273E-4,0.6982481103916885,0.8899785052355917,1,3,2.5033377837116157E-4,9606,Homo sapiens,"SLC2A1","","R-HSA-5653873"
R-HSA-5632681,"Ligand-receptor interactions",1,8,5.690305142613273E-4,0.6982481103916885,0.8899785052355917,1,4,3.337783711615487E-4,9606,Homo sapiens,"GAS1","","R-HSA-5632649"
R-HSA-389397,"Orexin and neuropeptides FF and QRFP bind to their respective receptors",1,8,5.690305142613273E-4,0.6982481103916885,0.8899785052355917,1,4,3.337783711615487E-4,9606,Homo sapiens,"QRFPR","","R-HSA-389424"
R-HSA-5362798,"Release of Hh-Np from the secreting cell",1,8,5.690305142613273E-4,0.6982481103916885,0.8899785052355917,1,5,4.1722296395193593E-4,9606,Homo sapiens,"SCUBE2","","R-HSA-5362551"
R-HSA-2660825,"Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant",1,8,5.690305142613273E-4,0.6982481103916885,0.8899785052355917,1,5,4.1722296395193593E-4,9606,Homo sapiens,"JAG1","","R-HSA-2660822"
R-HSA-2660826,"Constitutive Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant",1,8,5.690305142613273E-4,0.6982481103916885,0.8899785052355917,1,5,4.1722296395193593E-4,9606,Homo sapiens,"JAG1","","R-HSA-2660822"
R-HSA-163765,"ChREBP activates metabolic gene expression",1,8,5.690305142613273E-4,0.6982481103916885,0.8899785052355917,1,6,5.006675567423231E-4,9606,Homo sapiens,"FAS","","R-HSA-163733"
R-HSA-5674400,"Constitutive Signaling by AKT1 E17K in Cancer",4,32,0.0022761220570453092,0.7047492151549448,0.8899785052355917,3,18,0.0015020026702269693,9606,Homo sapiens,"GSK3A;CDKN1B;BAD","","R-HSA-2399941;R-HSA-2399969;R-HSA-2399966"
R-HSA-174824,"Plasma lipoprotein assembly, remodeling, and clearance",13,98,0.006970623799701259,0.7052550560364552,0.8899785052355917,16,84,0.007009345794392523,9606,Homo sapiens,"SOAT2;APOC2;LIPG;APOC3;APOA4;PLG;VLDLR;PRKACA;PRKACB;ACAT1","","R-HSA-8855111;R-HSA-174690;R-HSA-5682101;R-HSA-8854628;R-HSA-174660;R-HSA-174757;R-HSA-6784622;R-HSA-8980228;R-HSA-176879;R-HSA-174741;R-HSA-8854462;R-HSA-174587;R-HSA-266303;R-HSA-8855131;R-HSA-8855130;R-HSA-8876696"
R-HSA-3371453,"Regulation of HSF1-mediated heat shock response",15,113,0.008037556013941247,0.7136044525731434,0.8899785052355917,10,14,0.0011682242990654205,9606,Homo sapiens,"DNAJC2;GSK3A;ST13;RPA2;NUP43;HSPA2;NUPL2;RAE1;HSPA1A;MAPK3","","R-HSA-5251955;R-HSA-5251942;R-HSA-5251959;R-HSA-3371467;R-HSA-3371531;R-HSA-3371435;R-HSA-5252041;R-HSA-5333051;R-HSA-3371518;R-HSA-5252079"
R-HSA-1912422,"Pre-NOTCH Expression and Processing",15,113,0.008037556013941247,0.7136044525731434,0.8899785052355917,7,38,0.003170894526034713,9606,Homo sapiens,"HIST1H2BM;JUN;HIST1H3J;HIST1H4L;HIST1H2BI;H2AFV;SIRT6;HIST1H4A;ELF3;H2AFJ;HIST1H3F;HIST1H2AE;HIST1H3G;HIST1H2BH;HIST3H2BB;HIST1H4I;HIST1H2BG;HIST1H3I;HIST1H2BB;HIST1H3C;HIST1H2AB","","R-HSA-9604834;R-HSA-1912415;R-HSA-9021357;R-HSA-1912401;R-HSA-9604831;R-HSA-9021364;R-HSA-9604829"
R-HSA-3928665,"EPH-ephrin mediated repulsion of cells",7,55,0.003912084785546625,0.7149741658819555,0.8899785052355917,9,9,7.510013351134847E-4,9606,Homo sapiens,"EFNA1;EPHA7;APH1B;EFNB3;ACTB;EPHB3","","R-HSA-4093327;R-HSA-3928607;R-HSA-3928654;R-HSA-3928604;R-HSA-3928642;R-HSA-3928657;R-HSA-3928656;R-HSA-3928660;R-HSA-3928628"
R-HSA-389513,"CTLA4 inhibitory signaling",3,25,0.0017782203570666478,0.7220549855795728,0.8899785052355917,5,5,4.1722296395193593E-4,9606,Homo sapiens,"PPP2CB;CD28;PPP2R5A","","R-HSA-388833;R-HSA-388829;R-HSA-389532;R-HSA-390329;R-HSA-388809"
R-HSA-5654704,"SHC-mediated cascade:FGFR3",3,25,0.0017782203570666478,0.7220549855795728,0.8899785052355917,4,4,3.337783711615487E-4,9606,Homo sapiens,"FGF5;FGF20;FGF2","","R-HSA-5654646;R-HSA-5654647;R-HSA-5654625;R-HSA-5654634"
R-HSA-162594,"Early Phase of HIV Life Cycle",3,25,0.0017782203570666478,0.7220549855795728,0.8899785052355917,34,38,0.003170894526034713,9606,Homo sapiens,"HMGA1;PPIF;CCR5","","R-HSA-8951690;R-HSA-175174;R-HSA-175108;R-HSA-173642;R-HSA-173771;R-HSA-182795;R-HSA-182859;R-HSA-173769;R-HSA-175117;R-HSA-175250;R-HSA-164503;R-HSA-164500;R-HSA-164507;R-HSA-164504;R-HSA-164505;R-HSA-162590;R-HSA-164510;R-HSA-182876;R-HSA-164508;R-HSA-164509;R-HSA-164514;R-HSA-164515;R-HSA-164512;R-HSA-164513;R-HSA-164519;R-HSA-164522;R-HSA-164520;R-HSA-164521;R-HSA-164527;R-HSA-164524;R-HSA-164845;R-HSA-164528;R-HSA-173111;R-HSA-173115"
R-HSA-1482922,"Acyl chain remodelling of PI",3,25,0.0017782203570666478,0.7220549855795728,0.8899785052355917,2,6,5.006675567423231E-4,9606,Homo sapiens,"PLA2G16;PLBD1;PLA2R1","","R-HSA-1602377;R-HSA-1482825"
R-HSA-391903,"Eicosanoid ligand-binding receptors",3,25,0.0017782203570666478,0.7220549855795728,0.8899785052355917,2,12,0.0010013351134846463,9606,Homo sapiens,"PTGER4;PTGER2;PTGDR","","R-HSA-391940;R-HSA-391935"
R-HSA-1475029,"Reversible hydration of carbon dioxide",2,17,0.0012091898428053204,0.722068499302947,0.8899785052355917,4,8,6.675567423230974E-4,9606,Homo sapiens,"CA6;CA13","","R-HSA-1475026;R-HSA-1237045;R-HSA-1475022;R-HSA-1237081"
R-HSA-190322,"FGFR4 ligand binding and activation",2,17,0.0012091898428053204,0.722068499302947,0.8899785052355917,2,4,3.337783711615487E-4,9606,Homo sapiens,"FGF20;FGF2","","R-HSA-190326;R-HSA-190265"
R-HSA-5676594,"TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway",2,17,0.0012091898428053204,0.722068499302947,0.8899785052355917,5,12,0.0010013351134846463,9606,Homo sapiens,"CD40;LTA","","R-HSA-5676597;R-HSA-5668789;R-HSA-5676593;R-HSA-5676591;R-HSA-199404"
R-HSA-196843,"Vitamin B2 (riboflavin) metabolism",2,17,0.0012091898428053204,0.722068499302947,0.8899785052355917,2,5,4.1722296395193593E-4,9606,Homo sapiens,"RFK;ACP5","","R-HSA-196950;R-HSA-196964"
R-HSA-6788467,"IL-6-type cytokine receptor ligand interactions",2,17,0.0012091898428053204,0.722068499302947,0.8899785052355917,5,14,0.0011682242990654205,9606,Homo sapiens,"CTF1;IL6ST","","R-HSA-6783524;R-HSA-6783556;R-HSA-5696482;R-HSA-6783530;R-HSA-449976"
R-HSA-73928,"Depyrimidination",2,17,0.0012091898428053204,0.722068499302947,0.8899785052355917,12,34,0.0028371161548731644,9606,Homo sapiens,"NTHL1;UNG","","R-HSA-110224;R-HSA-110208;R-HSA-110227;R-HSA-110211;R-HSA-110226;R-HSA-110229;R-HSA-110213;R-HSA-110212;R-HSA-110215;R-HSA-110217;R-HSA-110157;R-HSA-110156"
R-HSA-110329,"Cleavage of the damaged pyrimidine ",2,17,0.0012091898428053204,0.722068499302947,0.8899785052355917,6,17,0.0014185580774365822,9606,Homo sapiens,"NTHL1;UNG","","R-HSA-110224;R-HSA-110227;R-HSA-110226;R-HSA-110229;R-HSA-110215;R-HSA-110217"
R-HSA-6804759,"Regulation of TP53 Activity through Association with Co-factors",2,17,0.0012091898428053204,0.722068499302947,0.8899785052355917,2,11,9.17890520694259E-4,9606,Homo sapiens,"POU4F1;POU4F2","","R-HSA-6804402;R-HSA-6804425"
R-HSA-8868773,"rRNA processing in the nucleus and cytosol",28,207,0.014723664556511843,0.7305386342676708,0.8899785052355917,9,15,0.0012516688918558078,9606,Homo sapiens,"RPL4;HMX3;RPL32;RPP30;RPL6;ART4;RPS15;EXOSC7;RPS15A;RPL18A;RPL35;RPS2;RPL37;RPP14;RPS10;RPS12;RPL39L;RPS7;RPS8;RIOK3;RPS5;RPL23;CSNK1E;NHP2;RPP25;RPS24;RPL26L1","","R-HSA-6791223;R-HSA-6791222;R-HSA-6791221;R-HSA-6791219;R-HSA-6791218;R-HSA-6791228;R-HSA-6791227;R-HSA-6790906;R-HSA-6790905"
R-HSA-157858,"Gap junction trafficking and regulation",7,56,0.003983213599829291,0.7318455135751096,0.8899785052355917,8,24,0.0020026702269692926,9606,Homo sapiens,"GJC2;GJB4;GJB5;TUBA4A;ACTB","","R-HSA-196017;R-HSA-190519;R-HSA-196026;R-HSA-190682;R-HSA-190520;R-HSA-191737;R-HSA-190829;R-HSA-190877"
R-HSA-5696400,"Dual Incision in GG-NER",5,41,0.0029162813855893024,0.7334878554419813,0.8899785052355917,3,3,2.5033377837116157E-4,9606,Homo sapiens,"DDB1;BIVM;RFC1;XPA;RPA2","","R-HSA-5690213;R-HSA-5690990;R-HSA-5690988"
R-HSA-190861,"Gap junction assembly",5,41,0.0029162813855893024,0.7334878554419813,0.8899785052355917,4,16,0.0013351134846461949,9606,Homo sapiens,"GJC2;GJB4;GJB5;TUBA4A","","R-HSA-190682;R-HSA-190520;R-HSA-191737;R-HSA-190877"
R-HSA-8869496,"TFAP2A acts as a transcriptional repressor during retinoic acid induced cell differentiation",1,9,6.401593285439932E-4,0.7402321390850446,0.8899785052355917,7,7,5.841121495327102E-4,9606,Homo sapiens,"TFAP2A","","R-HSA-8869543;R-HSA-8869558;R-HSA-8869542;R-HSA-8869568;R-HSA-8869566;R-HSA-8869549;R-HSA-8869560"
R-HSA-3304349,"Loss of Function of SMAD2/3 in Cancer",1,9,6.401593285439932E-4,0.7402321390850446,0.8899785052355917,6,6,5.006675567423231E-4,9606,Homo sapiens,"SMAD2","","R-HSA-3713560;R-HSA-3702184;R-HSA-3702153;R-HSA-3702186;R-HSA-3304394;R-HSA-3315483"
R-HSA-8857538,"PTK6 promotes HIF1A stabilization",1,9,6.401593285439932E-4,0.7402321390850446,0.8899785052355917,5,5,4.1722296395193593E-4,9606,Homo sapiens,"HBEGF","","R-HSA-8857555;R-HSA-8857583;R-HSA-8857565;R-HSA-8857549;R-HSA-8857577"
R-HSA-163767,"PP2A-mediated dephosphorylation of key metabolic factors",1,9,6.401593285439932E-4,0.7402321390850446,0.8899785052355917,4,4,3.337783711615487E-4,9606,Homo sapiens,"PPP2CB","","R-HSA-163750;R-HSA-163688;R-HSA-164056;R-HSA-163689"
R-HSA-3315487,"SMAD2/3 MH2 Domain Mutants in Cancer",1,9,6.401593285439932E-4,0.7402321390850446,0.8899785052355917,4,4,3.337783711615487E-4,9606,Homo sapiens,"SMAD2","","R-HSA-3702184;R-HSA-3702153;R-HSA-3702186;R-HSA-3315483"
R-HSA-177539,"Autointegration results in viral DNA circles",1,9,6.401593285439932E-4,0.7402321390850446,0.8899785052355917,2,2,1.6688918558077436E-4,9606,Homo sapiens,"HMGA1","","R-HSA-175250;R-HSA-164845"
R-HSA-162585,"Uncoating of the HIV Virion",1,9,6.401593285439932E-4,0.7402321390850446,0.8899785052355917,2,2,1.6688918558077436E-4,9606,Homo sapiens,"PPIF","","R-HSA-173111;R-HSA-173642"
R-HSA-3359469,"Defective MTR causes methylmalonic aciduria and homocystinuria type cblG",1,9,6.401593285439932E-4,0.7402321390850446,0.8899785052355917,2,2,1.6688918558077436E-4,9606,Homo sapiens,"MTRR","","R-HSA-3321918;R-HSA-3322140"
R-HSA-5576890,"Phase 3 - rapid repolarisation",1,9,6.401593285439932E-4,0.7402321390850446,0.8899785052355917,2,2,1.6688918558077436E-4,9606,Homo sapiens,"KCNE1","","R-HSA-5577237;R-HSA-5577050"
R-HSA-190370,"FGFR1b ligand binding and activation",1,9,6.401593285439932E-4,0.7402321390850446,0.8899785052355917,2,2,1.6688918558077436E-4,9606,Homo sapiens,"FGF2","","R-HSA-190245;R-HSA-190427"
R-HSA-3359467,"Defective MTRR causes methylmalonic aciduria and homocystinuria type cblE",1,9,6.401593285439932E-4,0.7402321390850446,0.8899785052355917,1,1,8.344459279038718E-5,9606,Homo sapiens,"MTRR","","R-HSA-3318563"
R-HSA-427975,"Proton/oligopeptide cotransporters",1,9,6.401593285439932E-4,0.7402321390850446,0.8899785052355917,1,2,1.6688918558077436E-4,9606,Homo sapiens,"SLC15A1","","R-HSA-427998"
R-HSA-350864,"Regulation of thyroid hormone activity",1,9,6.401593285439932E-4,0.7402321390850446,0.8899785052355917,1,2,1.6688918558077436E-4,9606,Homo sapiens,"DIO3","","R-HSA-350869"
R-HSA-6806942,"MET Receptor Activation",1,9,6.401593285439932E-4,0.7402321390850446,0.8899785052355917,2,5,4.1722296395193593E-4,9606,Homo sapiens,"SPINT1","","R-HSA-6800299;R-HSA-6800200"
R-HSA-175567,"Integration of viral DNA into host genomic DNA",1,9,6.401593285439932E-4,0.7402321390850446,0.8899785052355917,1,3,2.5033377837116157E-4,9606,Homo sapiens,"HMGA1","","R-HSA-175108"
R-HSA-3656532,"TGFBR1 KD Mutants in Cancer",1,9,6.401593285439932E-4,0.7402321390850446,0.8899785052355917,1,3,2.5033377837116157E-4,9606,Homo sapiens,"SMAD2","","R-HSA-3656523"
R-HSA-3656534,"Loss of Function of TGFBR1 in Cancer",1,9,6.401593285439932E-4,0.7402321390850446,0.8899785052355917,1,4,3.337783711615487E-4,9606,Homo sapiens,"SMAD2","","R-HSA-3656523"
R-HSA-5250981,"Toxicity of botulinum toxin type F (BoNT/F)",1,9,6.401593285439932E-4,0.7402321390850446,0.8899785052355917,1,5,4.1722296395193593E-4,9606,Homo sapiens,"VAMP1","","R-HSA-194808"
R-HSA-5250955,"Toxicity of botulinum toxin type D (BoNT/D)",1,9,6.401593285439932E-4,0.7402321390850446,0.8899785052355917,1,5,4.1722296395193593E-4,9606,Homo sapiens,"VAMP1","","R-HSA-194809"
R-HSA-433137,"Sodium-coupled sulphate, di- and tri-carboxylate transporters",1,9,6.401593285439932E-4,0.7402321390850446,0.8899785052355917,1,5,4.1722296395193593E-4,9606,Homo sapiens,"SLC13A1","","R-HSA-433114"
R-HSA-159763,"Transport of gamma-carboxylated protein precursors from the endoplasmic reticulum to the Golgi apparatus",1,9,6.401593285439932E-4,0.7402321390850446,0.8899785052355917,1,9,7.510013351134847E-4,9606,Homo sapiens,"F2","","R-HSA-159843"
R-HSA-381676,"Glucagon-like Peptide-1 (GLP1) regulates insulin secretion",6,49,0.0034853118998506294,0.740671914290845,0.8899785052355917,8,11,9.17890520694259E-4,9606,Homo sapiens,"GNG4;IQGAP1;PRKACA;PRKACB;RAPGEF3","","R-HSA-381668;R-HSA-381713;R-HSA-422320;R-HSA-381612;R-HSA-381644;R-HSA-381727;R-HSA-381707;R-HSA-381706"
R-HSA-165159,"mTOR signalling",6,49,0.0034853118998506294,0.740671914290845,0.8899785052355917,20,28,0.002336448598130841,9606,Homo sapiens,"MYCBP;PRKAA2;CAB39L;STRADB;EIF4EBP1;PRKAB1","","R-HSA-5653974;R-HSA-8952716;R-HSA-447074;R-HSA-200421;R-HSA-5653968;R-HSA-377186;R-HSA-380930;R-HSA-5672828;R-HSA-380942;R-HSA-165708;R-HSA-5672824;R-HSA-380949;R-HSA-165680;R-HSA-5653957;R-HSA-165718;R-HSA-380979;R-HSA-380927;R-HSA-5672843;R-HSA-165692;R-HSA-8952726"
R-HSA-1445148,"Translocation of SLC2A4 (GLUT4) to the plasma membrane",10,79,0.005619176328330607,0.7430177059078696,0.8899785052355917,7,15,0.0012516688918558078,9606,Homo sapiens,"PRKAA2;SNAP23;MKRN3;SLC2A4;CALM1;PRKAB1;TUBA4A;ACTB","","R-HSA-1449574;R-HSA-2316352;R-HSA-1454689;R-HSA-2316347;R-HSA-1445149;R-HSA-1454699;R-HSA-2316349"
R-HSA-5654706,"FRS-mediated FGFR3 signaling",3,26,0.0018493491713493136,0.7460475384453877,0.8899785052355917,9,9,7.510013351134847E-4,9606,Homo sapiens,"FGF5;FGF20;FGF2","","R-HSA-5654631;R-HSA-5654628;R-HSA-8941628;R-HSA-5654416;R-HSA-5654623;R-HSA-5654413;R-HSA-5654408;R-HSA-5654633;R-HSA-5654409"
R-HSA-190241,"FGFR2 ligand binding and activation",3,26,0.0018493491713493136,0.7460475384453877,0.8899785052355917,4,5,4.1722296395193593E-4,9606,Homo sapiens,"FGF5;FGF20;FGF2","","R-HSA-190258;R-HSA-5656070;R-HSA-190260;R-HSA-190413"
R-HSA-174403,"Glutathione synthesis and recycling",3,26,0.0018493491713493136,0.7460475384453877,0.8899785052355917,3,9,7.510013351134847E-4,9606,Homo sapiens,"GGT6;GSS;CNDP2","","R-HSA-1247910;R-HSA-8943279;R-HSA-174394"
R-HSA-5654708,"Downstream signaling of activated FGFR3",4,34,0.0024183796856106408,0.7478167695764243,0.8899785052355917,22,23,0.0019192256341789052,9606,Homo sapiens,"FGF5;FGF20;PLCG1;FGF2","","R-HSA-5654646;R-HSA-5654647;R-HSA-5654709;R-HSA-5654643;R-HSA-5654224;R-HSA-5654640;R-HSA-5654416;R-HSA-5654641;R-HSA-5654705;R-HSA-5654623;R-HSA-5654631;R-HSA-5654148;R-HSA-5654628;R-HSA-8941628;R-HSA-5654625;R-HSA-5654222;R-HSA-5654637;R-HSA-5654413;R-HSA-5654634;R-HSA-5654408;R-HSA-5654633;R-HSA-5654409"
R-HSA-9006335,"Signaling by Erythropoietin",4,34,0.0024183796856106408,0.7478167695764243,0.8899785052355917,10,24,0.0020026702269692926,9606,Homo sapiens,"STAT5B;PLCG1;PIK3CG","","R-HSA-9012651;R-HSA-9021627;R-HSA-9027275;R-HSA-9012650;R-HSA-9027373;R-HSA-9032478;R-HSA-9012654;R-HSA-9027425;R-HSA-9012657;R-HSA-9027280"
R-HSA-191273,"Cholesterol biosynthesis",9,72,0.0051212746283519454,0.7485918284392108,0.8899785052355917,11,32,0.0026702269692923898,9606,Homo sapiens,"SQLE;MVK;HMGCS1;PPAPDC2;HSD17B7;LBR;LSS;FDFT1;TM7SF2","","R-HSA-194674;R-HSA-8952137;R-HSA-191299;R-HSA-194689;R-HSA-191366;R-HSA-191380;R-HSA-191402;R-HSA-194698;R-HSA-191323;R-HSA-194632;R-HSA-191405"
R-HSA-375276,"Peptide ligand-binding receptors",27,202,0.014368020485098514,0.7486110077020205,0.8899785052355917,24,75,0.006258344459279038,9606,Homo sapiens,"NPY2R;RXFP4;OXT;CXCR6;CXCL5;EDNRA;CCKAR;PNP;CCR8;CCR5;TAC1;QRFPR;NTSR1;NPY5R;OPRM1;PPBP;F2;SSTR2;CXCL10;GAL;RLN2;F2RL1;GHRL;CCL28;PF4","","R-HSA-444838;R-HSA-373061;R-HSA-388900;R-HSA-374758;R-HSA-383363;R-HSA-389026;R-HSA-444879;R-HSA-380076;R-HSA-373358;R-HSA-374248;R-HSA-373813;R-HSA-947647;R-HSA-389463;R-HSA-388503;R-HSA-388529;R-HSA-373073;R-HSA-389424;R-HSA-388560;R-HSA-388863;R-HSA-373791;R-HSA-373086;R-HSA-444859;R-HSA-374298;R-HSA-8851352"
R-HSA-168255,"Influenza Life Cycle",25,188,0.013372217085141191,0.7505694705207602,0.8899785052355917,9,52,0.0043391188251001335,9606,Homo sapiens,"RPL39L;RPL4;RPS7;RPL32;RPS8;RPS5;RPL23;RPL6;RPS15;RPS15A;MT1A;RPL18A;RPL35;NUP43;RPS2;RPL37;CALR;NUPL2;RAE1;RPS10;RPS24;RPL26L1;HSPA1A;RPS12","","R-HSA-192627;R-HSA-168880;R-HSA-192704;R-HSA-168337;R-HSA-169921;R-HSA-168326;R-HSA-192746;R-HSA-192841;R-HSA-192925"
R-HSA-975110,"TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling",2,18,0.0012803186570879864,0.750641392704262,0.8899785052355917,3,5,4.1722296395193593E-4,9606,Homo sapiens,"TLR9;IRAK4","","R-HSA-975118;R-HSA-975188;R-HSA-975106"
R-HSA-5687613,"Diseases associated with surfactant metabolism",2,18,0.0012803186570879864,0.750641392704262,0.8899785052355917,3,7,5.841121495327102E-4,9606,Homo sapiens,"SFTA3;MBL2","","R-HSA-5688884;R-HSA-5688899;R-HSA-5687875"
R-HSA-391160,"Signal regulatory protein family interactions",2,18,0.0012803186570879864,0.750641392704262,0.8899785052355917,2,10,8.344459279038719E-4,9606,Homo sapiens,"FYB;MBL2","","R-HSA-391155;R-HSA-391151"
R-HSA-975163,"IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation",2,18,0.0012803186570879864,0.750641392704262,0.8899785052355917,1,5,4.1722296395193593E-4,9606,Homo sapiens,"TICAM2;LY96","","R-HSA-450358"
R-HSA-435354,"Zinc transporters",2,18,0.0012803186570879864,0.750641392704262,0.8899785052355917,2,13,0.0010847797062750334,9606,Homo sapiens,"SLC39A5;SLC39A2","","R-HSA-442422;R-HSA-442405"
R-HSA-1170546,"Prolactin receptor signaling",2,18,0.0012803186570879864,0.750641392704262,0.8899785052355917,2,14,0.0011682242990654205,9606,Homo sapiens,"STAT5B","","R-HSA-1671691;R-HSA-1369080"
R-HSA-111471,"Apoptotic factor-mediated response",2,18,0.0012803186570879864,0.750641392704262,0.8899785052355917,3,26,0.0021695594125500667,9606,Homo sapiens,"CARD8;MAPK3","","R-HSA-114256;R-HSA-9627089;R-HSA-6805426"
R-HSA-5654738,"Signaling by FGFR2",11,87,0.006188206842591934,0.7513605826507369,0.8899785052355917,44,46,0.0038384512683578105,9606,Homo sapiens,"FGF5;PPP2CB;MT1A;ESRP2;HNRNPF;ESRP1;FGF20;SPRY2;PLCG1;FGF2;MAPK3","","R-HSA-5654614;R-HSA-5654615;R-HSA-1295634;R-HSA-5654612;R-HSA-934604;R-HSA-5654677;R-HSA-1295632;R-HSA-5654608;R-HSA-5654622;R-HSA-5654620;R-HSA-5654618;R-HSA-190413;R-HSA-5654406;R-HSA-5656070;R-HSA-5654407;R-HSA-934559;R-HSA-5654404;R-HSA-5654402;R-HSA-5654147;R-HSA-1295622;R-HSA-1295621;R-HSA-6803838;R-HSA-5654159;R-HSA-5654607;R-HSA-6803836;R-HSA-5654157;R-HSA-5654605;R-HSA-5654603;R-HSA-5654729;R-HSA-6803527;R-HSA-6803523;R-HSA-1295604;R-HSA-5654399;R-HSA-1295609;R-HSA-5654397;R-HSA-1549564;R-HSA-1295613;R-HSA-190258;R-HSA-5654562;R-HSA-190260;R-HSA-8941618;R-HSA-5654701;R-HSA-1295599;R-HSA-5654697"
R-HSA-111997,"CaM pathway",5,42,0.002987410199871968,0.7521213944773153,0.8899785052355917,19,23,0.0019192256341789052,9606,Homo sapiens,"PRKACA;CALM1;PRKACB","","R-HSA-9618834;R-HSA-111970;R-HSA-442725;R-HSA-8951727;R-HSA-9619125;R-HSA-111913;R-HSA-111912;R-HSA-111915;R-HSA-111919;R-HSA-74448;R-HSA-111925;R-HSA-111924;R-HSA-111956;R-HSA-111930;R-HSA-442749;R-HSA-9618863;R-HSA-9617583;R-HSA-444792;R-HSA-111966"
R-HSA-111933,"Calmodulin induced events",5,42,0.002987410199871968,0.7521213944773153,0.8899785052355917,18,22,0.001835781041388518,9606,Homo sapiens,"PRKACA;CALM1;PRKACB","","R-HSA-9618834;R-HSA-111970;R-HSA-442725;R-HSA-8951727;R-HSA-9619125;R-HSA-111913;R-HSA-111912;R-HSA-111915;R-HSA-111919;R-HSA-111925;R-HSA-111924;R-HSA-111956;R-HSA-111930;R-HSA-442749;R-HSA-9618863;R-HSA-9617583;R-HSA-444792;R-HSA-111966"
R-HSA-9006931,"Signaling by Nuclear Receptors",31,231,0.016430756099295826,0.7538401748326401,0.8899785052355917,47,93,0.007760347129506008,9606,Homo sapiens,"FOXA1;HIST1H2BM;RARG;HIST1H3J;KDM1A;HDAC1;HIST1H2BI;ADH4;H2AFJ;RAD21;RDH10;HIST1H2AE;HIST1H3F;HIST1H3G;HIST3H2BB;HIST1H3I;HIST1H3C;HIST1H2AB;MAPK3;JUN;HIST1H4L;PDX1;H2AFV;FOS;HIST1H4A;MT1A;CYP26C1;FABP5;SP1;ALDH1A1;TFF3;HIST1H4I;HIST1H2BH;HIST1H2BG;SLC29A1;HIST1H2BB","","R-HSA-9011981;R-HSA-9011983;R-HSA-5362518;R-HSA-9018497;R-HSA-9009536;R-HSA-9018499;R-HSA-9011971;R-HSA-5362522;R-HSA-8939203;R-HSA-9009541;R-HSA-8939204;R-HSA-5422942;R-HSA-5362525;R-HSA-9011975;R-HSA-211923;R-HSA-9009371;R-HSA-9012315;R-HSA-9011997;R-HSA-5362564;R-HSA-9012319;R-HSA-5334854;R-HSA-9011985;R-HSA-9038161;R-HSA-9011984;R-HSA-9038163;R-HSA-9009065;R-HSA-5634100;R-HSA-5634103;R-HSA-9011949;R-HSA-5622129;R-HSA-9032751;R-HSA-9011950;R-HSA-9012000;R-HSA-9023840;R-HSA-203946;R-HSA-9009378;R-HSA-9011941;R-HSA-9023846;R-HSA-9009533;R-HSA-9018494;R-HSA-9011966;R-HSA-9011952;R-HSA-9023859;R-HSA-9023861;R-HSA-9023860;R-HSA-5633256;R-HSA-9009526"
R-HSA-5654743,"Signaling by FGFR4",6,50,0.0035564407141332956,0.7575491318811641,0.8899785052355917,38,41,0.0034212283044058743,9606,Homo sapiens,"PPP2CB;FGF20;SPRY2;PLCG1;FGF2;MAPK3","","R-HSA-5654422;R-HSA-5654423;R-HSA-1295634;R-HSA-934604;R-HSA-1295632;R-HSA-5654418;R-HSA-5654163;R-HSA-5654684;R-HSA-5654428;R-HSA-5654426;R-HSA-5654169;R-HSA-5654425;R-HSA-5654662;R-HSA-5654151;R-HSA-5654663;R-HSA-934559;R-HSA-5654658;R-HSA-5654659;R-HSA-1295622;R-HSA-1295621;R-HSA-5654734;R-HSA-5654669;R-HSA-5654667;R-HSA-5654664;R-HSA-8941613;R-HSA-1295604;R-HSA-5654655;R-HSA-1295609;R-HSA-5654717;R-HSA-5654653;R-HSA-1549564;R-HSA-5654714;R-HSA-5654651;R-HSA-1295613;R-HSA-5654566;R-HSA-190326;R-HSA-190265;R-HSA-1295599"
R-HSA-2408522,"Selenoamino acid metabolism",24,182,0.012945444199445195,0.7605979889036542,0.8899785052355917,7,33,0.002753671562082777,9606,Homo sapiens,"RPL39L;RPL4;AHCY;NNMT;RPS7;RPL32;RPS8;RPS5;RPL23;GSR;RPL6;RPS15;SEPSECS;RPS15A;RPL18A;RPL35;RPS2;RPL37;SEPHS2;RPS10;RPS24;RPL26L1;RPS12","","R-HSA-2408532;R-HSA-2408544;R-HSA-2408529;R-HSA-2408542;R-HSA-5333615;R-HSA-8959510;R-HSA-2408555"
